,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
63,ETER4,985,-2475,-11091,0640,"0,00%",574,7860,-610,-099,-813,-1272,"-10,50%","-2,58%",102,"-10,77%","448,16%",000,"-2.822.000,00",-4025,"-16,59%"
64,MILS3,420,-2352,096,2407,"0,00%",769,803,-3358,2822,-3438,828,"-7,17%","-10,24%",176,"-2,57%","-4,06%","8.739.980,00","1.107.370.000,00",014,"-7,75%"
65,SUZB3,4735,-2288,359,2478,"0,00%",658,870,2942,-106,5420,1790,"8,42%","-10,82%",165,"2,54%","-15,68%","365.305.000,00","17.972.600.000,00",354,"24,30%"
66,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
67,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
68,TELB3,7900,-2257,326,26249,"0,00%",1247,567,-1753,-364,-1565,-4178,"-149,69%","-116,29%",504,"-9,00%","-14,42%","48.688,00","1.646.730.000,00",017,"47,69%"
69,BAHI4,8600,-2080,157,3597,"0,00%",999,1001,-1810,-1436,-1464,-1644,"-19,88%","-17,78%",157,"-7,41%","-7,54%",000,"121.702.000,00",010,"18,73%"
70,RANI4,674,-2034,317,1243,"0,16%",719,1385,859,-156,1408,737,"14,47%","-6,11%",120,"9,42%","-15,58%","64.903,20","354.473.000,00",231,"5,25%"
71,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
72,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
73,IDVL4,249,-1890,056,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,98%","25.766,90","384.430.000,00",000,"0,00%"
74,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
75,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
76,BAHI3,7430,-1797,135,3108,"0,00%",863,865,-1563,-1240,-1217,-1368,"-19,88%","-17,78%",157,"-7,41%","-7,54%","59.936,90","121.702.000,00",010,"18,73%"
77,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
78,AHEB6,8000,-1606,2511,5952,"0,00%",2602,-3915,-1605,-353,-1541,-2143,"-37,08%","-37,06%",71,"-19,07%","-156,37%",000,"27.217.000,00",000,"-14,58%"
79,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
80,MGEL4,593,-1577,-009,0062,"0,00%",94,024,059,-006,1109,844,"10,50%","-1,16%",305,"19,74%","0,59%","31.860,00","-370.634.000,00",-177,"6,57%"
81,BAHI5,6500,-1572,119,2719,"0,00%",755,757,-1368,-1085,-1022,-1148,"-19,88%","-17,78%",157,"-7,41%","-7,54%",000,"121.702.000,00",010,"18,73%"
82,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
83,IDVL3,177,-1343,040,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,98%","80.466,30","384.430.000,00",000,"0,00%"
84,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
85,AMAR3,551,-1283,102,0500,"0,00%",359,174,366,-642,568,310,"13,66%","-3,90%",154,"14,27%","-7,91%","45.381.200,00","1.420.010.000,00",107,"-2,16%"
86,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
87,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
88,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
89,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
90,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
91,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
92,RANI3,358,-1080,168,0660,"0,30%",382,736,456,-083,1006,527,"14,47%","-6,11%",120,"9,42%","-15,58%","131.462,00","354.473.000,00",231,"5,25%"
93,BIOM3,1050,-1069,474,39822,"0,00%",1745,984,-1445,-566,-1712,-1791,"-275,58%","-372,35%",221,"-14,93%","-44,31%","233.630,00","134.627.000,00",136,"1.014,42%"
94,BAHI11,4370,-1057,080,1828,"0,00%",508,509,-920,-729,-574,-644,"-19,88%","-17,78%",157,"-7,41%","-7,54%",000,"121.702.000,00",010,"18,73%"
95,HBOR3,163,-1047,087,0845,"0,00%",236,049,-2295,235,-4232,-5233,"-3,68%","-8,07%",275,"-1,19%","-8,33%","25.513.600,00","1.250.700.000,00",120,"-3,71%"
96,KLBN3,439,-1035,823,2289,"3,06%",702,263,1201,-130,2231,1010,"19,07%","-21,51%",393,"7,78%","-79,49%","1.846.260,00","2.885.760.000,00",956,"15,81%"
97,BOBR4,159,-1023,-145,0391,"0,00%",630,-207,416,-062,719,578,"9,39%","-3,82%",57,"18,88%","14,20%","751.451,00","-285.117.000,00",-112,"-1,06%"
98,SUZB5,2113,-1021,160,1106,"0,00%",294,388,1313,-047,3791,1252,"8,42%","-10,82%",165,"2,54%","-15,68%",000,"17.972.600.000,00",354,"24,30%"
99,KLBN4,432,-1019,810,2253,"3,11%",691,259,1182,-128,2212,1001,"19,07%","-21,51%",393,"7,78%","-79,49%","9.743.890,00","2.885.760.000,00",956,"15,81%"
100,KLBN11,2149,-1014,806,2241,"3,13%",687,258,1176,-127,2206,998,"19,07%","-21,51%",393,"7,78%","-79,49%","159.120.000,00","2.885.760.000,00",956,"15,81%"
101,SPRI6,2200,-1001,159,0000,"0,00%",1500,000,-993,000,-933,-940,"0,00%","0,00%",0,"0,00%","-15,92%","5.135,48","34.904.000,00",000,"-71,38%"
102,MSPA4,5150,-902,037,2710,"0,00%",231,479,-1021,-076,-1046,-1861,"-26,54%","-30,06%",265,"-2,34%","-4,14%",000,"883.397.000,00",005,"-11,11%"
103,BIOM4,868,-884,392,32919,"0,00%",1443,814,-1195,-468,-1461,-1529,"-275,58%","-372,35%",221,"-14,93%","-44,31%",000,"134.627.000,00",136,"1.014,42%"
104,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
105,ECPR4,8100,-870,082,0000,"2,73%",508,000,-8705,000,-8635,-8654,"0,00%","0,00%",0,"0,00%","-9,43%",000,"187.644.000,00",000,"0,00%"
106,SUZB6,1788,-864,135,0936,"0,00%",249,329,1111,-040,3589,1186,"8,42%","-10,82%",165,"2,54%","-15,68%",000,"17.972.600.000,00",354,"24,30%"
107,ECPR3,7820,-840,079,0000,"2,57%",491,000,-8404,000,-8334,-8353,"0,00%","0,00%",0,"0,00%","-9,43%",000,"187.644.000,00",000,"0,00%"
108,TCNO3,157,-831,694,10270,"0,00%",45,000,-152,000,-635,-740,"-676,98%","-123,62%",0,"0,00%","-83,57%","28.984,20","1.497.000,00",000,"-68,21%"
109,PLAS3,449,-817,-077,0137,"0,00%",88,-031,-109,-010,-455,2562,"-12,61%","-1,67%",44,"-8,69%","9,45%","9.347,95","-72.203.000,00",-271,"-3,38%"
110,MSPA3,4650,-814,034,2447,"0,00%",208,432,-922,-068,-947,-1684,"-26,54%","-30,06%",265,"-2,34%","-4,14%","1.182,14","883.397.000,00",005,"-11,11%"
111,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
112,VVAR3,885,-803,1991,0448,"0,00%",471,-351,1357,-101,1892,927,"3,31%","-5,59%",79,"5,37%","-247,92%","890.056.000,00","578.000.000,00",1021,"9,19%"
113,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
114,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
115,SPRI5,1569,-714,114,0000,"0,00%",1069,000,-708,000,-648,-653,"0,00%","0,00%",0,"0,00%","-15,92%","13.201,60","34.904.000,00",000,"-71,38%"
116,CEDO3,1150,-655,067,0170,"0,00%",157,-1104,"1.250,00",-052,"3.611,68",1626,"0,01%","-2,05%",97,"0,01%","-10,17%","24.806,80","172.634.000,00",138,"14,13%"
117,ETER3,259,-651,-2916,0168,"0,00%",151,2067,-160,-026,-364,-569,"-10,50%","-2,58%",102,"-10,77%","448,16%","1.771.430,00","-2.822.000,00",-4025,"-16,59%"
118,TELB4,2260,-646,093,7509,"0,00%",357,162,-502,-104,-313,-835,"-149,69%","-116,29%",504,"-9,00%","-14,42%","591.584,00","1.646.730.000,00",017,"47,69%"
119,BOBR3,100,-643,-091,0246,"0,00%",396,-130,262,-039,565,454,"9,39%","-3,82%",57,"18,88%","14,20%",000,"-285.117.000,00",-112,"-1,06%"
120,CRDE3,2480,-643,038,1779,"41,62%",346,093,-789,107,015,015,"-22,54%","-29,36%",943,"-6,95%","-5,92%","31.667,10","157.677.000,00",000,"-8,62%"
121,TCNO4,110,-582,486,7196,"0,00%",32,000,-106,000,-590,-687,"-676,98%","-123,62%",0,"0,00%","-83,57%","46.504,40","1.497.000,00",000,"-68,21%"
122,BRKM5,2038,-581,333,0311,"4,11%",238,226,680,-040,1549,615,"4,57%","-5,54%",144,"4,73%","-57,27%","96.188.700,00","4.885.300.000,00",599,"4,07%"
123,BRKM3,2023,-576,330,0308,"4,15%",237,225,675,-040,1544,613,"4,57%","-5,54%",144,"4,73%","-57,27%","598.485,00","4.885.300.000,00",599,"4,07%"
124,MDNE3,620,-546,646,1291,"0,00%",235,-1212,620,-054,1928,1864,"20,84%","-24,31%",96,"3,89%","-118,29%","6.218.530,00","81.438.000,00",1402,"-18,39%"
125,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
126,BRKM6,1883,-537,307,0287,"3,22%",220,209,628,-037,1497,594,"4,57%","-5,54%",144,"4,73%","-57,27%","1.773,43","4.885.300.000,00",599,"4,07%"
127,CTNM3,979,-535,030,0161,"0,00%",70,136,676,-032,3624,1097,"2,38%","-2,27%",116,"1,14%","-5,61%","26.186,60","999.012.000,00",153,"-9,95%"
128,CTKA3,1070,-534,-024,0197,"0,00%",174,060,237,-016,2050,1465,"8,29%","-3,69%",195,"8,41%","4,56%",48605,"-272.598.000,00",-193,"5,31%"
129,SPRI3,1155,-526,084,0000,"0,00%",787,000,-521,000,-461,-464,"0,00%","0,00%",0,"0,00%","-15,92%","164.145,00","34.904.000,00",000,"-71,38%"
130,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
131,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,000,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
132,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-025,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
133,MNDL3,2000,-479,-034,0102,"0,00%",48,-008,136,-005,681,498,"7,51%","-2,13%",29,"3,70%","7,13%","33.208,00","-145.320.000,00",-140,"4,90%"
134,AHEB3,2300,-462,722,1711,"0,00%",748,-1126,-461,-102,-398,-553,"-37,08%","-37,06%",71,"-19,07%","-156,37%",26900,"27.217.000,00",000,"-14,58%"
135,SJOS3,119,-450,-010,0000,"0,00%",3198,000,-1169,000,-2635,-2635,"0,00%","0,00%",0,"0,00%","2,31%",000,"-154.369.000,00",000,"0,00%"
136,VVAR11,1458,-441,1093,0246,"0,00%",259,-193,745,-055,1280,627,"3,31%","-5,59%",79,"5,37%","-247,92%",000,"578.000.000,00",1021,"9,19%"
137,PRML3,1152,-441,198,18612,"0,00%",581,2300,-3033,-093,-6315,"1.640,31","-61,36%","-424,99%",202,"-1,96%","-44,84%",000,"2.192.720.000,00",218,"32,85%"
138,VVAR4,484,-439,1089,0245,"0,00%",258,-192,742,-055,1277,626,"3,31%","-5,59%",79,"5,37%","-247,92%",000,"578.000.000,00",1021,"9,19%"
139,EMBR3,754,-424,039,0533,"0,00%",131,063,1827,086,279,075,"2,92%","-12,36%",134,"0,85%","-9,29%","96.018.100,00","14.179.000.000,00",003,"-13,59%"
140,CTKA4,820,-409,-019,0151,"0,00%",134,046,182,-012,1995,1425,"8,29%","-3,69%",195,"8,41%","4,56%","6.428,50","-272.598.000,00",-193,"5,31%"
141,BUET4,1849,-404,-072,1451,"0,00%",423,-050,-972,-029,-1918,-3083,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
142,DTCY3,561,-402,937,3758,"0,00%",1515,-517,-710,-239,-715,-1432,"-52,95%","-93,42%",41,"-26,20%","-233,06%",57900,"4.661.000,00",061,"-1,51%"
143,PMET5,065,-395,-016,4518,"0,00%",30248,-022,8999,-016,50388,50388,"5,02%","-114,49%",1,"38,97%","4,10%",000,"-290.863.000,00",-074,"37,74%"
144,LFFE3,311,-392,326,0000,"0,00%",2877,000,-2118,000,-1780,839,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
145,AHEB5,1902,-382,597,1415,"0,00%",619,-931,-382,-084,-318,-442,"-37,08%","-37,06%",71,"-19,07%","-156,37%",13824,"27.217.000,00",000,"-14,58%"
146,FBMC3,8000,-378,-092,3858,"0,00%",1384,-179,-285,-064,-331,-369,"-135,59%","-101,97%",31,"-64,70%","24,19%",000,"-63.552.000,00",-015,"-31,66%"
147,IGBR6,1900,-368,-026,45016,"0,00%",954,-272,-2187,-021,-10838,-13038,"-205,85%","-1.222,24%",3,"-4,73%","7,14%",000,"-903.745.000,00",-104,"-9,86%"
148,IGBR5,1890,-366,-026,44779,"0,00%",949,-271,-2175,-021,-10827,-13024,"-205,85%","-1.222,24%",3,"-4,73%","7,14%",000,"-903.745.000,00",-104,"-9,86%"
