,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,IVTT3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-0,13%",000,"1.087.820.000,00",000,"56,34%"
1,NAFG3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","1,21%",000,"293.326.000,00",000,"16,67%"
2,CSTB3,15000,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
3,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
4,DAGB33,37950,000,000,0000,"0,00%",0,000,000,000,000,"9,21%","4,11%",125,"7,86%","5,85%","5.942.170,00","3.189.500.000,00",137,"28,53%"
5,ALUP3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","6,53%",000,"4.214.410.000,00",000,"18,93%"
6,CLSC6,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","0,64%",000,"1.927.250.000,00",000,"7,77%"
7,PORP4,240,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
8,MNSA3,042,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
9,CSTB4,14769,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
10,VNET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","80,24%",000,"3.331.880.000,00",000,"17,99%"
11,LATM11,2865,000,000,0000,"0,00%",0,000,000,000,000,"4,52%","-1,98%",61,"2,95%","-5,52%",000,"10.421.400.000,00",219,"0,00%"
12,ALUP4,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","6,53%",000,"4.214.410.000,00",000,"18,93%"
13,CLAN3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,02%",000,"979.640.000,00",000,"-51,59%"
14,POPR4,1017,000,000,0000,"0,00%",0,000,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
15,MNSA4,047,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
16,PMET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","2,37%",000,"-286.269.000,00",000,"16,08%"
17,ALLL3,661,"-7.439,67",103,1225,"1,25%",251,326,362,-047,687,"33,81%","0,34%",160,"8,21%","-0,01%","25.817.600,00","4.410.970.000,00",145,"10,37%"
18,HOOT4,084,"-4.539,06",-106,0915,"0,00%",305,-164,814,-025,852,"11,24%","-0,02%",35,"3,87%","0,02%","45.306,80","-146.024.000,00",-007,"14,24%"
19,ALLL4,332,"-3.736,72",052,0615,"0,00%",126,164,182,-023,507,"33,81%","0,34%",160,"8,21%","-0,01%",000,"4.410.970.000,00",145,"10,37%"
20,ALLL11,1650,"-3.714,21",051,0611,"0,00%",125,163,181,-023,506,"33,81%","0,34%",160,"8,21%","-0,01%",000,"4.410.970.000,00",145,"10,37%"
21,MSPA3,2700,"-2.189,05",021,1816,"0,00%",113,1321,-1123,-027,-1523,"-16,17%","-0,08%",117,"-1,02%","-0,01%","2.417,56","808.776.000,00",009,"-33,29%"
22,MSPA4,2700,"-2.189,05",021,1816,"0,00%",113,1321,-1123,-027,-1523,"-16,17%","-0,08%",117,"-1,02%","-0,01%","1.407,32","808.776.000,00",009,"-33,29%"
23,RHDS4,100,"-1.588,16",3008,4272,"0,00%",6608,11165,9681,-2709,10215,"4,41%","-0,36%",113,"7,56%","-1,89%",000,"266.825.000,00",167,"9,26%"
24,ROMI4,18500,-64402,2120,19659,"0,00%",9117,3956,"1.952,52",-41179,"2.030,63","1,01%","-2,98%",173,"0,52%","-3,29%",000,"626.327.000,00",102,"6,10%"
25,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
26,BHGR3,1265,-55162,074,3197,"0,00%",552,388,2621,6568,2521,"12,20%","-1,41%",228,"2,73%","-0,13%","1.715.700,00","1.079.480.000,00",026,"56,34%"
27,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
28,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
29,UNIP5,067,-20386,000,2444,"6,55%",0,000,2170,000,2170,"11,27%","-1,20%",0,"0,00%","0,00%","124.648,00",000,000,"-51,74%"
30,IMCH3,1755,-20121,166,1126,"0,00%",934,-2632,12275,-309,14254,"0,92%","-0,56%",79,"0,83%","-0,82%","5.725.840,00","894.106.000,00",035,"20,00%"
31,UNIP3,063,-19169,000,2298,"1,09%",0,000,2040,000,2040,"11,27%","-1,20%",0,"0,00%","0,00%","8.420,39",000,000,"-51,74%"
32,RNEW11,4845,-16631,378,17948,"0,00%",1137,-540,6050,-188,8868,"29,67%","-11,13%",31,"2,23%","-2,28%","291.412,00","987.025.000,00",200,"135,51%"
33,UNIP6,048,-14605,000,1751,"1,58%",0,000,1554,000,1554,"11,27%","-1,20%",0,"0,00%","0,00%","287.236,00",000,000,"-51,74%"
34,LOGN3,830,-14016,143,0967,"0,00%",393,2584,1932,-069,4851,"5,00%","-0,70%",111,"2,17%","-1,02%","8.098.790,00","533.102.000,00",230,"13,80%"
35,LLIS3,525,-12731,545,1280,"1,11%",922,338,680,-284,975,"18,83%","-1,01%",217,"20,58%","-4,28%","2.574.740,00","165.992.000,00",386,"30,79%"
36,RHDS3,008,-12705,241,0342,"0,00%",529,893,774,-217,1309,"4,41%","-0,36%",113,"7,56%","-1,89%","11.007,60","266.825.000,00",167,"9,26%"
37,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
38,IDVL11,14000,-11793,2185,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-18,53%",000,"573.642.000,00",000,"-6,09%"
39,MLFT3,187,-10294,105,1088,"0,00%",317,125,515,-217,636,"21,14%","2,98%",427,"8,89%","-1,02%",000,"1.718.470.000,00",124,"-24,26%"
40,SUZA4,1390,-9576,063,0427,"0,00%",88,057,301,-025,1370,"14,16%","-2,35%",288,"3,53%","-0,66%",000,"3.710.400.000,00",323,"7,95%"
41,MLFT4,168,-9248,094,0978,"0,00%",285,112,463,-195,584,"21,14%","2,98%",427,"8,89%","-1,02%","93.240,00","1.718.470.000,00",124,"-24,26%"
42,VULC4,1800,-9093,-21801,10364,"0,00%",9941,10303,-27978,-2058,-29820,"-3,70%","-11,39%",121,"-3,86%","239,74%",000,"-61.175.000,00",-1471,"-5,15%"
43,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
44,SUZB5,952,-8210,099,1918,"1,00%",400,259,1290,-112,2310,"14,87%","-2,34%",288,"3,76%","-1,20%","37.260.600,00","10.702.200.000,00",112,"8,04%"
45,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
46,CPRE3,1299,-6919,162,5960,"0,00%",609,-2096,1465,-118,2463,"40,67%","-8,62%",79,"4,59%","-2,34%","203.765,00","3.537.610.000,00",133,"160,29%"
47,SUZB6,800,-6899,083,1612,"4,31%",336,217,1084,-094,2104,"14,87%","-2,34%",288,"3,76%","-1,20%",1951,"10.702.200.000,00",112,"8,04%"
48,MAPT3,063,-6731,-128,0000,"0,00%",7489,000,-7617,000,-7617,"0,00%","0,00%",0,"0,00%","1,90%",000,"-4.537.000,00",000,"0,00%"
49,MAPT4,063,-6731,-128,0000,"0,00%",7489,000,-7617,000,-7617,"0,00%","0,00%",0,"0,00%","1,90%",38859,"-4.537.000,00",000,"0,00%"
50,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
51,FHER3,660,-5795,077,0058,"0,00%",105,-210,143,-064,472,"4,05%","-0,10%",93,"13,54%","-1,32%","463.227,00","417.901.000,00",262,"17,68%"
52,DUQE3,2800,-5427,100,0742,"0,00%",358,-577,888,-111,1438,"8,36%","-1,37%",84,"4,29%","-1,84%",000,"78.931.000,00",065,"4,28%"
53,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
54,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
55,WMBY3,2539,-5163,183,0261,"0,00%",188,106,914,-625,2034,"2,86%","-3,07%",161,"2,27%","-3,54%",000,"333.205.000,00",262,"-5,49%"
56,POSI3,305,-4463,043,0108,"2,87%",152,066,684,112,1400,"1,58%","-0,24%",142,"3,37%","-0,96%","806.364,00","621.764.000,00",072,"1,73%"
57,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-1767,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
58,DTCY3,040,-3932,571,1867,"0,00%",1522,-560,2334,-252,2411,"8,00%","-4,75%",33,"7,00%","-14,53%",52817,"3.931.000,00",023,"-6,26%"
59,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
60,IDNT3,144,-3484,116,0114,"0,00%",224,-39122,-2407,-194,-4781,"-0,47%","-0,65%",100,"-1,57%","-3,34%","510.148,00","151.280.000,00",144,"18,17%"
61,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
62,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
63,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
64,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
65,TIBR5,024,-2951,142,1264,"1,75%",947,268,-9958,349,-9143,"-1,27%","-4,28%",241,"-1,16%","-4,81%","26.390,20","392.415.000,00",001,"13,45%"
66,BMEB3,1255,-2916,071,0000,"4,63%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,42%","88.822,30","819.449.000,00",000,"2,37%"
67,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
68,TIBR6,022,-2705,130,1159,"5,89%",869,246,-9128,320,-8314,"-1,27%","-4,28%",241,"-1,16%","-4,81%","12.585,40","392.415.000,00",001,"13,45%"
69,USIM5,1190,-2587,073,0939,"0,00%",377,227,4229,-419,5434,"2,22%","-2,44%",204,"1,11%","-2,81%","81.278.300,00","16.600.500.000,00",045,"1,50%"
70,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
71,FBMC3,8000,-2474,276,0565,"0,00%",760,722,4671,-273,6799,"1,21%","-2,28%",131,"1,79%","-11,18%",000,"21.037.000,00",127,"-2,71%"
72,USIM3,1127,-2450,069,0890,"0,00%",357,215,4005,-397,5211,"2,22%","-2,44%",204,"1,11%","-2,81%","6.527.260,00","16.600.500.000,00",045,"1,50%"
73,USIM6,1113,-2420,068,0878,"0,00%",352,212,3955,-392,5161,"2,22%","-2,44%",204,"1,11%","-2,81%",2715,"16.600.500.000,00",045,"1,50%"
74,CLAN4,300,-2402,049,12878,"0,00%",418,509,-760,540,-966,"-169,51%","-53,61%",160,"-5,55%","-2,02%",000,"979.640.000,00",013,"-51,59%"
75,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
76,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
77,INET3,017,-2225,-218,0000,"0,00%",100174,000,-13630,000,-13630,"0,00%","0,00%",0,"0,00%","9,79%","913.822,00","-24.474.000,00",000,"0,00%"
78,TIBR3,018,-2213,106,0948,"4,98%",711,201,-7469,262,-6654,"-1,27%","-4,28%",241,"-1,16%","-4,81%",000,"392.415.000,00",001,"13,45%"
79,FIBR3,2705,-2121,104,2166,"0,00%",560,1103,1689,-232,2527,"12,82%","-10,08%",131,"3,72%","-4,89%","31.649.200,00","14.444.900.000,00",068,"2,71%"
