,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,PORP4,240,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
1,MNSA3,042,000,000,0,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
2,CSTB4,14769,000,000,0,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
3,VNET3,000,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","101,25%",000,"2.286.110.000,00",000,"15,88%"
4,ALUP4,000,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","7,17%",000,"3.074.260.000,00",000,"23,62%"
5,POPR4,1017,000,000,0,"0,00%",0,000,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
6,MNSA4,047,000,000,0,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
7,PMET3,000,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","5,07%",000,"-278.935.000,00",000,"19,82%"
8,CLAN3,000,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,02%",000,"979.640.000,00",000,"-51,59%"
9,IVTT3,000,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-0,83%",000,"761.953.000,00",000,"145,57%"
10,NAFG3,000,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","2,25%",000,"305.862.000,00",000,"16,16%"
11,CFLU4,"1.000,00",000,000,0,"0,00%",0,000,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
12,CSTB3,15000,000,000,0,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
13,DAGB11,27000,000,000,0,"0,00%",0,000,000,000,000,"9,71%","4,99%",175,"10,06%","9,15%","8.074.520,00","2.767.090.000,00",112,"14,64%"
14,ALUP3,000,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","7,17%",000,"3.074.260.000,00",000,"23,62%"
15,CLSC6,000,000,000,0,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-13,59%",000,"1.900.780.000,00",000,"6,68%"
16,RHDS4,100,-87743,4849,4206,"0,00%",4760,-24050,13407,-1197,14111,"3,14%","-0,50%",96,"4,11%","-5,53%",000,"165.493.000,00",322,"8,31%"
17,PLDN4,48600,-55307,108,919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
18,RNEW11,3320,-42308,257,22014,"0,00%",951,851,10203,-250,13791,"21,58%","-5,20%",181,"1,31%","-0,61%","237.539,00","991.397.000,00",152,"89,32%"
19,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
20,ROMI4,18500,-31273,2127,21777,"0,00%",8679,3767,-27686,-15807,-29069,"-7,87%","-6,87%",175,"-3,42%","-6,80%",000,"624.081.000,00",119,"1,34%"
21,BAHI4,8600,-25180,1017,0,"0,00%",8231,000,-14309,000,-12828,"0,00%","0,00%",0,"0,00%","-4,04%",000,"50.715.000,00",000,"0,00%"
22,FHER3,1155,-22702,119,105,"0,00%",183,-198,333,-154,784,"3,17%","-0,05%",89,"10,35%","-0,52%","933.426,00","471.146.000,00",261,"12,84%"
23,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
24,MGLU3,716,-19797,217,174,"0,21%",236,288,293,-136,433,"5,94%","-0,09%",113,"12,18%","-1,09%","5.561.640,00","615.992.000,00",201,"26,26%"
25,BAHI5,6500,-19031,769,0,"0,00%",6221,000,-10815,000,-9334,"0,00%","0,00%",0,"0,00%","-4,04%",000,"50.715.000,00",000,"0,00%"
26,BHGR3,1740,-16871,141,4501,"0,00%",942,-1410,3528,-388,4417,"12,76%","-3,15%",56,"2,83%","-0,84%","2.897.570,00","755.466.000,00",041,"145,57%"
27,BAHI11,4370,-12795,517,0,"0,00%",4182,000,-7271,000,-5790,"0,00%","0,00%",0,"0,00%","-4,04%",000,"50.715.000,00",000,"0,00%"
