,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
35,ALLL3,397,-6638,049,0806,"0,00%",162,160,333,-37,794,421,"24,21%","-1,24%",183,"5,77%","-0,74%",000,"15.061.000.000,00",111,"7,70%"
36,IDVL11,14000,-6600,6056,0000,"0,00%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
37,PRGA4,7500,-6091,677,1539,"0,00%",1375,1360,7203,-426,8559,2405,"2,14%","-2,37%",128,"3,19%","-11,11%",000,"12.000.400.000,00",200,"14,25%"
38,MGLU3,308,-5617,192,0585,"0,00%",578,275,2421,-467,3008,1364,"2,42%","-1,04%",158,"3,40%","-3,43%","805.000.000,00","10.805.300.000,00",066,"27,94%"
39,ALLL4,332,-5551,041,0674,"0,00%",135,134,278,-31,739,392,"24,21%","-1,24%",183,"5,77%","-0,74%",000,"15.061.000.000,00",111,"7,70%"
40,ALLL11,1650,-5518,041,0670,"0,00%",134,133,277,-30,738,391,"24,21%","-1,24%",183,"5,77%","-0,74%",000,"15.061.000.000,00",111,"7,70%"
41,MAPT4,1021,-5271,-155,0000,"0,00%",12138,"-4.691,50",-6608,-137,-6608,-6608,"0,00%","0,00%",0,"-18,42%","2,93%",5103,"-6.073.000,00",000,"0,00%"
42,MTIG4,2300,-5259,-3096,72916,"0,00%",35553,-2324,-9424,-1886,-9768,-10819,"-77,37%","-138,64%",15,"-44,86%","58,87%",40450,"-90.894.800,00",-113,"-26,20%"
43,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
44,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
45,VVAR11,1458,-5179,141,0257,"0,00%",228,-220,364,-58,743,489,"7,07%","-0,50%",81,"8,30%","-2,72%",000,"5.505.000.000,00",169,"4,75%"
46,VVAR4,484,-5158,141,0256,"0,00%",227,-219,363,-58,742,488,"7,07%","-0,50%",81,"8,30%","-2,72%",000,"5.505.000.000,00",169,"4,75%"
47,ESTC11,2350,-5111,080,0536,"0,00%",244,163,445,-60,1205,527,"12,07%","-1,01%",207,"6,69%","-1,57%",000,"3.024.090.000,00",189,"6,60%"
48,HBSA3,259,-5035,135,1309,"0,00%",294,234,1123,-52,3384,1120,"11,65%","-2,60%",236,"3,07%","-2,68%","10.535.600,00","1.461.770.000,00",328,"18,99%"
49,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
50,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-37,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
51,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
52,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
53,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-73,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
54,ESPA3,120,-4313,063,0531,"0,00%",208,149,891,-66,2555,997,"5,95%","-1,65%",165,"2,45%","-1,47%","8.296.350,00","684.239.000,00",129,"8,43%"
55,ORVR3,3784,-4284,655,4491,"0,00%",1601,3657,2767,-306,3363,1571,"16,23%","-8,96%",125,"6,15%","-15,29%","16.278.500,00","412.995.000,00",148,"57,21%"
56,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-71,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
57,KROT11,4000,-4119,087,2191,"0,00%",407,1142,1424,-133,2219,1165,"15,39%","-5,81%",124,"3,23%","-2,10%",000,"12.389.900.000,00",066,"-6,96%"
58,HETA3,9600,-4087,-009,15768,"0,00%",3955,-056,1705,-9,13006,13006,"92,50%","-38,58%",3,"23,21%","0,21%",000,"-558.599.000,00",-058,"20,81%"
59,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
60,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
61,KROT4,512,-3690,078,1963,"0,00%",365,1023,1276,-119,2071,1087,"15,39%","-5,81%",124,"3,23%","-2,10%",000,"12.389.900.000,00",066,"-6,96%"
62,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
63,CBEE3,1400,-3300,071,0407,"0,59%",201,-140,276,-39,669,460,"14,77%","-1,23%",58,"7,96%","-2,15%","1.316,25","4.749.900.000,00",105,"11,48%"
64,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-26,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
65,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
66,SMFT3,1510,-3210,213,3374,"0,00%",797,510,12674,-241,13195,975,"2,66%","-10,36%",214,"0,86%","-6,65%","21.895.000,00","4.147.930.000,00",074,"19,98%"
67,OMGE3,2757,-3203,159,3419,"0,00%",543,1086,1256,-106,2434,1309,"27,23%","-11,12%",172,"4,69%","-4,95%",000,"3.483.570.000,00",166,"38,73%"
68,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
69,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
70,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
71,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
72,AERI3,125,-2723,102,0399,"1,66%",277,077,543,-413,949,726,"7,35%","-1,46%",219,"8,55%","-3,73%","9.350.060,00","942.087.000,00",167,"-9,21%"
73,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
74,RCSL3,195,-2379,-189,1049,"0,00%",1125,1214,35037,-99,34608,5557,"0,30%","-4,40%",125,"0,34%","7,96%","415.681,00","-39.014.000,00",-000,"151,21%"
75,AGXY3,905,-2352,121,0144,"1,85%",178,156,326,-512,568,471,"4,43%","-0,61%",116,"11,33%","-5,13%","584.290,00","1.282.050.000,00",152,"87,42%"
76,DASA3,1405,-2320,107,0629,"2,10%",314,693,1125,-71,2244,865,"5,59%","-2,71%",120,"3,22%","-4,62%","3.655.880,00","7.352.800.000,00",136,"37,66%"
77,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-96,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
78,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-96,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
79,BAHI4,8600,-2241,1937,6150,"0,00%",3213,-1326,-7779,-438,-8337,-13453,"-7,91%","-28,70%",23,"-4,30%","-86,43%",000,"106.101.000,00",155,"76,70%"
80,SCAR3,2479,-2184,095,4726,"0,58%",387,448,995,-89,2259,1593,"47,51%","-22,53%",225,"4,23%","-4,36%","97.900,30","1.503.850.000,00",141,"-14,53%"
81,VIIA3,204,-2174,059,0108,"0,00%",96,-092,153,-24,532,350,"7,07%","-0,50%",81,"8,30%","-2,72%","235.305.000,00","5.505.000.000,00",169,"4,75%"
82,TRAD3,235,-2153,115,6912,"0,01%",1082,320,-795,323,-544,-675,"-86,98%","-31,90%",695,"-20,97%","-5,35%","3.511.540,00","571.473.000,00",001,"0,00%"
83,LIGH3,1666,-2093,095,0488,"0,00%",273,630,628,-61,1405,886,"7,77%","-2,33%",119,"5,17%","-4,56%",000,"6.865.690.000,00",155,"7,22%"
84,ZAMP3,558,-2072,105,0438,"0,00%",385,1047,2079,-100,2795,431,"2,11%","-2,11%",117,"2,30%","-5,09%","10.179.900,00","1.456.990.000,00",074,"9,56%"
85,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
86,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
87,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
88,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-78,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
89,LIGT3,512,-1805,022,0132,"4,95%",68,081,117,-17,624,432,"11,26%","-0,73%",141,"7,22%","-1,23%","24.358.400,00","8.557.000.000,00",144,"4,60%"
90,AALR3,1998,-1744,220,2164,"0,00%",898,-2881,7865,-232,10069,2068,"2,75%","-11,80%",86,"1,32%","-12,63%","6.703.040,00","1.072.550.000,00",085,"1,16%"
91,BAHI5,6500,-1694,1464,4648,"0,00%",2429,-1002,-5880,-331,-6437,-10388,"-7,91%","-28,70%",23,"-4,30%","-86,43%",000,"106.101.000,00",155,"76,70%"
92,DTCY3,591,-1690,-2815,8390,"0,00%",6162,-1405,-2439,-681,-2473,4270,"-34,40%","-49,64%",42,"-26,58%","166,54%",16668,"-2.337.000,00",-058,"-17,35%"
93,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
94,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
95,CASH3,117,-1548,130,2770,"0,00%",765,216,-588,289,-152,-163,"-47,13%","-22,57%",213,"-30,92%","-8,42%","40.814.900,00","776.485.000,00",000,"75,33%"
96,COGN3,212,-1528,032,0813,"0,00%",151,424,528,-49,1324,695,"15,39%","-5,81%",124,"3,23%","-2,10%","124.212.000,00","12.389.900.000,00",066,"-6,96%"
97,GBIO33,1040,-1497,132,1518,"0,00%",791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
98,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
99,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
100,TESA3,4800,-1330,162,1007,"0,00%",523,-1110,941,-135,1525,1009,"10,71%","-7,58%",86,"6,42%","-12,18%",000,"858.223.000,00",104,"15,48%"
101,NTCO3,1206,-1309,073,0444,"1,09%",306,493,1216,-105,1877,642,"3,65%","-3,39%",127,"3,13%","-5,54%","225.586.000,00","22.985.000.000,00",060,"-2,27%"
102,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-60,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
103,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
104,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-59,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
105,CEAB3,230,-1231,025,0116,"0,00%",79,086,1321,-33,3455,458,"0,88%","-0,94%",125,"0,85%","-2,07%","14.160.000,00","2.785.870.000,00",086,"22,53%"
106,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-59,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
107,MTIG3,521,-1191,-701,16517,"0,00%",8054,-527,-2135,-427,-2479,-2745,"-77,37%","-138,64%",15,"-44,86%","58,87%",000,"-90.894.800,00",-113,"-26,20%"
108,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
109,CLSA3,533,-1157,135,2045,"0,00%",1086,182,-745,199,-412,-507,"-27,46%","-17,67%",503,"-35,13%","-11,70%","3.584.540,00","740.258.000,00",010,"0,00%"
110,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-13,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
111,SHOW3,255,-1096,121,0567,"0,00%",283,232,389,-286,134,118,"14,59%","-4,38%",123,"21,63%","-11,07%","1.000.070,00","141.721.000,00",083,"-40,02%"
112,RCSL4,083,-1013,-081,0447,"0,00%",479,517,14913,-42,14484,2326,"0,30%","-4,40%",125,"0,34%","7,96%","315.584,00","-39.014.000,00",-000,"151,21%"
113,MSPA3,5001,-993,040,1702,"0,00%",226,897,-1641,-63,-2190,22148,"-10,37%","-17,14%",148,"-1,43%","-4,03%",000,"800.313.000,00",018,"8,05%"
114,ECPR4,9074,-992,122,0000,"0,00%",624,17557,-8297,-129,-8260,-8272,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
115,ECPR3,9025,-987,121,0000,"0,00%",621,17462,-8252,-129,-8215,-8227,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
116,EMBR3,1354,-944,075,0494,"0,00%",187,076,654,-113,1163,704,"7,56%","-5,68%",177,"3,80%","-7,98%","104.706.000,00","13.311.700.000,00",127,"10,17%"
117,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-26,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
118,CTKA3,2172,-879,-083,0219,"0,00%",224,097,570,-38,2916,1763,"3,85%","-2,50%",152,"4,45%","9,44%",16420,"-162.561.000,00",-347,"18,87%"
119,KRSA3,139,-877,090,0558,"0,00%",222,231,522,-51,1514,993,"10,70%","-5,74%",146,"4,84%","-10,27%","230.739,00","1.192.960.000,00",208,"0,00%"
120,PEAB4,7203,-826,137,24730,"2,65%",1150,417,-14720,828,-12621,-27508,"-16,80%","-298,64%",1420,"-1,03%","-16,52%","4.773,48","678.038.000,00",009,"-51,86%"
121,MSPA4,4135,-821,033,1407,"0,00%",187,742,-1357,-52,-1906,19274,"-10,37%","-17,14%",148,"-1,43%","-4,03%",000,"800.313.000,00",018,"8,05%"
122,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
123,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
124,GFSA3,624,-775,014,0229,"0,00%",40,012,-2805,-192,-22247,7803,"-0,82%","-2,99%",193,"-0,16%","-1,75%","14.045.600,00","1.741.480.000,00",128,"11,69%"
125,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
126,IFCM3,439,-734,106,2013,"0,00%",480,1047,-2153,-242,-2589,5105,"-9,35%","-27,41%",115,"-3,01%","-14,38%","4.168.260,00","1.515.790.000,00",039,"0,00%"
127,SEQL3,350,-710,091,0265,"0,00%",251,-9715,1662,-62,3828,628,"1,60%","-3,74%",99,"1,75%","-12,87%","20.513.800,00","537.366.000,00",132,"30,84%"
128,TELB3,1581,-707,065,3120,"0,00%",268,089,-376,-127,-040,-256,"-83,06%","-44,11%",498,"-10,25%","-9,15%","36.276,40","1.657.470.000,00",011,"58,99%"
129,MEAL3,225,-703,061,0280,"0,00%",229,-449,-1834,-57,-2663,1498,"-1,53%","-3,99%",81,"-1,48%","-8,65%","4.435.210,00","1.059.710.000,00",052,"8,43%"
130,SEER3,507,-700,048,0402,"0,00%",188,275,312,-49,543,273,"12,86%","-5,74%",144,"6,58%","-6,84%","5.723.540,00","1.363.920.000,00",055,"6,27%"
131,TCNO3,120,-681,-840,0000,"0,00%",34,-008,-287,-4,-1511,-1745,"0,00%","0,00%",28,"-1,59%","123,36%","1.478,85","-946.000,00",-3576,"-32,39%"
132,BRFS3,810,-658,073,0166,"0,00%",149,147,778,-46,2134,600,"2,14%","-2,37%",128,"3,19%","-11,11%","147.941.000,00","12.000.400.000,00",200,"14,25%"
133,NINJ3,285,-647,052,2434,"0,00%",477,054,-276,55,259,263,"-88,16%","-37,60%",1324,"-366,27%","-7,97%","559.814,00","277.516.000,00",000,"0,00%"
134,BIOM4,868,-633,526,6293,"0,00%",1810,1298,-779,-624,-918,-926,"-80,77%","-99,43%",162,"-29,56%","-83,09%",000,"121.364.000,00",139,"255,34%"
135,CRDE3,1800,-623,046,6359,"0,00%",393,1220,-462,-2204,-353,-355,"-137,63%","-102,35%",134,"-9,63%","-7,41%","2.769,18","94.414.000,00",000,"-27,17%"
136,AHEB5,2200,-568,-232,0902,"0,00%",648,-19025,-2030,-63,-2039,-7081,"-4,45%","-15,89%",99,"-3,47%","40,93%",000,"-80.875.000,00",-005,"25,72%"
137,BLUT3,514,-563,046,0000,"0,00%",138,-076,-4293,-20,-5397,-5397,"0,00%","0,00%",0,"-0,33%","-8,24%","3.091,81","56.569.000,00",012,"0,00%"
138,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-39,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
139,ARTR3,1001,-523,105,1241,"0,00%",320,-1612,8022,-54,21033,1391,"1,55%","-23,45%",83,"0,44%","-20,09%",000,"5.473.770.000,00",197,"7,10%"
140,AHEB6,2000,-516,-211,0820,"0,00%",589,-17296,-1845,-58,-1854,-6440,"-4,45%","-15,89%",99,"-3,47%","40,93%",000,"-80.875.000,00",-005,"25,72%"
141,AHEB3,2000,-516,-211,0820,"0,00%",589,-17296,-1845,-58,-1854,-6440,"-4,45%","-15,89%",99,"-3,47%","40,93%",20000,"-80.875.000,00",-005,"25,72%"
142,PEAB3,4457,-511,084,15302,"3,89%",711,258,-9108,512,-7009,-15277,"-16,80%","-298,64%",1420,"-1,03%","-16,52%","9.891,38","678.038.000,00",009,"-51,86%"
143,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
144,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,0,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
145,BOBR4,121,-489,-176,0225,"0,00%",349,-124,278,-48,549,455,"8,11%","-4,60%",63,"19,03%","35,95%","39.994,70","-179.288.000,00",-205,"5,77%"
146,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-25,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
147,TCNO4,085,-482,-595,0000,"0,00%",24,-006,-204,-3,-1427,-1648,"0,00%","0,00%",28,"-1,59%","123,36%","4.430,77","-946.000,00",-3576,"-32,39%"
148,NORD3,583,-480,-026,23696,"0,00%",2219,-083,-8446,-23,-16749,-16749,"-28,05%","-493,25%",3,"-2,69%","5,40%","1.581,85","-148.922.000,00",-025,"21,53%"
