,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,PMET3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","4,10%",000,"-290.863.000,00",000,"37,74%"
1,PORP4,240,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
2,MNSA4,047,000,000,0000,"0,00%",0,0,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
3,CLSC6,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-0,47%",000,"2.075.840.000,00",000,"9,79%"
4,IVTT3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-0,40%",000,"1.083.050.000,00",000,"20,67%"
5,POPR4,1017,000,000,0000,"0,00%",0,0,000,0,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
6,DAGB33,52000,000,000,0000,"0,00%",0,0,000,0,000,"5,11%","0,95%",120,"4,84%","1,08%","1.192.080,00","9.406.140.000,00",146,"45,80%"
7,CLAN3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-1,05%",000,"1.012.240.000,00",000,"-63,96%"
8,CSTB3,15000,000,000,0000,"0,00%",0,0,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
9,MNSA3,042,000,000,0000,"0,00%",0,0,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
10,VNET3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","29,18%",000,"13.750.600.000,00",000,"22,17%"
11,CFLU4,"1.000,00",000,000,0000,"0,00%",0,0,000,0,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
12,CSTB4,14769,000,000,0000,"0,00%",0,0,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
13,GLOB4,3049,"-5.623,96",1354,1865,"0,01%",2319,-2832,2844,-978,3077,"6,56%","-0,03%",88,"12,86%","-0,24%",000,"2.907.000.000,00",129,"-3,29%"
14,VVAR3,474,-87431,211,0290,"0,04%",360,-440,442,-152,675,"6,56%","-0,03%",88,"12,86%","-0,24%","47.709,80","2.907.000.000,00",129,"-3,29%"
15,VVAR11,1240,-76240,184,0253,"0,05%",314,-384,386,-133,618,"6,56%","-0,03%",88,"12,86%","-0,24%","11.272.600,00","2.907.000.000,00",129,"-3,29%"
16,ATOM3,410,-58689,-1054,0000,"0,00%",145973,0,-26204,0,-26204,"0,00%","0,00%",0,"0,00%","1,80%","286.785,00","-8.131.000,00",000,"0,00%"
17,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
18,ROMI4,18500,-41958,1937,19265,"0,00%",11052,3513,-40437,7477,-41120,"-4,76%","-4,56%",220,"-3,14%","-4,62%",000,"600.425.000,00",051,"-1,13%"
19,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
20,BHGR3,1910,-27216,110,3613,"0,00%",855,-19445,2370,-856,2595,"15,24%","-1,31%",96,"3,93%","-0,40%",000,"1.077.600.000,00",020,"20,67%"
21,OFSA3,2525,-26166,362,2983,"0,00%",1756,575,11982,-7037,14138,"2,49%","-1,17%",266,"1,67%","-1,38%","361.803,00","376.334.000,00",084,"18,10%"
22,RJCP3,001,-22470,065,0000,"0,00%",619,0,-52294,0,-52396,"0,00%","0,00%",0,"0,00%","-0,29%",000,"17.287.200,00",000,"0,00%"
