,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
10,RCSL3,721,"-91.114,00",-926,14945,"0,00%",9811,"-1.143,69",40950,-645,40647,25169,"3,65%","-0,01%",98,"2,65%","0,01%","11.679.800,00","-59.065.000,00",-000,"786,20%"
11,RCSL4,190,"-24.010,60",-244,3938,"0,00%",2585,-30139,10791,-170,10488,6494,"3,65%","-0,01%",98,"2,65%","0,01%","12.377.600,00","-59.065.000,00",-000,"786,20%"
12,CSED3,1230,"-3.763,15",318,2602,"1,22%",0989,544,2292,-252,2319,1188,"11,36%","-0,07%",260,"5,87%","-0,08%","6.567.540,00","1.478.720.000,00",085,"0,00%"
13,SEQL3,2296,"-1.853,78",800,2742,"0,00%",1975,1686,8194,-584,9148,2835,"3,35%","-0,15%",139,"3,31%","-0,43%","36.706.100,00","397.388.000,00",175,"0,00%"
14,SUZB3,5575,"-1.274,56",1702,2345,"0,00%",0726,784,788,-093,1480,864,"29,74%","-0,16%",208,"10,37%","-1,34%","390.718.000,00","4.458.140.000,00",1703,"39,82%"
15,GUAR4,15100,-89149,1530,12855,"0,00%",5646,2184,-28156,-29635,-28571,29419,"-4,57%","-1,44%",173,"-2,79%","-1,72%",000,"4.927.370.000,00",078,"1,20%"
16,SOMA3,1849,-85718,574,7488,"0,00%",3845,1070,"7.054,06",1779,"6.933,13",9441,"0,11%","-0,87%",292,"0,07%","-0,67%","44.811.800,00","1.700.030.000,00",019,"0,00%"
17,PLDN4,48600,-55307,108,0919,"0,00%",0611,107,-7556,310,-3312,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
18,FHER3,1615,-52842,-559,0339,"0,00%",0511,300,353,-084,363,327,"9,60%","-0,06%",154,"19,03%","1,06%","90.935.400,00","-155.575.000,00",-050,"-22,12%"
19,SUZB5,2113,-48308,645,0889,"0,00%",0275,297,299,-035,990,578,"29,74%","-0,16%",208,"10,37%","-1,34%",000,"4.458.140.000,00",1703,"39,82%"
20,SUZB6,1788,-40877,546,0752,"0,00%",0233,251,253,-030,944,551,"29,74%","-0,16%",208,"10,37%","-1,34%",000,"4.458.140.000,00",1703,"39,82%"
21,WEST3,890,-40422,243,3591,"0,00%",1844,278,-4113,305,-2586,-3370,"-8,73%","-0,89%",462,"-23,24%","-0,60%","4.831.890,00","403.271.000,00",008,"0,00%"
22,DASA3,5600,-36085,870,3856,"0,45%",2188,5957,20589,-509,23450,3636,"1,87%","-1,02%",113,"1,28%","-2,41%","19.135.900,00","3.527.320.000,00",165,"24,16%"
23,YDUQ3,2954,-34478,280,2275,"1,59%",0947,493,3428,-275,4613,1418,"6,64%","-0,66%",252,"3,64%","-0,81%","76.599.600,00","3.257.040.000,00",160,"4,74%"
24,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
25,MAPT4,4691,-27994,-742,0000,"0,00%",55770,"-1.105,39",-32414,-655,-32414,-32414,"0,00%","0,00%",0,"-18,10%","2,65%","12.540,00","-5.811.000,00",000,"0,00%"
26,BHGR3,1910,-27216,110,3613,"0,00%",0855,-19445,2370,-856,2595,1420,"15,24%","-1,31%",96,"3,93%","-0,40%",000,"1.077.600.000,00",020,"20,67%"
27,CBEE3,2342,-23831,107,0569,"0,00%",0260,-418,6111,-046,12975,1468,"0,93%","-0,24%",75,"0,48%","-0,45%","24.478,80","3.647.310.000,00",129,"7,82%"
28,RJCP3,001,-22470,065,0000,"0,00%",0619,000,-52294,000,-52396,-91732,"0,00%","0,00%",0,"0,00%","-0,29%",000,"17.287.200,00",000,"0,00%"
29,MAPT3,3700,-22080,-585,0000,"0,00%",43988,-87187,-25566,-516,-25566,-25566,"0,00%","0,00%",0,"-18,10%","2,65%",000,"-5.811.000,00",000,"0,00%"
30,DMVF3,892,-22051,055,0462,"0,00%",0313,339,614,-284,559,269,"7,52%","-0,21%",141,"6,40%","-0,25%","2.247.650,00","827.695.000,00",013,"0,00%"
31,ABYA3,491,-21480,176,2055,"0,00%",0527,198,1996,-275,3367,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
32,PITI4,128,-20474,000,0000,"0,00%",0000,000,"-2.637,65",000,"-2.637,65",11107,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
33,AMER3,5189,-17519,506,4105,"0,00%",2378,644,13999,2194,13314,4694,"2,93%","-2,34%",238,"4,03%","-2,89%","215.357.000,00","9.231.500.000,00",055,"6,34%"
34,TCNO3,402,-17508,24193,0000,"0,00%",0113,-027,-800,-014,-1807,-2033,"0,00%","0,00%",29,"-1,91%","-138,18%","2.147.520,00","110.000,00",30496,"-56,39%"
35,TCNO4,336,-14634,20221,0000,"0,00%",0095,-023,-668,-011,-1676,-1885,"0,00%","0,00%",29,"-1,91%","-138,18%","2.907.430,00","110.000,00",30496,"-56,39%"
36,NORD3,1900,-14247,-090,77320,"0,00%",7270,-270,-13629,-080,-17666,-17666,"-56,73%","-54,27%",3,"-5,40%","0,63%","86.165,00","-140.225.000,00",-027,"79,64%"
37,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
38,MAGG3,5940,-11998,132,0684,"0,00%",0440,932,407,-155,641,534,"16,82%","-0,57%",114,"14,05%","-1,10%",000,"2.246.130.000,00",103,"9,27%"
39,GUAR3,1854,-10946,188,1578,"2,35%",0693,268,-3457,-3639,-3872,3987,"-4,57%","-1,44%",173,"-2,79%","-1,72%","15.079.500,00","4.927.370.000,00",078,"1,20%"
40,ESTC11,2350,-9143,074,0603,"0,00%",0251,131,909,-073,2094,644,"6,64%","-0,66%",252,"3,64%","-0,81%",000,"3.257.040.000,00",160,"4,74%"
41,LINX3,3740,-9095,438,7885,"1,52%",2745,1196,5317,4706,5149,2297,"14,83%","-8,67%",214,"6,82%","-4,81%","45.542.700,00","1.619.010.000,00",022,"15,54%"
42,BNCA3,7030,-9030,245,0000,"0,00%",0000,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
43,BRKM5,5936,-8628,11000,0690,"0,00%",0503,755,360,-085,555,426,"19,18%","-0,79%",119,"20,57%","-127,49%","161.309.000,00","430.211.000,00",9794,"7,85%"
44,BRKM3,5781,-8403,10713,0672,"0,00%",0490,735,350,-082,546,419,"19,18%","-0,79%",119,"20,57%","-127,49%","917.095,00","430.211.000,00",9794,"7,85%"
45,CTSA3,297,-8064,116,0664,"0,00%",0462,-1431,2422,-278,4090,2131,"2,74%","-0,82%",93,"2,31%","-1,43%","538.843,00","285.946.000,00",084,"6,44%"
46,CTSA4,285,-7739,111,0637,"0,00%",0443,-1373,2324,-267,3992,2080,"2,74%","-0,82%",93,"2,31%","-1,43%","962.442,00","285.946.000,00",084,"6,44%"
47,DTCY3,990,-7461,2356,8762,"0,00%",4815,-2209,-7882,-840,-8015,4075,"-11,12%","-11,74%",50,"-6,32%","-31,58%","178.231,00","4.677.000,00",051,"-3,99%"
48,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,5013,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
49,SUZA4,1390,-7121,190,0074,"0,00%",0023,025,025,-003,716,418,"29,72%","-0,21%",208,"10,37%","-2,67%",000,"1.266.370.000,00",5995,"39,83%"
50,BRTP3,3571,-6726,245,1168,"0,00%",0684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
51,IDVL11,14000,-6600,6056,0000,"0,00%",0000,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
52,SBFG3,3657,-5637,451,3262,"0,00%",1420,630,-10926,-857,-12774,5776,"-2,99%","-5,79%",177,"-1,58%","-7,99%","39.765.900,00","1.964.980.000,00",097,"7,54%"
53,BRKM6,3750,-5451,6949,0436,"0,00%",0318,477,227,-054,423,324,"19,18%","-0,79%",119,"20,57%","-127,49%","2.774,69","430.211.000,00",9794,"7,85%"
54,ARTR3,1001,-5429,091,1615,"0,00%",0344,-1082,1562,-065,3621,1002,"10,34%","-2,97%",75,"2,41%","-1,67%",000,"6.338.080.000,00",140,"-2,36%"
55,PRNR3,962,-5422,166,1498,"0,00%",1108,327,-5159,494,-4864,2484,"-2,90%","-2,96%",254,"-2,94%","-3,06%","3.409.930,00","224.975.000,00",025,"-1,18%"
56,PEFX3,1900,-5204,168,0477,"0,00%",0597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
57,PEFX5,1900,-5204,168,0477,"0,00%",0597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
58,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
59,BOBR4,231,-4652,-222,0541,"0,00%",0929,-267,828,-090,1217,929,"6,53%","-1,16%",53,"14,74%","4,77%","1.087.600,00","-271.457.000,00",-108,"0,80%"
60,IMBI3,501,-4642,281,"2.659,020","0,00%",0518,-221,-9712,-037,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
61,ORVR3,2782,-4530,534,5122,"0,00%",1936,706,3937,-1529,3934,2004,"13,01%","-3,29%",224,"7,98%","-11,78%","9.411.390,00","372.441.000,00",094,"0,00%"
62,CLAN4,300,-4492,047,15151,"0,00%",0406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
63,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
64,EBTP3,1021,-4356,117,0548,"0,00%",0353,-50247,642,-073,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
65,EBTP4,1000,-4266,114,0537,"0,00%",0346,-49213,629,-071,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
66,FBRA4,3458,-3957,166,0457,"0,00%",0738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
67,BRTP4,2081,-3919,143,0681,"0,00%",0399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
68,OPCT3,460,-3824,100,1444,"0,00%",0483,132,5592,15535,5517,834,"2,58%","-3,78%",335,"1,60%","-2,62%","8.730.360,00","917.748.000,00",088,"0,00%"
69,HBRE3,1740,-3738,101,23332,"0,00%",0536,467,2526,-290,2880,2858,"92,38%","-71,98%",225,"2,67%","-2,71%","1.433.640,00","1.775.530.000,00",051,"0,00%"
70,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
71,ELMD3,2174,-3355,401,13619,"0,00%",1843,642,-3436,-2843,-3393,-17596,"-39,64%","-41,19%",253,"-10,38%","-11,94%","3.031.020,00","749.032.000,00",088,"0,00%"
72,CVCB3,2299,-3354,1331,11747,"0,00%",0958,4487,-734,-278,-803,-1200,"-159,97%","-39,79%",104,"-17,11%","-39,67%","169.361.000,00","347.610.000,00",340,"-16,72%"
73,TELB3,6594,-3291,298,16513,"0,00%",1072,443,-1455,-328,-1233,-4874,"-113,50%","-50,18%",442,"-9,72%","-9,06%","93.119,30","1.501.070.000,00",017,"79,06%"
74,IMBI4,350,-3243,196,"1.857,600","0,00%",0362,-154,-6785,-026,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
75,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
76,GFSA3,392,-3186,077,1235,"0,00%",0280,151,1810,-3424,2744,2419,"6,82%","-3,93%",142,"1,98%","-2,42%","20.534.100,00","1.575.410.000,00",084,"2,40%"
77,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
78,ASTA4,2583,-3079,100,0652,"0,00%",0446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
79,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
80,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
81,MBLY3,1423,-2761,218,2302,"0,00%",1624,244,-4497,264,-2971,-16192,"-5,12%","-8,34%",425,"-13,56%","-7,90%","4.329.350,00","694.917.000,00",008,"0,00%"
82,CTSA8,100,-2715,039,0224,"0,00%",0156,-482,815,-094,2483,1294,"2,74%","-0,82%",93,"2,31%","-1,43%",000,"285.946.000,00",084,"6,44%"
83,HBSA3,555,-2608,311,2914,"0,00%",0671,375,2186,-127,4019,1753,"13,33%","-11,18%",333,"3,84%","-11,94%","24.185.500,00","1.355.570.000,00",346,"52,34%"
84,BRML3,1044,-2561,084,10575,"0,00%",0465,514,1964,-150,2471,2292,"53,84%","-46,61%",470,"2,63%","-3,29%","153.550.000,00","10.802.900.000,00",039,"-7,61%"
85,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
86,ECOR3,1137,-2303,403,1873,"0,00%",0555,23456,434,-099,762,571,"43,12%","-8,13%",101,"16,88%","-17,48%","55.797.900,00","1.966.340.000,00",472,"9,85%"
87,TAMM4,5273,-2274,380,0626,"0,00%",0524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
88,TAMM3,5260,-2268,379,0625,"0,00%",0523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
89,SMFT3,2800,-2176,673,16010,"0,00%",1922,-19451,-2869,-338,-3187,10847,"-55,81%","-74,59%",94,"-7,62%","-30,91%","42.512.100,00","2.440.710.000,00",110,"12,87%"
90,BOBR3,100,-2014,-096,0234,"0,00%",0402,-115,358,-039,748,571,"6,53%","-1,16%",53,"14,74%","4,77%",000,"-271.457.000,00",-108,"0,80%"
91,CRBM7,6000,-1930,218,0999,"0,00%",0782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
92,WMBY3,2539,-1930,287,0836,"0,00%",0182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
93,AALR3,1040,-1875,102,1258,"0,00%",0479,2123,5711,-163,8324,1263,"2,20%","-6,12%",111,"0,95%","-5,46%","14.992.100,00","1.201.020.000,00",066,"-1,06%"
94,TDBH4,066,-1863,128,0906,"0,00%",0811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
95,TANC4,4300,-1854,310,0511,"0,00%",0428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
96,CCIM3,552,-1644,094,0498,"0,00%",0198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
97,TDBH3,056,-1581,108,0769,"0,00%",0688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
98,CEAB3,1228,-1517,150,0974,"0,00%",0557,381,-1014,-290,-1062,2556,"-9,61%","-6,42%",150,"-7,72%","-9,88%","22.166.400,00","2.524.430.000,00",048,"-20,89%"
99,MDNE3,900,-1504,075,1257,"0,00%",0351,164,1123,-313,1154,1079,"11,19%","-8,85%",204,"3,36%","-4,97%","3.438.720,00","1.021.700.000,00",013,"-4,25%"
100,GBIO33,1040,-1497,132,1518,"0,00%",0791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
101,BIOM3,1530,-1467,602,16448,"0,00%",2463,873,-1882,-1241,-2053,-2057,"-87,40%","-112,13%",356,"-17,68%","-41,04%","152.268,00","172.231.000,00",108,"648,25%"
102,SCLO3,1410,-1451,-8422,64761,"0,00%",719120,-7732,-6442,-7664,-6455,-6455,"-100,52%","-415,39%",2,"-1.148,45%","580,47%",000,"-160.731,00",-017,"-27,94%"
103,TELB4,2906,-1450,131,7277,"0,00%",0472,195,-641,-144,-420,-1658,"-113,50%","-50,18%",442,"-9,72%","-9,06%","340.705,00","1.501.070.000,00",017,"79,06%"
104,TECN3,271,-1443,068,0864,"0,00%",0352,078,756,341,869,1497,"11,44%","-5,99%",436,"5,98%","-4,71%","11.676.400,00","312.802.000,00",044,"-7,84%"
105,LECO4,146,-1348,200,0637,"0,00%",0924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
106,TESA3,4935,-1337,207,1059,"0,00%",0523,-173,671,-116,1174,884,"15,80%","-7,93%",50,"8,87%","-15,52%","3.611.220,00","688.967.000,00",157,"12,55%"
107,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
108,IGUA3,815,-1252,-144,0568,"0,00%",0564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
109,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
110,IGUA6,807,-1240,-143,0562,"0,00%",0558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
111,IGUA5,798,-1226,-141,0556,"0,00%",0552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
112,PRVI3,1054,-1174,161,0919,"0,00%",0565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
113,CPNY3,235,-1100,042,0232,"0,00%",0054,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
114,MYPK4,3179,-1087,127,0505,"0,00%",0358,-5741,2786,-142,5099,1180,"1,81%","-3,85%",99,"1,68%","-11,71%",000,"3.838.540.000,00",145,"9,77%"
115,TXRX3,3018,-949,-041,1313,"0,00%",0646,-047,1048,-030,3008,2065,"12,54%","-13,83%",23,"9,33%","4,34%","14.296,90","-311.894.000,00",-077,"4,45%"
116,AHEB6,5150,-935,-1757,2392,"0,00%",1563,-779,-1239,-180,-1194,-1548,"-19,32%","-25,58%",52,"-14,15%","187,86%",64210,"-25.048.000,00",000,"53,45%"
117,TERI3,6428,-883,029,0107,"0,00%",0081,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
118,BIOM4,868,-832,342,9331,"0,00%",1397,495,-1068,-704,-1239,-1241,"-87,40%","-112,13%",356,"-17,68%","-41,04%",000,"172.231.000,00",108,"648,25%"
119,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
120,SZPQ4,664,-785,220,0855,"0,00%",0744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
121,ECPR4,8580,-780,100,0000,"0,00%",0561,"1.124,28",-8015,-128,-7998,-8014,"0,00%","0,00%",112,"-0,70%","-12,88%","3.297,36","162.368.000,00",000,"0,00%"
122,ECPR3,8423,-765,099,0000,"0,00%",0550,"1.103,70",-7868,-126,-7852,-7867,"0,00%","0,00%",112,"-0,70%","-12,88%","1.244,02","162.368.000,00",000,"0,00%"
123,MEDI3,1155,-752,189,0374,"0,00%",0824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
124,MSPA3,4831,-651,038,2886,"0,00%",0221,930,-732,-063,-846,-1570,"-39,41%","-44,35%",157,"-3,13%","-5,79%","2.884,45","821.685.000,00",011,"-7,98%"
125,ALPK3,686,-632,217,2326,"0,00%",0487,-266,2682,-071,5613,907,"8,67%","-36,72%",32,"1,95%","-34,25%","366.061,00","613.948.000,00",254,"0,00%"
126,PINE4,257,-626,051,0000,"0,00%",0000,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,11%","2.432.300,00","750.054.000,00",000,"24,34%"
127,MSPA4,4500,-606,035,2689,"0,00%",0206,866,-682,-059,-796,-1477,"-39,41%","-44,35%",157,"-3,13%","-5,79%",21429,"821.685.000,00",011,"-7,98%"
128,BAHI4,8600,-562,126,1012,"0,00%",0372,-667,7241,-079,5401,1599,"1,40%","-17,98%",80,"0,63%","-22,36%",000,"177.754.000,00",028,"142,37%"
129,AMAR3,804,-556,222,1062,"0,00%",0642,831,4057,-310,6368,965,"2,62%","-13,69%",118,"2,04%","-40,02%","85.306.700,00","945.580.000,00",156,"-7,08%"
130,BKBR3,1096,-546,180,1403,"0,00%",0820,778,-683,-267,-730,-3185,"-20,55%","-25,67%",180,"-15,13%","-32,90%","24.123.900,00","1.678.940.000,00",049,"5,44%"
131,BUET3,2499,-546,-097,1961,"0,00%",0572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
132,SJOS3,119,-542,-010,4819,"0,00%",4061,-011,1180,-010,3582,3582,"40,82%","-88,90%",2,"-3,24%","1,87%",000,"-158.235.000,00",-021,"0,00%"
133,BAHI3,8215,-537,120,0967,"0,00%",0355,-637,6917,-075,5077,1503,"1,40%","-17,98%",80,"0,63%","-22,36%","101.352,00","177.754.000,00",028,"142,37%"
134,AHEB3,2890,-525,-986,1343,"0,00%",0877,-437,-695,-101,-650,-843,"-19,32%","-25,58%",52,"-14,15%","187,86%","3.671,05","-25.048.000,00",000,"53,45%"
135,JBDU3,800,-522,067,0000,"0,00%",0211,-171,-2491,-031,-2877,-2877,"0,00%","0,00%",0,"-0,85%","-12,88%","3.177.820,00","59.747.000,00",010,"0,00%"
136,MYPK3,1514,-518,061,0241,"0,00%",0170,-2734,1327,-067,3640,843,"1,81%","-3,85%",99,"1,68%","-11,71%","26.552.100,00","3.838.540.000,00",145,"9,77%"
137,EMBR3,1942,-508,094,0642,"0,00%",0245,072,3256,-157,5777,1290,"1,97%","-12,58%",245,"1,05%","-18,48%","193.338.000,00","15.306.500.000,00",162,"-2,93%"
138,TLCP3,4800,-502,176,0824,"0,00%",0533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
139,FRIO3,5990,-499,-393,0161,"0,00%",0120,094,495,-046,2163,975,"3,25%","-1,88%",121,"4,77%","78,80%","4.160,98","-62.519.000,00",-2100,"14,31%"
140,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,000,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
141,IRBR3,572,-489,165,0850,"3,35%",0310,000,-366,000,000,000,"-23,22%","-17,39%",0,"0,00%","-33,77%","138.439.000,00","4.395.840.000,00",000,"-29,30%"
142,CGOS3,2620,-485,189,0509,"0,00%",0167,-083,-25660,-025,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
143,PRML3,1152,-441,198,18612,"0,00%",0581,2300,-3033,-093,-6315,"1.640,31","-61,36%","-424,99%",202,"-1,96%","-44,84%",000,"2.192.720.000,00",218,"32,85%"
144,BAHI5,6500,-425,095,0765,"0,00%",0281,-504,5473,-060,3633,1076,"1,40%","-17,98%",80,"0,63%","-22,36%",000,"177.754.000,00",028,"142,37%"
145,ADHM3,156,-409,-129,770924,"0,00%",105126,-143,-569,-127,-569,-581,"-13.548,50%","-18.860,60%",0,"521,70%","31,47%","2.064,00","-19.776.000,00",000,"43,48%"
