,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,CLSC6,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","6,49%",000,"2.173.610.000,00",000,"6,60%"
1,CLAN3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","0,57%",000,"1.022.840.000,00",000,"-55,27%"
2,PORP4,240,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
3,IVTT3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-0,77%",000,"757.751.000,00",000,"197,33%"
4,MNSA4,047,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
5,CSTB4,14769,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
6,DAGB11,26000,000,000,0000,"0,00%",0,000,000,0,000,"9,19%","5,01%",134,"10,21%","12,40%","2.527.470,00","2.289.100.000,00",142,"27,72%"
7,POPR4,1017,000,000,0000,"0,00%",0,000,000,0,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
8,PMET3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","4,85%",000,"-271.945.000,00",000,"4,58%"
9,VNET3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","106,52%",000,"2.072.460.000,00",000,"13,34%"
10,NAFG3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","5,24%",000,"298.460.000,00",000,"1,82%"
11,MNSA3,042,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
12,CSTB3,15000,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
13,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,0,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
14,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
15,QGEP3,1241,-51574,154,8768,"0,00%",1388,362,2047,415,1491,"42,83%","-1,70%",872,"11,25%","-0,30%","6.973.570,00","2.143.880.000,00",000,"37,23%"
16,USIM6,1130,-45776,067,0961,"0,77%",342,177,"1.730,98",-409,"2.317,05","0,06%","0,91%",219,"0,03%","-0,15%",21100,"17.008.600.000,00",051,"-4,64%"
17,USIM3,1094,-44317,065,0930,"0,72%",331,171,"1.675,84",-396,"2.261,91","0,06%","0,91%",219,"0,03%","-0,15%","8.842.810,00","17.008.600.000,00",051,"-4,64%"
18,USIM5,1005,-40712,060,0854,"0,86%",304,157,"1.539,50",-363,"2.125,57","0,06%","0,91%",219,"0,03%","-0,15%","108.297.000,00","17.008.600.000,00",051,"-4,64%"
19,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
20,ROMI4,18500,-27053,2170,24290,"0,00%",7990,3362,-17523,-7699,-18528,"-13,86%","-8,86%",182,"-4,91%","-8,02%",000,"637.418.000,00",138,"-1,06%"
21,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
22,LCAM3,1050,-19223,232,1676,"0,67%",660,494,672,-164,1118,"24,95%","-0,87%",175,"12,02%","-1,21%","1.705.980,00","293.998.000,00",202,"0,00%"
23,BAHI4,8600,-17042,1026,0000,"0,00%",8385,000,-13866,0,-12549,"0,00%","0,00%",0,"0,00%","-6,02%",000,"50.250.000,00",000,"0,00%"
24,MLFT4,169,-16655,102,0320,"6,89%",100,086,228,-23,941,"14,08%","0,16%",167,"5,44%","-0,61%","121.938,00","1.602.010.000,00",480,"20,44%"
25,MLFT3,168,-16557,101,0318,"6,93%",99,085,226,-23,940,"14,08%","0,16%",167,"5,44%","-0,61%",16659,"1.602.010.000,00",480,"20,44%"
26,RHDS4,100,-15579,4578,4346,"0,00%",4965,-6980,15996,-1209,16974,"2,72%","-3,04%",87,"3,43%","-29,38%",000,"175.306.000,00",307,"4,86%"
27,BHGR3,2020,-14661,114,4045,"0,00%",799,-882,2823,-361,3637,"14,33%","-1,96%",45,"2,92%","-0,78%","795.981,00","753.534.000,00",035,"197,33%"
28,BAHI5,6500,-12880,776,0000,"0,00%",6337,000,-10480,0,-9163,"0,00%","0,00%",0,"0,00%","-6,02%",000,"50.250.000,00",000,"0,00%"
29,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
30,AGRO3,948,-9940,099,3547,"0,00%",753,511,-4187,1307,-4390,"-8,47%","-4,23%",198,"-2,12%","-1,00%","764.359,00","558.968.000,00",017,"112,60%"
31,ELEK4,719,-9358,047,1061,"0,15%",346,000,-11157,0,-12512,"-0,95%","-1,13%",0,"0,00%","-0,51%","5.209,98","476.704.000,00",000,"-23,51%"
32,ELEK3,700,-9111,046,1033,"0,15%",337,000,-10862,0,-12217,"-0,95%","-1,13%",0,"0,00%","-0,51%","1.128,07","476.704.000,00",000,"-23,51%"
33,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
34,MGLU3,1130,-8776,350,0295,"0,13%",412,314,479,-273,645,"6,17%","-0,34%",122,"11,89%","-3,99%","5.161.030,00","602.533.000,00",187,"0,00%"
35,BAHI11,4370,-8660,521,0000,"0,00%",4261,000,-7046,0,-5729,"0,00%","0,00%",0,"0,00%","-6,02%",000,"50.250.000,00",000,"0,00%"
36,BDLL3,19000,-8241,072,0646,"3,11%",373,177,-1045,-3128,-1506,"-6,18%","-0,52%",184,"-3,89%","-0,88%",000,"420.055.000,00",037,"5,38%"
37,ITEC3,3400,-7990,076,0242,"3,07%",366,083,-1573,153,-1483,"-1,54%","-0,30%",242,"-3,13%","-0,95%","2.124,37","523.873.000,00",030,"-3,63%"
38,MNPR4,463,-7951,-37468,9085,"0,00%",7037,-13892,-9684,-1110,-9818,"-9,38%","-11,43%",88,"-8,48%","471,23%",000,"-6.267.000,00",-520,"19,11%"
39,HYPE3,1610,-7769,151,2974,"0,00%",764,349,1795,-509,2172,"16,57%","-3,83%",273,"5,34%","-1,95%","59.781.600,00","6.668.290.000,00",066,"27,80%"
40,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
41,RSIP3,041,-5830,132,0940,"1,40%",502,-2188,17019,-196,30830,"0,55%","-1,61%",94,"0,32%","-2,27%","8.109,02","62.040.000,00",119,"12,09%"
42,RSIP4,041,-5830,132,0940,"1,54%",502,-2188,17019,-196,30830,"0,55%","-1,61%",94,"0,32%","-2,27%","12.955,90","62.040.000,00",119,"12,09%"
43,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
44,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
45,MRFG3,1061,-4689,108,0159,"0,00%",151,162,328,-32,1173,"4,86%","-0,40%",132,"5,87%","-2,30%","32.623.100,00","3.406.140.000,00",361,"47,90%"
