,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,CLAN3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","-2,02%",000,"979.640.000,00",000,"-51,59%"
1,IVTT3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","-0,53%",000,"1.088.720.000,00",000,"74,28%"
2,NAFG3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","0,46%",000,"296.740.000,00",000,"16,63%"
3,CFLU4,"1.000,00",000,000,0000,"0,00%",0,0,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
4,CSTB3,15000,000,000,0000,"0,00%",0,0,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
5,DAGB11,31700,000,000,0000,"0,00%",0,0,000,000,000,"8,97%","3,92%",130,"7,23%","6,28%","4.424.940,00","3.018.900.000,00",147,"25,45%"
6,ALUP3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","5,91%",000,"4.083.520.000,00",000,"20,10%"
7,CLSC6,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","-19,58%",000,"1.714.480.000,00",000,"7,51%"
8,PORP4,240,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
9,MNSA3,042,000,000,0000,"0,00%",0,0,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
10,CSTB4,14769,000,000,0000,"0,00%",0,0,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
11,LATM11,2865,000,000,0000,"0,00%",0,0,000,000,000,"3,12%","-2,95%",57,"1,99%","-8,03%","413.488,00","10.254.100.000,00",215,"0,00%"
12,VNET3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","99,81%",000,"2.468.100.000,00",000,"17,65%"
13,ALUP4,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","5,91%",000,"4.083.520.000,00",000,"20,10%"
14,POPR4,1017,000,000,0000,"0,00%",0,0,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
15,MNSA4,047,000,000,0000,"0,00%",0,0,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
16,PMET3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","3,50%",000,"-285.560.000,00",000,"24,67%"
17,MSPA3,2500,-70230,020,1937,"0,00%",105,3372,-868,-026,-1205,"-22,30%","-0,28%",106,"-1,23%","-0,03%",000,"814.750.000,00",008,"-35,36%"
18,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
19,ROMI4,18500,-54434,2114,20303,"0,00%",8830,4261,"-1.135,41",-15949,"-1.186,67","-1,79%","-3,65%",165,"-0,86%","-3,88%",000,"627.835.000,00",109,"3,12%"
20,MSPA4,1800,-50566,014,1394,"0,00%",76,2428,-625,-018,-962,"-22,30%","-0,28%",106,"-1,23%","-0,03%",000,"814.750.000,00",008,"-35,36%"
21,LLIS3,633,-43196,609,1564,"0,92%",1087,333,911,-358,1216,"17,18%","-0,36%",271,"18,64%","-1,41%","5.015.860,00","178.874.000,00",356,"32,26%"
22,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
23,FRIO3,355,-27704,058,0199,"0,00%",126,47,-630,-201,-1927,"-3,16%","0,54%",161,"-3,58%","-0,21%","30.337,70","253.546.000,00",272,"1,36%"
24,RHDS4,100,-26961,5514,4085,"0,00%",5319,-19382,16127,-1197,17123,"2,53%","-1,57%",94,"3,86%","-20,45%",000,"145.541.000,00",362,"9,64%"
25,RNEW11,4140,-22595,324,15643,"0,00%",1015,-1850,5032,-215,7184,"31,09%","-7,27%",80,"2,67%","-1,43%","227.052,00","984.932.000,00",200,"135,33%"
26,BPHA3,867,-21963,144,0728,"0,00%",778,487,2424,-1616,2699,"3,00%","-0,33%",164,"4,02%","-0,65%","12.969.900,00","1.547.330.000,00",027,"75,67%"
27,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
28,EQTL3,2030,-19901,183,0994,"0,84%",445,404,944,-120,1309,"10,53%","-0,58%",149,"6,23%","-0,92%","13.752.700,00","2.196.110.000,00",140,"12,46%"
29,BHGR3,1460,-16005,085,3726,"0,00%",637,404,3063,2827,2901,"12,16%","-3,15%",244,"2,74%","-0,53%","3.378.500,00","1.079.900.000,00",026,"74,28%"
30,CREM3,1385,-13539,155,0712,"1,71%",651,308,945,-627,1380,"7,53%","0,42%",180,"7,75%","-1,14%","1.177.560,00","294.852.000,00",083,"15,73%"
31,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
32,IDVL11,14000,-10039,1857,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","-18,50%",000,"568.710.000,00",000,"-11,61%"
33,BNCA3,7030,-9030,245,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
34,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
35,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
36,MAPT3,063,-5513,-128,0000,"0,00%",7489,0,-6362,000,-6362,"0,00%","0,00%",0,"0,00%","2,32%",000,"-4.522.000,00",000,"0,00%"
37,DUQE3,2800,-5427,100,0742,"0,00%",358,-577,888,-111,1438,"8,36%","-1,37%",84,"4,29%","-1,84%",000,"78.931.000,00",065,"4,28%"
38,SUZB5,940,-5332,098,1950,"1,01%",394,236,1492,-116,2564,"13,07%","-3,66%",283,"3,36%","-1,83%","44.636.800,00","10.660.600.000,00",112,"7,29%"
39,FBMC3,8000,-5249,277,0541,"0,00%",782,767,2498,-269,3665,"2,16%","-1,03%",131,"3,44%","-5,28%",000,"20.985.000,00",130,"-2,27%"
40,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
41,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
42,SUZA4,1390,-4935,063,0439,"0,00%",88,53,356,-026,1487,"12,34%","-3,69%",283,"3,13%","-1,29%",000,"3.693.650.000,00",325,"7,22%"
43,AHEB6,3501,-4476,257,0844,"0,00%",589,-278,-7165,-082,-7078,"-1,18%","-1,89%",20,"-0,88%","-5,75%",000,"62.246.000,00",000,"16,14%"
44,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-1767,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
45,DTCY3,040,-3932,571,1867,"0,00%",1522,-560,2334,-252,2411,"8,00%","-4,75%",33,"7,00%","-14,53%",43179,"3.931.000,00",023,"-6,26%"
46,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
47,TCSA3,910,-3631,118,1036,"0,00%",371,103,1789,-2255,3582,"5,79%","-0,58%",235,"2,34%","-3,25%","8.266.410,00","1.433.410.000,00",149,"29,12%"
48,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
49,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
50,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
51,MAPT4,035,-3063,-071,0000,"0,00%",4161,0,-3534,000,-3534,"0,00%","0,00%",0,"0,00%","2,32%",988,"-4.522.000,00",000,"0,00%"
52,WMBY3,2539,-2985,181,0271,"0,00%",190,79,969,-707,2108,"2,79%","-4,86%",208,"2,16%","-6,06%",000,"336.692.000,00",245,"-6,91%"
53,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
54,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
55,FBMC4,4390,-2880,152,0297,"5,95%",429,421,1371,-148,2537,"2,16%","-1,03%",131,"3,44%","-5,28%",50140,"20.985.000,00",130,"-2,27%"
56,VULC4,1800,-2650,-8647,3732,"0,00%",3839,3941,-6783,-772,-7972,"-5,50%","-14,08%",122,"-6,24%","326,36%",000,"-58.283.000,00",-1579,"-4,31%"
57,SUZB6,461,-2615,048,0956,"7,49%",193,116,732,-057,1804,"13,07%","-3,66%",283,"3,36%","-1,83%",000,"10.660.600.000,00",112,"7,29%"
58,AHEB5,2000,-2557,147,0482,"0,00%",336,-159,-4093,-047,-4007,"-1,18%","-1,89%",20,"-0,88%","-5,75%",13954,"62.246.000,00",000,"16,14%"
59,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
60,AHEB3,1950,-2493,143,0470,"0,00%",328,-155,-3991,-046,-3904,"-1,18%","-1,89%",20,"-0,88%","-5,75%",000,"62.246.000,00",000,"16,14%"
61,CLAN4,300,-2402,049,12878,"0,00%",418,509,-760,540,-966,"-169,51%","-53,61%",160,"-5,55%","-2,02%",000,"979.640.000,00",013,"-51,59%"
62,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
63,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
