,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
40,LLXL3,789,-15545,548,330910,"0,00%",3551,55318,-9333,-79400,-9023,"-354,55%","-245,42%",102,"-5,30%","-3,52%","17.963.100,00","997.591.000,00",023,"-3,27%"
41,OSXB3,49000,-15217,230,0000,"0,00%",1754,000,-21400,000,-15068,"0,00%","0,00%",0,"0,00%","-1,51%","4.847.690,00","2.386.110.000,00",000,"0,00%"
42,SGEN4,163,-12933,038,-11111,"0,00%",215,068,-1267,175,-1357,"87,68%","8,59%",239,"-1,76%","-0,29%","9.354,08","104.463.000,00",003,"-66,07%"
43,CSAB3,3300,-12249,141,0000,"3,39%",556,000,1984,000,2264,"0,00%","0,00%",0,"0,00%","-1,15%","56.066,70","180.057.000,00",000,"0,00%"
44,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
45,CSAB4,3200,-11878,136,0000,"3,85%",539,000,1924,000,2204,"0,00%","0,00%",0,"0,00%","-1,15%","14.825,90","180.057.000,00",000,"0,00%"
46,BRTP3,5350,-10076,367,1750,"0,00%",1025,1346,903,-360,1055,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
47,MTIG4,039,-9449,288,1460,"0,00%",1682,574,-2212,195,-2536,"-6,60%","-1,54%",188,"-8,79%","-3,05%","660.408,00","39.226.000,00",044,"-3,31%"
48,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
49,FFTL3,2500,-7681,583,4497,"0,00%",3816,4212,-3804,"1.111,66",-3754,"-11,82%","-5,85%",135,"-13,05%","-7,59%",000,"1.812.470.000,00",006,"8,28%"
50,TELB3,158,-7613,-6909,0000,"0,00%",3980,000,-34492,000,-28926,"0,00%","0,00%",0,"0,00%","90,76%","1.644.950,00","-25.086.000,00",000,"0,00%"
51,TELB4,144,-6938,-6297,0000,"0,00%",3628,000,-31436,000,-25870,"0,00%","0,00%",0,"0,00%","90,76%","22.507.100,00","-25.086.000,00",000,"0,00%"
52,LOGN3,736,-6849,115,1510,"0,00%",681,421,-4710,-386,-5929,"-3,21%","-2,30%",327,"-1,62%","-1,68%","285.491,00","585.498.000,00",045,"16,30%"
53,SASG3,098,-6485,146,84676,"0,00%",232,289,228,-103,433,"3.720,21%","-130,57%",118,"10,22%","-2,25%",000,"1.373.510.000,00",133,"-80,72%"
54,KROT11,1330,-5850,102,2112,"1,50%",748,686,-5411,9151,-4854,"-3,90%","-3,58%",166,"-1,56%","-1,74%","1.021.300,00","814.508.000,00",003,"57,44%"
55,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
56,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
57,FFTL4,1515,-4655,353,2725,"0,00%",2312,2552,-2305,67367,-2256,"-11,82%","-5,85%",135,"-13,05%","-7,59%","5.395.180,00","1.812.470.000,00",006,"8,28%"
58,INET3,043,-4487,-184,0000,"0,00%",109022,000,-9883,000,-9883,"0,00%","0,00%",0,"0,00%","4,11%","1.375.120,00","-20.623.000,00",000,"0,00%"
59,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-1767,1062,"6,18%","0,79%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
60,MWET3,2770,-3877,-1059,0833,"0,00%",950,1681,1727,-130,2264,"4,82%","-2,15%",119,"6,24%","27,30%",000,"-13.464.000,00",-354,"2,25%"
61,MMXM3,1133,-3649,643,13687,"0,00%",1988,1523,-2143,-835,-2375,"-63,87%","-48,80%",137,"-15,50%","-17,62%","44.909.600,00","833.604.000,00",191,"422,26%"
62,BAUH4,300,-3443,237,0273,"0,00%",613,-1029,13988,-141,14629,"0,19%","-0,79%",88,"0,57%","-6,88%","3.794,71","6.613.000,00",011,"14,19%"
63,DTCY3,110,-3227,6355,3708,"0,00%",4747,-1061,-7807,-229,-8126,"-4,75%","-11,49%",34,"-6,60%","-196,94%","10.898,90","882.000,00",270,"1,13%"
64,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
65,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
66,BRTP4,1600,-3013,110,0523,"0,00%",307,402,270,-108,422,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
67,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
68,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,249,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
69,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
70,MNPR4,463,-2199,-1348,10931,"0,00%",11933,-1556,69848,-692,71583,"1,56%","-51,66%",20,"1,91%","61,29%",000,"-99.545.000,00",-034,"9,74%"
71,MWET4,1419,-1986,-542,0427,"0,00%",487,861,885,-067,1422,"4,82%","-2,15%",119,"6,24%","27,30%","53.237,30","-13.464.000,00",-354,"2,25%"
72,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,166,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
73,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
74,CTPC3,099,-1860,522,0000,"0,00%",459,000,-3521,000,-4814,"0,00%","0,00%",0,"0,00%","-28,06%","27.033,90","2.463.000,00",000,"-7,44%"
75,EMAE4,720,-1711,033,1658,"0,44%",233,3848,-271,061,-269,"-61,13%","-9,69%",110,"-8,64%","-1,91%","105.969,00","812.233.000,00",000,"2,61%"
76,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
77,IDNT3,283,-1531,231,0327,"0,00%",659,827,2772,-2604,3851,"1,18%","-2,18%",113,"3,66%","-15,08%","651.287,00","123.689.000,00",105,"254,12%"
78,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
79,GLOB4,3049,-1305,589,0820,"0,00%",1637,2509,-6048,-1121,-6296,"-1,36%","-6,28%",113,"-4,31%","-45,17%",000,"640.464.000,00",040,"10,08%"
80,ECOD3,083,-1287,139,1320,"0,00%",1100,285,1306,414,1201,"10,10%","-10,26%",539,"10,92%","-10,81%","15.882.200,00","432.917.000,00",015,"0,16%"
81,BRTO3,1580,-1249,084,0886,"0,00%",417,498,417,-180,526,"21,27%","-7,08%",145,"11,75%","-6,70%","2.819.090,00","11.395.100.000,00",039,"1,85%"
82,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
83,MPXE3,2000,-1232,148,46689,"0,00%",688,467,-1190,-327,-1536,"-392,46%","-389,51%",188,"-6,97%","-12,03%","7.529.140,00","1.844.880.000,00",077,"81,50%"
84,RSUL4,9850,-1229,-335,0610,"0,00%",472,-177,566,-070,1418,"10,79%","-4,97%",58,"9,73%","27,24%",000,"-17.158.000,00",-511,"6,69%"
85,PITI4,128,-1112,695,0146,"0,00%",69,244,092,-015,640,"15,94%","-1,31%",110,"8,99%","-62,49%",000,"130.007.000,00",5294,"40,77%"
86,LFFE3,176,-1006,5687,0155,"0,00%",71,243,097,-015,668,"15,93%","-4,14%",111,"8,84%","-565,30%",000,"16.828.000,00",42779,"38,95%"
87,GPCP3,089,-990,098,0212,"0,00%",159,-053,557,-033,2198,"3,80%","-0,54%",51,"3,39%","-9,94%","68.278,10","94.437.000,00",316,"-3,78%"
88,NORD3,420,-960,-076,0000,"0,00%",1014,000,-2708,000,-5400,"0,00%","0,00%",0,"0,00%","7,92%",000,"-36.572.000,00",000,"0,00%"
89,BRTO4,1206,-953,064,0677,"0,00%",319,380,318,-137,427,"21,27%","-7,08%",145,"11,75%","-6,70%","11.060.200,00","11.395.100.000,00",039,"1,85%"
90,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
91,TOYB4,008,-786,717,1824,"0,00%",2939,867,-496,1803,-523,"-36,73%","-25,41%",183,"-72,97%","-91,20%","195.590,00","11.570.000,00",062,"-1,82%"
92,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%","33.363,10","426.164.000,00",002,"13,02%"
93,SPRI6,401,-704,054,0710,"0,00%",320,1868,-488,-823,-659,"-14,55%","-11,73%",107,"-7,22%","-7,68%",000,"93.682.000,00",024,"-13,99%"
94,LFFE4,122,-697,3942,0107,"0,00%",50,168,067,-011,638,"15,93%","-4,14%",111,"8,84%","-565,30%","1.850,00","16.828.000,00",42779,"38,95%"
95,TOYB3,007,-688,627,1596,"0,00%",2572,758,-434,1578,-461,"-36,73%","-25,41%",183,"-72,97%","-91,20%","135.017,00","11.570.000,00",062,"-1,82%"
96,ESTR3,1200,-678,-160,2408,"0,00%",1460,-179,16221,-106,20507,"1,48%","-35,51%",40,"1,13%","23,54%",000,"-121.523.000,00",-045,"19,88%"
97,DHBI3,5000,-633,-027,6760,"0,00%",882,-028,2044,-024,10473,"33,07%","-103,23%",15,"5,58%","4,20%",000,"-789.743.000,00",-112,"-35,37%"
98,GLOB3,1365,-584,264,0367,"0,00%",733,1123,-2708,-502,-2956,"-1,36%","-6,28%",113,"-4,31%","-45,17%","28.462,50","640.464.000,00",040,"10,08%"
99,SPRI3,307,-539,041,0543,"0,00%",245,1430,-373,-630,-545,"-14,55%","-11,73%",107,"-7,22%","-7,68%","3.149,25","93.682.000,00",024,"-13,99%"
100,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
101,BIOM3,281,-501,-346,-211837,"0,00%",6661,-337,-722,-230,-889,"2.934,35%","4.227,39%",1,"-105,27%","69,01%","2.810,00","-14.090.000,00",-080,"-52,41%"
102,BIOM4,280,-499,-345,-211083,"0,00%",6637,-335,-719,-229,-887,"2.934,35%","4.227,39%",1,"-105,27%","69,01%","21.659,30","-14.090.000,00",-080,"-52,41%"
103,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-025,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
104,SPRI5,270,-474,036,0478,"0,00%",215,1258,-328,-554,-500,"-14,55%","-11,73%",107,"-7,22%","-7,68%",27000,"93.682.000,00",024,"-13,99%"
105,RCSL4,084,-425,3842,1335,"0,00%",583,-658,-7038,-099,-8388,"-1,90%","-31,62%",82,"-0,90%","-905,00%","30.120,10","1.121.000,00",752,"76,41%"
106,MNDL3,147,-419,084,0242,"0,00%",82,-081,302,-011,983,"8,00%","-5,78%",65,"2,85%","-20,01%","4.715,00","83.112.000,00",206,"0,78%"
107,MNDL4,136,-388,078,0224,"0,00%",76,-075,280,-011,960,"8,00%","-5,78%",65,"2,85%","-20,01%","296.541,00","83.112.000,00",206,"0,78%"
108,BTTL3,082,-368,-37193,0144,"0,00%",203,6314,3117,-041,13049,"0,46%","-3,83%",101,"0,83%","10.108,20%","5.800,00","-330.000,00","-1.436,10","15,16%"
109,BTTL4,082,-368,-37193,0144,"0,00%",203,6314,3117,-041,13049,"0,46%","-3,83%",101,"0,83%","10.108,20%","126.661,00","-330.000,00","-1.436,10","15,16%"
110,RNAR3,087,-362,135,2033,"0,00%",578,-1051,-432,327,-682,"-47,08%","-56,18%",85,"-15,77%","-37,44%","181.454,00","51.380.000,00",080,"-1,70%"
111,TLCP4,3411,-357,125,0586,"0,00%",379,-196,-1891,-095,-3616,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
112,BECE3,910,-342,872,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-255,20%",000,"96.496.000,00",000,"12,81%"
113,BECE4,875,-329,838,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-255,20%",000,"96.496.000,00",000,"12,81%"
114,HETA3,080,-302,-004,1893,"0,00%",656,-1471,216,-002,216,"87,58%","-148,11%",70,"30,46%","1,42%",000,"-286.106.000,00",000,"-0,82%"
115,DHBI4,1967,-249,-010,2659,"0,00%",347,-011,804,-009,9233,"33,07%","-103,23%",15,"5,58%","4,20%","14.241,00","-789.743.000,00",-112,"-35,37%"
116,IMBI3,175,-237,-150,119712,"0,00%",628,-199,-241,-040,-296,"-4.967,27%","-5.055,87%",5,"-27,22%","63,28%","6.040,00","-70.069.000,00",-035,"3,46%"
117,ARLA4,338,-221,-062,2137,"0,00%",442,-031,-674,-029,-1787,"-31,72%","-96,55%",10,"-13,71%","28,00%",000,"-24.319.000,00",-102,"-47,46%"
118,TXRX3,071,-207,-019,0380,"0,00%",267,-041,-559,-013,-1700,"-6,80%","-18,36%",38,"-5,35%","8,96%","1.520,00","-162.902.000,00",-039,"4,21%"
119,ARCZ3,366,-188,195,1096,"0,00%",369,153,950,-084,2818,"11,54%","-58,02%",286,"4,03%","-103,98%",000,"1.934.210.000,00",392,"0,75%"
120,ARCZ6,363,-186,194,1087,"0,00%",366,152,942,-084,2810,"11,54%","-58,02%",286,"4,03%","-103,98%",000,"1.934.210.000,00",392,"0,75%"
121,IGBR6,1900,-185,-049,42277,"0,00%",926,-068,-386,-034,-469,"-1.095,27%","-2.291,12%",12,"-40,23%","26,60%",000,"-483.988.000,00",-011,"-79,36%"
122,IGBR5,1890,-184,-049,42054,"0,00%",921,-068,-384,-034,-467,"-1.095,27%","-2.291,12%",12,"-40,23%","26,60%",000,"-483.988.000,00",-011,"-79,36%"
123,MNPR3,038,-180,-111,0897,"0,00%",979,-128,5733,-057,7468,"1,56%","-51,66%",20,"1,91%","61,29%","817.741,00","-99.545.000,00",-034,"9,74%"
124,IMBI4,127,-172,-109,86877,"0,00%",456,-145,-175,-029,-230,"-4.967,27%","-5.055,87%",5,"-27,22%","63,28%","177.657,00","-70.069.000,00",-035,"3,46%"
125,DJON4,018,-170,022,-0956,"0,00%",166,-129,-142,-085,-198,"67,37%","56,33%",24,"-12,02%","-12,84%",000,"2.702.000,00",009,"45,19%"
126,TENE7,500,-169,-024,0000,"0,00%",750,000,-1676,000,-1716,"0,00%","0,00%",0,"0,00%","14,26%",000,"-25.030.000,00",000,"-74,35%"
127,GAZO3,340,-169,-007,0575,"0,00%",182,-024,-128,-006,-227,"-44,99%","-34,12%",40,"-16,06%","3,99%",000,"-73.665.300,00",-005,"-16,83%"
128,ARLA3,247,-162,-045,1562,"0,00%",323,-022,-492,-021,-1606,"-31,72%","-96,55%",10,"-13,71%","28,00%",000,"-24.319.000,00",-102,"-47,46%"
129,SDIA3,642,-159,941,0397,"0,00%",418,-329,953,-083,2315,"4,16%","-25,09%",78,"5,89%","-590,66%",000,"459.230.000,00",1727,"13,42%"
130,SDIA4,642,-159,941,0397,"0,00%",418,-329,953,-083,2315,"4,16%","-25,09%",78,"5,89%","-590,66%",000,"459.230.000,00",1727,"13,42%"
131,UNIP5,111,-154,264,0229,"9,01%",623,121,458,-941,784,"5,01%","-15,35%",384,"17,24%","-170,85%",85444,"351.545.000,00",275,"20,42%"
132,NUTR3M,209,-151,069,0266,"0,00%",217,-200,-185,062,-338,"-14,40%","-17,65%",82,"-15,77%","-45,80%",52040,"15.766.000,00",063,"30,77%"
133,CCHI3,040,-140,-036,0680,"0,00%",728,-031,-464,-026,-529,"-14,64%","-48,39%",9,"-22,60%","26,00%",000,"-85.685.000,00",-006,"-7,78%"
134,SJOS3,100,-139,-031,0747,"0,00%",326,-019,-200,-019,-583,"-37,38%","-53,76%",14,"-23,90%","22,65%",000,"-42.901.000,00",-060,"-0,01%"
135,HETA4,035,-132,-002,0828,"0,00%",287,-644,095,-001,095,"87,58%","-148,11%",70,"30,46%","1,42%","12.020,00","-286.106.000,00",000,"-0,82%"
136,BCAL6,028,-128,-008,6422,"0,00%",8458,-013,-4163,-004,-35994,"-15,43%","-503,36%",0,"-20,85%","5,92%",000,"-268.394.000,00",-058,"-29,45%"
137,CCHI4,035,-123,-032,0595,"0,00%",637,-027,-406,-023,-471,"-14,64%","-48,39%",9,"-22,60%","26,00%",000,"-85.685.000,00",-006,"-7,78%"
138,GAZO4,232,-115,-005,0393,"0,00%",124,-016,-087,-004,-186,"-44,99%","-34,12%",40,"-16,06%","3,99%",000,"-73.665.300,00",-005,"-16,83%"
139,TXRX4,039,-114,-010,0209,"0,00%",147,-022,-307,-007,-1448,"-6,80%","-18,36%",38,"-5,35%","8,96%","1.621,67","-162.902.000,00",-039,"4,21%"
140,PMET6,024,-109,-006,5505,"0,00%",7250,-011,-3568,-003,-35400,"-15,43%","-503,36%",0,"-20,85%","5,92%","4.632,28","-268.394.000,00",-058,"-29,45%"
141,UNIP3,077,-107,183,0159,"1,30%",432,084,318,-653,643,"5,01%","-15,35%",384,"17,24%","-170,85%","90.862,70","351.545.000,00",275,"20,42%"
142,LGLO4,10000,-105,065,0225,"0,00%",192,-032,-124,-032,-213,"-18,10%","-21,47%",14,"-18,37%","-62,51%",000,"5.191.000,00",049,"-11,42%"
143,TENE5,280,-095,-014,0000,"0,00%",420,000,-939,000,-979,"0,00%","0,00%",0,"0,00%","14,26%","2.196,00","-25.030.000,00",000,"-74,35%"
144,IENG3,053,-089,174,5935,"0,00%",454,-092,1195,-073,2750,"49,68%","-666,20%",19,"3,85%","-194,78%","77.084,40","105.125.000,00",231,"7,91%"
145,FTRX3,129,-086,-029,0559,"0,00%",274,-077,-397,-012,-766,"-14,09%","-65,06%",31,"-7,63%","33,65%",000,"-106.319.000,00",-027,"-0,81%"
146,LETO5,206,-083,-014,3015,"0,00%",248,-013,131,-011,167,"229,90%","-361,22%",19,"19,89%","17,05%",000,"-58.642.000,00",-004,"-45,45%"
147,UNIP6,058,-081,138,0120,"1,90%",326,063,239,-492,565,"5,01%","-15,35%",384,"17,24%","-170,85%","1.621.380,00","351.545.000,00",275,"20,42%"
148,IGBR3,711,-069,-018,15820,"0,00%",346,-026,-144,-013,-227,"-1.095,27%","-2.291,12%",12,"-40,23%","26,60%","543.068,00","-483.988.000,00",-011,"-79,36%"
149,CELM3,1500,-067,-016,0257,"0,00%",132,-021,-102,-011,-426,"-25,14%","-38,36%",44,"-15,60%","23,41%",000,"-11.104.000,00",-066,"5,80%"
150,IENG5,037,-062,121,4144,"0,00%",317,-064,834,-051,2390,"49,68%","-666,20%",19,"3,85%","-194,78%","100.508,00","105.125.000,00",231,"7,91%"
151,TEKA3,060,-060,-004,0079,"0,00%",55,-004,-209,-002,-1696,"-3,76%","-13,10%",13,"-2,97%","6,37%","2.077,83","-600.814.000,00",-027,"1,64%"
152,AGEN11,289,-052,2033,0109,"0,00%",248,-057,-075,-066,-253,"-14,53%","-21,58%",59,"-42,08%","-3.938,76%",000,"21.905.000,00",5029,"0,00%"
153,ESTR4,086,-049,-011,0173,"0,00%",105,-013,1163,-008,5449,"1,48%","-35,51%",40,"1,13%","23,54%","80.018,40","-121.523.000,00",-045,"19,88%"
