,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,CSTB3,15000,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
1,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
2,CLSC6,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","21,84%",000,"2.348.270.000,00",000,"14,03%"
3,IVTT3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-0,40%",000,"1.083.050.000,00",000,"20,67%"
4,PORP4,240,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
5,CSTB4,14769,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
6,DAGB33,42000,000,000,0000,"0,00%",0,000,000,000,000,"5,18%","-0,05%",105,"2,40%","-1,07%","7.160.920,00","12.208.400.000,00",146,"41,11%"
7,PMET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","4,10%",000,"-290.863.000,00",000,"37,74%"
8,ALUP3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","6,94%",000,"4.059.360.000,00",000,"3,00%"
9,POPR4,1017,000,000,0000,"0,00%",0,000,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
10,MNSA3,042,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
11,VNET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","34,55%",000,"10.164.000.000,00",000,"25,82%"
12,LATM11,2865,000,000,0000,"0,00%",0,000,000,000,000,"11,18%","-0,96%",59,"5,83%","-3,66%",000,"11.418.000.000,00",312,"6,45%"
13,ALUP4,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","6,94%",000,"4.059.360.000,00",000,"3,00%"
14,MNSA4,047,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
15,CLAN3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-1,05%",000,"1.012.240.000,00",000,"-63,96%"
16,DASA3,1053,"-1.676,00",118,1202,"0,60%",680,497,1999,-593,2498,"6,01%","-0,06%",180,"3,95%","-0,07%","498.751,00","2.790.480.000,00",049,"8,20%"
17,ROMI4,18500,"-1.207,54",1939,21819,"0,00%",10065,3278,-46828,13752,-47957,"-4,66%","-1,75%",225,"-2,41%","-1,61%",000,"656.184.000,00",061,"-1,42%"
18,LLIS3,410,-98317,082,1290,"0,00%",449,4770,659,-234,1060,"19,56%","-0,13%",104,"7,63%","-0,08%","2.077.920,00","1.753.700.000,00",062,"22,68%"
19,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
20,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
21,BHGR3,1910,-27216,110,3613,"0,00%",855,-19445,2370,-856,2595,"15,24%","-1,31%",96,"3,93%","-0,40%",000,"1.077.600.000,00",020,"20,67%"
22,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
23,PITI4,128,-20474,000,0000,"0,00%",0,000,"-2.637,65",000,"-2.637,65","0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
24,INET3,012,-19391,-471,0000,"0,00%",65196,000,-25944,000,-25944,"0,00%","0,00%",0,"0,00%","2,43%",000,"-7.982.000,00",000,"0,00%"
25,SGAS3,690,-17858,057,0431,"18,41%",446,168,-3696,238,-2226,"-1,17%","-0,08%",302,"-1,50%","-0,32%","3.049,00","443.965.000,00",000,"-7,41%"
26,MNPR4,463,-17440,-1314,16315,"0,00%",15163,-1045,10548,-767,10564,"15,47%","-9,36%",11,"15,00%","7,54%",000,"-250.143.000,00",-002,"-0,01%"
27,SGAS4,670,-17340,055,0418,"20,85%",433,163,-3588,231,-2119,"-1,17%","-0,08%",302,"-1,50%","-0,32%","20.191,70","443.965.000,00",000,"-7,41%"
28,BIOM4,868,-15255,238,0000,"0,00%",1262,000,-1177,000,-1026,"0,00%","0,00%",0,"0,00%","-1,56%",000,"112.267.000,00",000,"0,00%"
29,IDVL11,14000,-14135,4052,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-28,67%",000,"526.953.000,00",000,"36,48%"
30,UCAS3,165,-14070,053,0469,"6,88%",394,226,-731,261,-507,"-6,42%","-0,33%",173,"-6,33%","-0,38%","76.300,50","204.827.000,00",000,"-5,12%"
31,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
32,CSAN3,2338,-10456,113,1237,"2,90%",326,639,1305,-077,2282,"9,48%","2,79%",146,"2,83%","-1,08%","31.450.000,00","8.435.330.000,00",107,"-24,15%"
33,AMAR3,444,-10454,080,0277,"1,34%",299,073,268,596,483,"10,33%","-0,26%",250,"15,51%","-0,77%","221.371,00","1.129.520.000,00",122,"7,99%"
34,BDLL3,4500,-9877,022,0151,"0,00%",86,-2086,11539,-079,39134,"0,13%","-0,13%",99,"0,08%","-0,22%",000,"331.982.000,00",054,"-5,59%"
35,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
36,BIOM3,500,-8788,137,0000,"0,00%",727,000,-678,000,-527,"0,00%","0,00%",0,"0,00%","-1,56%","129.023,00","112.267.000,00",000,"0,00%"
37,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
38,BDLL4,3300,-7243,016,0110,"17,70%",63,-1530,8462,-058,36057,"0,13%","-0,13%",99,"0,08%","-0,22%","13.647,00","331.982.000,00",054,"-5,59%"
39,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
40,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
41,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
42,RNEW11,1739,-5173,062,5245,"0,00%",311,000,2232,000,4814,"23,50%","-17,63%",0,"0,00%","-1,20%","324.300,00","2.985.510.000,00",000,"67,58%"
43,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
44,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-073,846,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
45,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-071,833,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
46,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-1767,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
47,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
48,IMBI3,070,-3243,196,"1.857,600","0,00%",362,-154,-6785,-026,-7544,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%","12.556,50","62.544.000,00",022,"-57,16%"
49,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
50,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
51,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
52,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
53,NAFG3,1520,-2936,077,0369,"3,18%",335,530,1022,-243,2029,"3,61%","-1,04%",118,"3,59%","-2,62%",000,"267.834.000,00",084,"35,14%"
54,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
55,CPRE3,1135,-2869,139,3991,"0,00%",482,1684,1110,-091,2076,"35,96%","-13,74%",133,"4,79%","-4,86%","42.540,80","4.097.860.000,00",147,"74,99%"
56,IMBI4,060,-2779,168,"1.592,230","0,00%",310,-132,-5816,-022,-6575,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%","5.131,75","62.544.000,00",022,"-57,16%"
57,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
58,NAFG4,1300,-2511,066,0315,"3,71%",286,453,874,-208,1881,"3,61%","-1,04%",118,"3,59%","-2,62%",000,"267.834.000,00",084,"35,14%"
59,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
60,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
61,PRML3,930,-2009,097,7334,"0,00%",359,-101,2423,-060,5456,"30,27%","-36,86%",9,"1,57%","-4,84%","3.280.700,00","2.658.510.000,00",125,"68,30%"
62,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
63,EALT3,2300,-1891,073,0351,"5,20%",191,108,760,-051,1377,"4,62%","-1,86%",193,"2,66%","-3,85%","1.667,50","71.107.000,00",072,"-3,26%"
64,TKNO4,4623,-1866,065,1063,"1,10%",584,143,-1384,156,-846,"-7,68%","-5,87%",682,"-5,69%","-3,50%",23115,"208.480.000,00",000,"-2,07%"
65,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
66,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-078,1620,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
67,MERC4,1000,-1725,090,0000,"2,48%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-5,21%",000,"200.605.000,00",000,"54,95%"
68,KLBN3,670,-1668,635,5928,"1,62%",1260,571,2838,-277,3877,"20,89%","-35,54%",275,"6,02%","-38,09%","3.321,43","4.991.740.000,00",351,"8,85%"
69,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
70,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
71,MEAL3,398,-1551,067,0390,"0,00%",309,-644,4779,-079,8552,"0,82%","-2,51%",75,"0,71%","-4,31%","1.142.550,00","991.305.000,00",063,"158,96%"
72,ELEK4,500,-1433,035,0176,"0,00%",206,113,-352,412,-703,"-5,00%","-1,23%",167,"-6,72%","-2,41%","2.352,18","455.065.000,00",043,"3,26%"
73,BTOW3,1272,-1385,114,0370,"0,00%",396,246,859,-185,1378,"4,30%","-2,67%",158,"6,69%","-8,26%","8.363.710,00","2.861.080.000,00",111,"22,19%"
74,SUZB6,1788,-1353,223,2044,"1,43%",702,655,722,-154,1185,"28,29%","-15,10%",187,"10,85%","-16,45%",000,"8.896.510.000,00",169,"18,92%"
75,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
76,MERC3,750,-1293,067,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-5,21%",000,"200.605.000,00",000,"54,95%"
77,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-060,1480,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
78,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
79,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-059,1472,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
80,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-059,1463,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
81,MSPA4,2530,-1175,023,0759,"0,00%",111,413,287,-026,419,"26,42%","-6,46%",151,"3,92%","-1,93%",000,"713.529.000,00",011,"41,54%"
82,ELEK3,410,-1175,028,0144,"0,00%",169,093,-289,338,-640,"-5,00%","-1,23%",167,"-6,72%","-2,41%",13390,"455.065.000,00",043,"3,26%"
83,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
84,MSPA3,2450,-1138,022,0735,"0,00%",108,400,278,-025,410,"26,42%","-6,46%",151,"3,92%","-1,93%",000,"713.529.000,00",011,"41,54%"
85,GPIV33,770,-1133,088,-5906,"0,00%",375,143,-383,4979,-162,"154,06%","206,47%",1318,"-13,29%","-7,76%","299.802,00","1.449.890.000,00",010,"-68,42%"
86,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-013,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
87,SUZB5,1400,-1060,174,1600,"1,83%",549,513,566,-121,1029,"28,29%","-15,10%",187,"10,85%","-16,45%","85.140.200,00","8.896.510.000,00",169,"18,92%"
88,KLBN11,2070,-1031,393,3663,"2,63%",778,353,1753,-171,2793,"20,89%","-35,54%",275,"6,02%","-38,09%","66.780.500,00","4.991.740.000,00",351,"8,85%"
89,WMBY3,2539,-989,207,0241,"0,00%",180,101,549,-432,1385,"4,40%","-4,83%",153,"3,76%","-20,91%",000,"294.688.000,00",389,"0,14%"
90,EALT4,1201,-987,038,0183,"11,26%",100,056,397,-027,1014,"4,62%","-1,86%",193,"2,66%","-3,85%","6.233,17","71.107.000,00",072,"-3,26%"
91,ROMI3,138,-901,014,0163,"1,89%",75,024,-349,103,-1478,"-4,66%","-1,75%",225,"-2,41%","-1,61%","110.306,00","656.184.000,00",061,"-1,42%"
92,CSNA3,438,-885,168,0393,"8,85%",115,051,324,-019,1717,"12,10%","-4,45%",370,"4,39%","-18,99%","19.713.000,00","3.616.460.000,00",949,"0,05%"
93,ITEC3,1500,-871,218,5911,"0,00%",767,493,-484,-1028,-372,"-122,10%","-67,90%",137,"-34,16%","-25,04%",59375,"77.049.000,00",101,"-65,17%"
94,MGEL3,2500,-855,-148,0983,"0,00%",1028,491,-6591,-081,-14480,"-1,49%","-32,15%",198,"-1,87%","17,29%",000,"-293.237.000,00",-194,"-13,68%"
95,KLBN4,329,-819,312,2911,"3,30%",619,280,1393,-136,2433,"20,89%","-35,54%",275,"6,02%","-38,09%","386.627,00","4.991.740.000,00",351,"8,85%"
96,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
97,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
98,MILS3,277,-770,035,0563,"0,00%",209,203,2075,-129,4578,"2,71%","-7,31%",176,"1,14%","-4,53%","1.805.060,00","1.016.740.000,00",061,"-0,94%"
99,DTCY3,041,-766,3785,1679,"0,00%",1394,-514,-2521,-182,-3133,"-6,66%","-21,91%",42,"-6,23%","-493,91%","3.550,77","608.000,00",1020,"-6,91%"
100,PTPA4,7200,-763,128,0568,"1,79%",344,180,532,-109,1148,"10,68%","-7,45%",186,"8,57%","-16,76%","9.146,28","1.006.820.000,00",218,"28,72%"
101,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
102,BUET3,2499,-726,-108,1947,"0,00%",541,-069,-1511,-039,-2586,"-12,88%","-26,83%",12,"-4,80%","14,86%",000,"-112.294.000,00",-077,"1,06%"
103,SHOW3,360,-723,094,0579,"0,00%",369,411,6967,-1550,4565,"0,83%","-8,03%",119,"0,82%","-13,04%","318.396,00","257.759.000,00",027,"-11,73%"
104,GGBR4,418,-721,020,0163,"5,26%",94,046,330,-044,1286,"4,96%","-2,35%",286,"3,32%","-2,79%","34.813.100,00","35.708.200.000,00",077,"6,24%"
105,NORD3,600,-719,-043,0000,"0,00%",2469,000,-424,000,-732,"0,00%","0,00%",0,"0,00%","6,03%",3000,"-91.515.000,00",000,"0,00%"
106,FBMC3,8000,-674,543,0852,"0,00%",692,881,-721,-210,-1064,"-11,83%","-12,64%",117,"-11,42%","-80,46%",000,"10.720.000,00",293,"-13,88%"
107,LPSB3,240,-643,047,1112,"0,37%",310,361,-521,-223,-386,"-21,36%","-18,28%",196,"-6,53%","-7,30%","489.980,00","586.613.000,00",000,"-11,37%"
108,CTSA3,219,-639,033,0234,"0,26%",201,090,-1160,137,-2579,"-2,02%","-3,66%",170,"-1,90%","-5,18%","4.111,25","259.942.000,00",044,"0,39%"
109,CTSA4,214,-625,032,0228,"0,30%",196,088,-1134,134,-2552,"-2,02%","-3,66%",170,"-1,90%","-5,18%",8500,"259.942.000,00",044,"0,39%"
110,MLFT3,100,-585,067,1529,"0,00%",180,184,313,-060,830,"48,86%","-108,03%",219,"6,71%","-11,41%",000,"1.443.130.000,00",161,"-49,38%"
111,SUZA4,1390,-582,073,0242,"7,76%",82,077,086,-018,549,"28,19%","-14,30%",187,"10,68%","-12,63%",000,"3.191.760.000,00",473,"18,89%"
112,POSI3,143,-581,020,0064,"4,77%",60,024,-636,048,-2559,"-1,00%","-1,10%",144,"-1,60%","-3,37%","157.192,00","640.903.000,00",138,"0,59%"
113,IGBR6,1900,-580,-036,27795,"0,00%",1114,-724,-7277,-027,-29856,"-38,20%","-479,13%",5,"-1,56%","6,21%",000,"-659.762.000,00",-112,"3,23%"
114,IGBR5,1890,-577,-036,27649,"0,00%",1108,-721,-7239,-027,-29818,"-38,20%","-479,13%",5,"-1,56%","6,21%",000,"-659.762.000,00",-112,"3,23%"
115,GGBR3,328,-566,016,0128,"6,71%",74,036,259,-034,1215,"4,96%","-2,35%",286,"3,32%","-2,79%","1.103.200,00","35.708.200.000,00",077,"6,24%"
116,BUET4,1849,-537,-080,1441,"0,00%",400,-051,-1118,-029,-2193,"-12,88%","-26,83%",12,"-4,80%","14,86%",000,"-112.294.000,00",-077,"1,06%"
117,CESP6,1335,-517,057,1385,"26,89%",348,4295,245,-120,267,"56,44%","-26,79%",111,"14,90%","-10,96%","10.708.300,00","7.713.700.000,00",013,"5,47%"
118,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
119,BBRK3,152,-494,060,1390,"0,00%",492,290,-3980,375,-3140,"-3,49%","-26,15%",334,"-1,39%","-12,05%","870.522,00","492.184.000,00",000,"-15,81%"
120,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-025,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
121,PFRM3,395,-482,024,0047,"0,00%",82,034,199,097,627,"2,38%","-0,98%",148,"6,71%","-5,04%","184.720,00","675.237.000,00",074,"0,81%"
122,BRPR3,800,-479,043,3241,"27,90%",204,825,378,-046,1034,"85,80%","-66,89%",149,"5,59%","-8,91%","22.340.600,00","5.596.290.000,00",081,"24,45%"
123,CESP5,1208,-468,051,1254,"29,72%",315,3886,222,-109,243,"56,44%","-26,79%",111,"14,90%","-10,96%","2.130,75","7.713.700.000,00",013,"5,47%"
124,MRFG3,605,-466,374,0147,"0,00%",131,043,232,-032,765,"6,32%","-2,99%",227,"9,34%","-80,13%","15.699.000,00","843.301.000,00",1792,"-2,34%"
125,RJCP3,001,-464,058,0000,"0,00%",564,000,-852,000,-853,"0,00%","0,00%",0,"0,00%","-12,49%",39008,"19.338.600,00",000,"0,00%"
126,MLFT4,077,-451,051,1178,"0,00%",139,141,241,-046,758,"48,86%","-108,03%",219,"6,71%","-11,41%","2.559,00","1.443.130.000,00",161,"-49,38%"
