,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
18,DMMO3,176,-25865,-172,2854,"0,00%",3346,1190,637,-137,590,542,"44,81%","-1,10%",225,"70,39%","0,66%",000,"-553.275.000,00",000,"-17,37%"
19,PRGA4,7500,-25776,829,2345,"0,00%",2204,1794,5924,-823,6385,2510,"3,96%","-0,47%",137,"6,22%","-3,21%",000,"15.228.100.000,00",130,"12,17%"
20,RJCP3,001,-22470,065,0000,"0,00%",619,000,-52294,000,-52396,-91732,"0,00%","0,00%",0,"0,00%","-0,29%",000,"17.287.200,00",000,"0,00%"
21,BAHI5,6500,-21629,1632,4615,"0,00%",3052,-1476,-52539,-409,-55427,13721,"-0,88%","-1,77%",24,"-0,61%","-7,54%",000,"105.139.000,00",106,"42,62%"
22,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
23,PITI4,128,-20474,000,0000,"0,00%",0,000,"-2.637,65",000,"-2.637,65",11107,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
24,CALI4,5000,-16094,765,2590,"0,00%",835,7508,-3687,-117,-4557,-5488,"-7,03%","-1,61%",107,"-2,39%","-4,76%",000,"24.305.000,00",210,"94,53%"
25,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
26,MAGG3,5940,-11998,132,0684,"0,00%",440,932,407,-155,641,534,"16,82%","-0,57%",114,"14,05%","-1,10%",000,"2.246.130.000,00",103,"9,27%"
27,SQIA3,2737,-11033,370,3592,"0,00%",1490,2587,6233,-384,6732,1850,"5,76%","-2,88%",143,"2,81%","-3,35%",000,"650.717.000,00",065,"46,32%"
28,CALI3,2838,-9135,434,1470,"2,18%",474,4262,-2093,-066,-2963,-3568,"-7,03%","-1,61%",107,"-2,39%","-4,76%",6757,"24.305.000,00",210,"94,53%"
29,LINX3,3740,-9095,438,7885,"1,52%",2745,1196,5317,4706,5149,2297,"14,83%","-8,67%",214,"6,82%","-4,81%",000,"1.619.010.000,00",022,"15,54%"
30,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
31,HAPV3,374,-8055,057,1261,"0,00%",387,1066,1885,-195,2151,2034,"6,69%","-1,57%",141,"2,28%","-0,71%","289.201.000,00","49.174.300.000,00",022,"42,68%"
32,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,5013,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
33,CLSA3,703,-6863,185,2690,"0,00%",1519,333,-1780,347,-1281,-3305,"-15,11%","-3,92%",383,"-16,66%","-2,70%","17.738.800,00","714.122.000,00",004,"2,77%"
34,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
35,IDVL11,14000,-6600,6056,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
36,BRFS3,1860,-6392,206,0582,"0,00%",547,445,1469,-204,1929,758,"3,96%","-0,47%",137,"6,22%","-3,21%","225.454.000,00","15.228.100.000,00",130,"12,17%"
37,DOHL3,1050,-5996,114,1357,"0,00%",821,180,-8211,296,-9033,10918,"-1,65%","-2,26%",561,"-1,08%","-1,90%",78521,"698.034.000,00",017,"5,45%"
38,HETA3,9600,-5801,-014,12452,"0,00%",3545,-4135,2128,-014,16234,16234,"58,52%","-21,46%",75,"16,69%","0,24%",000,"-351.629.000,00",-092,"36,54%"
39,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
40,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
41,MTIG4,2300,-4952,-35915,56001,"0,00%",36906,-5093,-9431,-4400,-9557,-10460,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
42,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
43,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-037,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
44,NGRD3,081,-4522,043,0726,"0,67%",298,122,22220,334,5132,177,"0,33%","-2,05%",260,"0,19%","-0,95%","692.213,00","448.125.000,00",005,"6,62%"
45,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
46,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
47,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-073,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
48,LWSA3,412,-4353,085,1876,"0,00%",528,474,2896,1038,1658,685,"6,48%","-4,31%",135,"2,43%","-1,95%","40.190.800,00","2.899.830.000,00",003,"36,74%"
49,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-071,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
50,AURE3,1211,-4119,099,1964,"15,69%",437,559,1378,-120,1770,1024,"14,26%","-4,77%",168,"3,63%","-2,41%","72.711.100,00","12.223.500.000,00",053,"38,43%"
51,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
52,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
53,SEER3,513,-3836,055,0356,"0,00%",196,1303,262,-046,499,265,"13,58%","-0,93%",107,"8,12%","-1,44%","4.096.140,00","1.191.960.000,00",069,"11,23%"
54,HBSA3,360,-3733,204,1482,"0,00%",446,-980,989,-076,2289,1000,"14,98%","-3,97%",81,"5,23%","-5,47%","30.031.400,00","1.341.690.000,00",322,"16,41%"
55,APER3,4480,-3716,194,2703,"0,00%",1015,60901,1654,-428,1690,1229,"16,35%","-7,38%",101,"7,13%","-5,23%","64.278,70","470.241.000,00",027,"40,69%"
56,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
57,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-026,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
58,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
59,OMGE3,2757,-3203,159,3419,"0,00%",543,1086,1256,-106,2434,1309,"27,23%","-11,12%",172,"4,69%","-4,95%",000,"3.483.570.000,00",166,"38,73%"
60,MAPT4,485,-3139,-071,0000,"0,00%",5766,-10612,-3624,-063,-3624,-3624,"0,00%","0,00%",0,"-15,91%","2,25%","26.954,10","-6.313.000,00",000,"0,00%"
61,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
62,CRFB3,941,-3085,103,0180,"0,90%",213,-23618,525,-072,994,662,"3,42%","-0,39%",100,"5,49%","-3,33%","58.029.200,00","19.301.000.000,00",125,"16,84%"
63,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
64,OFSA3,1880,-3008,144,1063,"3,26%",785,171,854,417,915,697,"12,44%","-3,53%",348,"13,79%","-4,80%","108.384,00","702.794.000,00",060,"11,00%"
65,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
66,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
67,ARTR3,1001,-2806,122,0848,"0,00%",282,-551,365,-041,1091,624,"23,22%","-3,02%",64,"8,41%","-4,35%",000,"4.713.650.000,00",273,"11,38%"
68,TEND3,1122,-2789,160,0461,"0,00%",303,116,663,-136,864,663,"6,96%","-1,63%",182,"5,68%","-5,73%","29.204.500,00","863.549.000,00",135,"8,96%"
69,MAPT3,421,-2725,-061,0000,"0,00%",5005,-9212,-3146,-055,-3146,-3146,"0,00%","0,00%",0,"-15,91%","2,25%","5.888,02","-6.313.000,00",000,"0,00%"
70,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
71,DOHL4,418,-2387,045,0540,"0,00%",327,072,-3269,118,-4091,4945,"-1,65%","-2,26%",561,"-1,08%","-1,90%","4.517,14","698.034.000,00",017,"5,45%"
72,MODL3,308,-2299,188,0000,"0,71%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
73,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
74,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
75,BIOM3,1400,-2237,550,14499,"0,00%",3280,739,-2463,1636,-2358,-2352,"-58,86%","-64,83%",377,"-24,89%","-24,59%","3.810.760,00","322.883.000,00",048,"59,34%"
76,BAHI3,672,-2236,169,0477,"0,00%",316,-153,-5432,-042,-8320,2060,"-0,88%","-1,77%",24,"-0,61%","-7,54%","34.366,80","105.139.000,00",106,"42,62%"
77,MODL11,846,-2105,172,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
78,MODL4,272,-2030,166,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
79,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
80,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
81,KROT11,4000,-1929,092,1787,"0,00%",428,898,884,-142,1378,888,"20,21%","-9,48%",133,"5,50%","-4,77%",000,"11.648.400.000,00",067,"-1,53%"
82,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
83,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
84,KROT4,512,-1729,082,1601,"0,00%",384,804,792,-127,1286,829,"20,21%","-9,48%",133,"5,50%","-4,77%",000,"11.648.400.000,00",067,"-1,53%"
85,RCSL3,379,-1660,49837,2520,"0,00%",1971,1693,-3671,-372,-3671,-6265,"-6,86%","-15,19%",133,"-5,73%","-3.002,48%","2.769.640,00","242.000,00",000,"28,01%"
86,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
87,ESPA3,109,-1640,046,0389,"0,00%",174,095,310,-092,860,504,"12,56%","-2,56%",175,"6,12%","-2,78%","1.015.700,00","863.570.000,00",099,"23,01%"
88,MRVE3,661,-1620,056,0487,"0,00%",144,063,974,-062,2936,2144,"4,99%","-2,97%",192,"1,55%","-3,47%","85.961.900,00","6.617.040.000,00",122,"4,65%"
89,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
90,MNDL3,1235,-1573,081,0142,"0,00%",90,-073,131,-018,582,498,"10,83%","-0,90%",75,"7,41%","-5,13%","20.574,20","151.932.000,00",280,"16,62%"
91,DTCY3,540,-1567,-1370,10871,"0,00%",10764,-2626,-1544,-783,-1578,-2917,"-70,41%","-69,38%",50,"-81,51%","87,42%",7343,"-4.388.000,00",-046,"-21,08%"
92,GBIO33,1040,-1497,132,1518,"0,00%",791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
93,MGLU3,1122,-1481,076,0224,"0,00%",223,200,1028,-132,1566,612,"2,18%","-1,52%",126,"3,07%","-5,14%","235.666.000,00","10.899.900.000,00",061,"13,94%"
94,CBEE3,912,-1475,043,0299,"0,00%",128,-043,249,-025,883,493,"12,00%","-2,03%",38,"5,60%","-2,92%",23869,"5.377.520.000,00",118,"7,55%"
95,BIOM4,868,-1387,341,8990,"0,00%",2033,458,-1527,1014,-1422,-1419,"-58,86%","-64,83%",377,"-24,89%","-24,59%",000,"322.883.000,00",048,"59,34%"
96,PTBL3,398,-1377,151,0252,"0,00%",172,585,567,-034,1548,612,"4,44%","-1,83%",108,"4,10%","-10,98%","3.649.060,00","371.111.000,00",349,"18,61%"
97,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
98,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
99,TESA3,4800,-1330,162,1007,"0,00%",523,-1110,941,-135,1525,1009,"10,71%","-7,58%",86,"6,42%","-12,18%",000,"858.223.000,00",104,"15,48%"
100,PCAR4,7211,-1317,759,1828,"0,00%",1694,5315,2867,-362,3005,1562,"6,38%","-13,43%",112,"7,95%","-57,58%",000,"4.660.000.000,00",098,"-30,94%"
101,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
102,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
103,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
104,PCAR5,6712,-1226,706,1701,"0,00%",1577,4947,2668,-337,2807,1459,"6,38%","-13,43%",112,"7,95%","-57,58%",000,"4.660.000.000,00",098,"-30,94%"
105,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
106,MRFG3,1068,-1211,136,0075,"0,00%",76,088,454,-018,2078,511,"1,66%","-1,43%",127,"2,32%","-11,21%","85.161.600,00","7.327.730.000,00",769,"28,83%"
107,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
108,MTIG3,521,-1122,-8136,12686,"0,00%",8360,-1154,-2136,-997,-2262,-2476,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
109,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
110,LIGH3,1666,-1092,1084,0509,"0,00%",330,-067,854,-042,1969,1042,"5,97%","-4,66%",27,"4,40%","-99,26%",000,"603.935.000,00",1552,"1,74%"
111,ALPK3,292,-1089,180,0446,"0,00%",254,-196,187,-035,557,328,"23,84%","-3,68%",49,"15,30%","-16,54%","430.780,00","351.780.000,00",395,"34,76%"
112,ECPR4,9074,-992,122,0000,"0,00%",624,17557,-8297,-129,-8260,-8272,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
113,ECPR3,9025,-987,121,0000,"0,00%",621,17462,-8252,-129,-8215,-8227,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
114,LIGT3,520,-925,071,0140,"0,00%",81,-020,139,-013,755,479,"10,11%","-1,51%",37,"7,08%","-7,64%","6.927.180,00","2.739.050.000,00",403,"0,79%"
115,RNEW11,292,-909,028,1188,"0,00%",83,-066,260,-012,1418,688,"45,77%","-13,07%",23,"3,26%","-3,07%","19.366,10","871.104.000,00",127,"48,10%"
116,RNEW4,097,-906,028,1184,"0,00%",82,-066,259,-012,1417,688,"45,77%","-13,07%",23,"3,26%","-3,07%","116.719,00","871.104.000,00",127,"48,10%"
117,RNEW3,096,-897,027,1172,"0,00%",82,-065,256,-012,1414,687,"45,77%","-13,07%",23,"3,26%","-3,07%","52.472,10","871.104.000,00",127,"48,10%"
118,SIMH3,528,-896,143,0137,"0,00%",61,058,090,-011,810,494,"15,22%","-1,90%",147,"9,15%","-15,99%","29.717.600,00","3.216.880.000,00",1531,"51,39%"
119,PTBL4,259,-896,098,0164,"0,00%",112,381,369,-022,1350,534,"4,44%","-1,83%",108,"4,10%","-10,98%",000,"371.111.000,00",349,"18,61%"
120,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
121,ENJU3,218,-822,133,2006,"0,00%",994,233,-611,284,-294,-479,"-32,82%","-24,42%",340,"-38,15%","-16,20%","3.771.990,00","331.849.000,00",000,"39,97%"
122,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
123,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
124,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
125,ANIM3,327,-703,054,0350,"0,00%",143,-607,153,-028,613,368,"22,86%","-1,97%",87,"10,15%","-7,66%","22.477.400,00","2.452.900.000,00",183,"36,44%"
126,ZAMP3,340,-702,071,0235,"0,00%",204,513,1367,-051,2570,341,"1,72%","-3,35%",115,"2,04%","-10,18%","3.583.480,00","1.310.440.000,00",137,"12,97%"
127,AMBP3,861,-684,099,0288,"0,00%",118,041,138,-030,619,435,"20,82%","-0,69%",335,"11,71%","-14,50%","16.755.000,00","1.449.730.000,00",556,"81,50%"
128,TCNO3,120,-681,-840,0000,"0,00%",34,-008,-287,-004,-1511,-1745,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
129,BAHI11,200,-666,050,0142,"0,00%",94,-045,-1617,-013,-4505,1115,"-0,88%","-1,77%",24,"-0,61%","-7,54%",000,"105.139.000,00",106,"42,62%"
130,MEAL3,122,-664,035,0159,"0,00%",131,1962,-361,-030,-699,484,"-4,39%","-2,39%",104,"-4,23%","-5,23%","1.243.890,00","1.006.160.000,00",053,"14,48%"
131,QUAL3,173,-597,038,0290,"0,00%",108,118,110,-033,374,181,"26,29%","-4,48%",131,"14,52%","-6,38%","8.466.390,00","1.288.520.000,00",179,"-4,29%"
132,BLUT3,514,-563,046,0000,"0,00%",138,-076,-4293,-020,-5397,-5397,"0,00%","0,00%",0,"-0,33%","-8,24%","3.091,81","56.569.000,00",012,"0,00%"
133,COGN3,166,-561,027,0519,"0,00%",124,261,257,-041,751,484,"20,21%","-9,48%",133,"5,50%","-4,77%","70.376.500,00","11.648.400.000,00",067,"-1,53%"
134,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
135,RCSL4,118,-517,15517,0785,"0,00%",614,527,-1143,-116,-1143,-1950,"-6,86%","-15,19%",133,"-5,73%","-3.002,48%","620.412,00","242.000,00",000,"28,01%"
136,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
137,NORD3,700,-500,-028,18006,"0,00%",2419,-027,-16792,-025,-30534,-30534,"-10,72%","-360,37%",1,"-1,46%","5,62%","6.394,45","-165.175.000,00",-023,"11,68%"
138,TELB3,1325,-499,085,2873,"0,00%",285,086,-334,-114,007,030,"-86,04%","-57,54%",481,"-13,31%","-17,06%","8.145,38","1.343.740.000,00",007,"15,58%"
139,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,000,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
140,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-025,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
141,TCNO4,085,-482,-595,0000,"0,00%",24,-006,-204,-003,-1427,-1648,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
142,AZEV3,127,-448,071,0655,"0,00%",290,-125,-223,-080,-259,-392,"-29,36%","-14,63%",50,"-14,59%","-15,85%","579.216,00","300.241.000,00",012,"349,96%"
143,PRML3,1152,-441,198,18612,"0,00%",581,2300,-3033,-093,-6315,"1.640,31","-61,36%","-424,99%",202,"-1,96%","-44,84%",000,"2.192.720.000,00",218,"32,85%"
144,AALR3,980,-429,120,0990,"0,00%",450,-501,4632,-102,7708,1404,"2,14%","-22,36%",66,"1,07%","-27,90%","1.032.640,00","969.191.000,00",090,"3,46%"
145,AZEV4,121,-427,068,0624,"0,00%",276,-119,-213,-076,-248,-376,"-29,36%","-14,63%",50,"-14,59%","-15,85%","4.246.730,00","300.241.000,00",012,"349,96%"
146,CBAV3,654,-413,098,0598,"0,00%",319,168,-1259,-102,-2174,3041,"-4,74%","-13,03%",224,"-3,07%","-23,80%","26.253.900,00","4.331.710.000,00",105,"-10,63%"
147,ADHM3,156,-409,-129,770924,"0,00%",105126,-143,-569,-127,-569,-581,"-13.548,50%","-18.860,60%",0,"521,70%","31,47%","2.064,00","-19.776.000,00",000,"43,48%"
148,BUET4,1849,-404,-072,1451,"0,00%",423,-050,-972,-029,-1918,-3083,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
