,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
14,ONCO3,629,-32558,155,0855,"0,00%",428,505,901,-118,1594,1073,"9,49%","1,09%",142,"5,57%","-0,47%","10.662.700,00","2.014.190.000,00",148,"0,00%"
15,BAUH4,8015,-29475,458,2179,"0,00%",2754,3775,5355,13279,5310,3225,"4,07%","-0,74%",121,"7,21%","-1,55%","3.795,37","91.408.000,00",011,"1,73%"
16,BHGR3,1910,-27216,110,3613,"0,00%",855,-19445,2370,-856,2595,1420,"15,24%","-1,31%",96,"3,93%","-0,40%",000,"1.077.600.000,00",020,"20,67%"
17,DMMO3,176,-25865,-172,2854,"0,00%",3346,1190,637,-137,590,542,"44,81%","-1,10%",225,"70,39%","0,66%",000,"-553.275.000,00",000,"-17,37%"
18,IGTA3,3313,-23695,190,5803,"0,00%",916,1440,1296,-314,1741,1287,"44,79%","-1,93%",140,"8,55%","-0,80%",000,"3.042.770.000,00",101,"8,03%"
19,RJCP3,001,-22470,065,0000,"0,00%",619,000,-52294,0,-52396,-91732,"0,00%","0,00%",0,"0,00%","-0,29%",000,"17.287.200,00",000,"0,00%"
20,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
21,PITI4,128,-20474,000,0000,"0,00%",0,000,"-2.637,65",0,"-2.637,65",11107,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
22,HBSA3,198,-18444,113,0852,"0,00%",237,252,517,-40,1826,821,"16,49%","-0,46%",186,"5,36%","-0,61%","10.471.000,00","1.330.800.000,00",342,"19,52%"
23,MAPT3,3005,-15515,-455,0000,"0,00%",35726,"-13.808,00",-19448,-403,-19448,-19448,"0,00%","0,00%",0,"-18,42%","2,93%",7329,"-6.073.000,00",000,"0,00%"
24,GLOB4,3049,-14250,922,1577,"0,00%",1370,-1855,2301,-370,2649,1733,"6,85%","-1,11%",87,"8,26%","-6,47%",000,"5.284.000.000,00",177,"4,72%"
25,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
26,MAGG3,5940,-11998,132,0684,"0,00%",440,932,407,-155,641,534,"16,82%","-0,57%",114,"14,05%","-1,10%",000,"2.246.130.000,00",103,"9,27%"
27,PCAR4,7211,-11325,169,1125,"0,00%",444,180,1938,-1259,2148,1063,"5,80%","-0,02%",161,"2,72%","-1,49%",000,"11.545.000.000,00",051,"-19,71%"
28,PCAR5,6712,-10542,157,1047,"0,00%",414,168,1804,-1172,2014,997,"5,80%","-0,02%",161,"2,72%","-1,49%",000,"11.545.000.000,00",051,"-19,71%"
29,LINX3,3740,-9095,438,7885,"1,52%",2745,1196,5317,4706,5149,2297,"14,83%","-8,67%",214,"6,82%","-4,81%",000,"1.619.010.000,00",022,"15,54%"
30,SMFT3,1381,-9053,193,7490,"0,00%",672,458,-7475,-187,-7934,1082,"-10,02%","-8,27%",201,"-1,22%","-2,14%","27.440.100,00","4.186.390.000,00",082,"-2,87%"
31,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
32,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,5013,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
33,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
34,IDVL11,14000,-6600,6056,0000,"0,00%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
35,SCLO3,1410,-5502,-008,0000,"0,00%",725,-008,-9600,-8,-28771,-28771,"0,00%","0,00%",1,"-0,78%","0,15%",000,"-161.186.000,00",-017,"-73,91%"
36,MAPT4,1021,-5271,-155,0000,"0,00%",12138,"-4.691,50",-6608,-137,-6608,-6608,"0,00%","0,00%",0,"-18,42%","2,93%",000,"-6.073.000,00",000,"0,00%"
37,MTIG4,2300,-5259,-3096,72916,"0,00%",35553,-2324,-9424,-1886,-9768,-10819,"-77,37%","-138,64%",15,"-44,86%","58,87%",000,"-90.894.800,00",-113,"-26,20%"
38,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
39,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
40,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
41,MERC3,1511,-4658,108,0000,"0,00%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-2,32%",000,"251.287.000,00",000,"-24,97%"
42,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-37,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
43,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
44,ORVR3,3528,-4484,686,4701,"0,00%",1676,3828,2896,-320,3492,1631,"16,23%","-8,96%",125,"6,15%","-15,29%","11.493.500,00","412.995.000,00",148,"57,21%"
45,BRKM3,1882,-4470,205,0155,"9,01%",170,146,245,-32,586,330,"6,33%","-0,85%",142,"10,01%","-4,58%","360.298,00","7.321.800.000,00",486,"18,78%"
46,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
47,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-73,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
48,BRKM6,1800,-4275,196,0149,"0,00%",163,140,235,-30,576,324,"6,33%","-0,85%",142,"10,01%","-4,58%","2.300,49","7.321.800.000,00",486,"18,78%"
49,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-71,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
50,MGLU3,311,-4206,197,0563,"0,00%",556,295,1803,-405,2180,1090,"3,12%","-1,34%",148,"4,56%","-4,69%","515.860.000,00","10.648.700.000,00",067,"26,08%"
51,ESTC11,2350,-4157,082,0530,"0,00%",268,244,410,-61,1131,514,"12,93%","-1,21%",190,"7,35%","-1,98%",000,"2.946.250.000,00",171,"6,96%"
52,RCSL3,338,-4124,-328,1819,"0,00%",1950,2104,60731,-172,60302,9683,"0,30%","-4,40%",125,"0,34%","7,96%","1.321.760,00","-39.014.000,00",-000,"151,21%"
53,HETA3,9600,-4087,-009,15768,"0,00%",3955,-056,1705,-9,13006,13006,"92,50%","-38,58%",3,"23,21%","0,21%",000,"-558.599.000,00",-058,"20,81%"
54,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
55,BRKM5,1664,-3952,181,0137,"10,19%",151,129,217,-28,558,314,"6,33%","-0,85%",142,"10,01%","-4,58%","81.527.600,00","7.321.800.000,00",486,"18,78%"
56,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
57,ESPA3,109,-3917,058,0482,"0,00%",189,136,809,-60,2473,965,"5,95%","-1,65%",165,"2,45%","-1,47%","3.916.090,00","684.239.000,00",129,"8,43%"
58,CBEE3,1351,-3513,062,0420,"0,61%",192,-242,353,-38,893,542,"11,90%","-1,19%",71,"5,94%","-1,76%",38488,"5.234.890.000,00",099,"11,15%"
59,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
60,YDUQ3,655,-3476,069,0443,"1,93%",224,204,343,-51,1064,483,"12,93%","-1,21%",190,"7,35%","-1,98%","43.140.600,00","2.946.250.000,00",171,"6,96%"
61,LJQQ3,347,-3475,121,0281,"0,00%",214,068,803,-141,705,305,"3,50%","-0,81%",189,"3,77%","-3,48%","18.829.300,00","536.822.000,00",077,"20,38%"
62,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-26,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
63,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
64,OMGE3,2757,-3203,159,3419,"0,00%",543,1086,1256,-106,2434,1309,"27,23%","-11,12%",172,"4,69%","-4,95%",000,"3.483.570.000,00",166,"38,73%"
65,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
66,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
67,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
68,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
69,PRGA4,7500,-2564,720,1509,"0,00%",1403,1930,19299,-416,22857,2818,"0,78%","-5,84%",119,"1,22%","-28,10%",000,"11.270.000.000,00",209,"16,46%"
70,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
71,MERC4,740,-2281,053,0000,"0,00%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-2,32%","3.961,63","251.287.000,00",000,"-24,97%"
72,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-96,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
73,VVAR11,1458,-2271,147,0251,"0,00%",218,-296,367,-59,714,467,"6,85%","-1,11%",87,"8,26%","-6,47%",000,"5.284.000.000,00",177,"4,72%"
74,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-96,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
75,VVAR4,484,-2262,146,0250,"0,00%",217,-294,365,-59,713,466,"6,85%","-1,11%",87,"8,26%","-6,47%",000,"5.284.000.000,00",177,"4,72%"
76,BAHI4,8600,-2241,1937,6150,"0,00%",3213,-1326,-7779,-438,-8337,-13453,"-7,91%","-28,70%",23,"-4,30%","-86,43%",000,"106.101.000,00",155,"76,70%"
77,ZAMP3,442,-2182,082,0334,"0,00%",295,1875,1258,-74,1769,341,"2,65%","-1,53%",107,"2,98%","-3,76%","6.127.910,00","1.485.190.000,00",068,"8,74%"
78,PCAR3,1358,-2133,032,0212,"2,60%",84,034,365,-237,575,285,"5,80%","-0,02%",161,"2,72%","-1,49%","70.187.400,00","11.545.000.000,00",051,"-19,71%"
79,LIGH3,1666,-2093,095,0488,"0,00%",273,630,628,-61,1405,886,"7,77%","-2,33%",119,"5,17%","-4,56%",000,"6.865.690.000,00",155,"7,22%"
80,KROT11,4000,-2027,088,2106,"0,00%",406,1083,1106,-132,1733,1025,"19,04%","-10,62%",124,"4,16%","-4,34%",000,"12.176.600.000,00",067,"-7,08%"
81,AGXY3,780,-2027,104,0124,"2,15%",153,134,281,-441,523,434,"4,43%","-0,61%",116,"11,33%","-5,13%","432.742,00","1.282.050.000,00",152,"87,42%"
82,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
83,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
84,HAPV3,207,-1906,030,0623,"0,00%",202,3233,-2089,-89,-3095,1481,"-2,98%","-3,27%",106,"-1,04%","-1,59%","367.785.000,00","48.749.400.000,00",024,"47,04%"
85,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
86,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-78,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
87,KROT4,512,-1817,079,1887,"0,00%",364,970,991,-119,1618,957,"19,04%","-10,62%",124,"4,16%","-4,34%",000,"12.176.600.000,00",067,"-7,08%"
88,BAHI5,6500,-1694,1464,4648,"0,00%",2429,-1002,-5880,-331,-6437,-10388,"-7,91%","-28,70%",23,"-4,30%","-86,43%",000,"106.101.000,00",155,"76,70%"
89,MRVE3,699,-1670,058,0510,"5,65%",150,065,10221,-59,30457,4811,"0,50%","-2,25%",203,"0,16%","-3,48%","93.510.100,00","5.827.440.000,00",127,"5,82%"
90,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
91,EMBR3,2054,-1595,114,0649,"0,00%",287,115,650,-187,849,580,"9,98%","-4,47%",179,"6,35%","-7,12%","158.911.000,00","13.396.700.000,00",125,"13,01%"
92,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
93,DTCY3,530,-1516,-2524,7524,"0,00%",5526,-1260,-2187,-611,-2222,3836,"-34,40%","-49,64%",42,"-26,58%","166,54%",3732,"-2.337.000,00",-058,"-17,35%"
94,GBIO33,1040,-1497,132,1518,"0,00%",791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
95,CASH3,097,-1483,107,2280,"0,00%",618,186,-593,230,-068,-075,"-38,44%","-14,95%",196,"-23,75%","-7,20%","27.579.300,00","786.456.000,00",000,"69,31%"
96,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
97,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
98,TESA3,4800,-1330,162,1007,"0,00%",523,-1110,941,-135,1525,1009,"10,71%","-7,58%",86,"6,42%","-12,18%",000,"858.223.000,00",104,"15,48%"
99,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-60,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
100,DASA3,759,-1243,057,0337,"1,29%",168,371,603,-38,1721,664,"5,59%","-2,71%",120,"3,22%","-4,62%","2.511.220,00","7.352.800.000,00",136,"37,66%"
101,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
102,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-59,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
103,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-59,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
104,SHOW3,199,-1212,120,0408,"0,00%",261,395,332,-161,107,093,"12,32%","-2,57%",112,"15,02%","-9,92%","501.970,00","111.519.000,00",082,"-31,14%"
105,MTIG3,521,-1191,-701,16517,"0,00%",8054,-527,-2135,-427,-2479,-2745,"-77,37%","-138,64%",15,"-44,86%","58,87%",000,"-90.894.800,00",-113,"-26,20%"
106,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
107,AALR3,2255,-1171,281,2459,"0,00%",1020,-1374,-21060,-232,-27505,3316,"-1,17%","-20,21%",71,"-0,55%","-23,99%","10.880.500,00","949.696.000,00",109,"0,73%"
108,TELB3,1725,-1167,090,4284,"0,00%",369,123,-517,-177,-163,-1016,"-82,86%","-36,72%",475,"-10,47%","-7,68%","39.037,90","1.663.400.000,00",009,"18,12%"
109,CLSA3,510,-1107,129,1957,"0,00%",1040,174,-713,190,-380,-468,"-27,46%","-17,67%",503,"-35,13%","-11,70%","3.473.680,00","740.258.000,00",010,"0,00%"
110,SCAR3,1530,-1101,060,2294,"0,94%",251,243,592,-62,1764,1250,"38,72%","-21,53%",256,"4,49%","-5,43%","392.474,00","1.477.070.000,00",132,"-1,71%"
111,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-13,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
112,GFSA3,605,-1014,018,0300,"0,00%",53,016,-3671,-251,-23113,8107,"-0,82%","-2,99%",193,"-0,16%","-1,75%","24.645.200,00","1.741.480.000,00",128,"11,69%"
113,ECPR4,9074,-992,122,0000,"0,00%",624,17557,-8297,-129,-8260,-8272,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
114,ECPR3,9025,-987,121,0000,"0,00%",621,17462,-8252,-129,-8215,-8227,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
115,AERI3,114,-942,099,0354,"1,82%",231,069,460,-299,858,670,"7,69%","-3,76%",195,"7,98%","-10,48%","9.299.850,00","884.868.000,00",205,"5,73%"
116,MSPA3,4625,-918,037,1574,"0,00%",209,830,-1518,-59,-2067,20900,"-10,37%","-17,14%",148,"-1,43%","-4,03%",000,"800.313.000,00",018,"8,05%"
117,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-26,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
118,CTKA3,2146,-868,-082,0217,"0,00%",221,095,563,-37,2909,1759,"3,85%","-2,50%",152,"4,45%","9,44%",000,"-162.561.000,00",-347,"18,87%"
119,VIIA3,185,-865,056,0096,"0,00%",83,-113,140,-22,487,319,"6,85%","-1,11%",87,"8,26%","-6,47%","151.635.000,00","5.284.000.000,00",177,"4,72%"
120,SYNE3,313,-838,031,1007,"16,74%",117,132,339,-46,827,564,"29,74%","-6,94%",484,"3,80%","-3,73%","1.292.460,00","1.526.460.000,00",067,"16,48%"
121,MSPA4,4100,-814,033,1395,"0,00%",186,736,-1345,-52,-1894,19157,"-10,37%","-17,14%",148,"-1,43%","-4,03%",000,"800.313.000,00",018,"8,05%"
122,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
123,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
124,TELB4,1150,-778,060,2856,"0,00%",246,082,-345,-118,010,061,"-82,86%","-36,72%",475,"-10,47%","-7,68%","144.558,00","1.663.400.000,00",009,"18,12%"
125,BIOM4,868,-762,443,6723,"0,00%",1742,775,-955,-1129,-1047,-1047,"-70,40%","-88,19%",198,"-27,72%","-58,17%",000,"159.109.000,00",108,"197,21%"
126,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
127,RCSL4,060,-732,-058,0323,"0,00%",346,374,10781,-30,10352,1662,"0,30%","-4,40%",125,"0,34%","7,96%","381.075,00","-39.014.000,00",-000,"151,21%"
128,COGN3,203,-720,031,0748,"0,00%",144,385,393,-47,1020,603,"19,04%","-10,62%",124,"4,16%","-4,34%","54.933.600,00","12.176.600.000,00",067,"-7,08%"
129,LIGT3,202,-712,009,0052,"12,56%",27,032,046,-7,553,383,"11,26%","-0,73%",141,"7,22%","-1,23%","24.159.700,00","8.557.000.000,00",144,"4,60%"
130,TCNO3,120,-681,-840,0000,"0,00%",34,-008,-287,-4,-1511,-1745,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
131,NTCO3,1333,-645,083,0507,"0,99%",337,662,1986,-114,2804,740,"2,55%","-7,86%",121,"2,19%","-12,80%","280.124.000,00","22.332.700.000,00",061,"33,01%"
132,PEAB4,5400,-619,102,18540,"3,53%",862,313,-11035,621,-8936,-19477,"-16,80%","-298,64%",1420,"-1,03%","-16,52%","2.185,39","678.038.000,00",009,"-51,86%"
133,OPCT3,272,-585,071,0453,"0,00%",239,-442,748,-55,2168,532,"6,06%","-7,74%",81,"3,59%","-12,17%","1.304.190,00","763.659.000,00",156,"36,13%"
134,MEAL3,182,-569,049,0227,"0,00%",185,-363,-1484,-46,-2313,1301,"-1,53%","-3,99%",81,"-1,48%","-8,65%","1.731.110,00","1.059.710.000,00",052,"8,43%"
135,AHEB5,2200,-568,-232,0902,"0,00%",648,-19025,-2030,-63,-2039,-7081,"-4,45%","-15,89%",99,"-3,47%","40,93%",000,"-80.875.000,00",-005,"25,72%"
136,BLUT3,514,-563,046,0000,"0,00%",138,-076,-4293,-20,-5397,-5397,"0,00%","0,00%",0,"-0,33%","-8,24%","3.091,81","56.569.000,00",012,"0,00%"
137,CRDE3,1598,-553,041,5645,"0,00%",349,1084,-410,-1957,-301,-303,"-137,63%","-102,35%",134,"-9,63%","-7,41%",3898,"94.414.000,00",000,"-27,17%"
138,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-39,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
139,AZUL4,1119,-539,-020,0244,"0,00%",208,-038,228,-12,1545,695,"10,73%","-4,53%",32,"10,96%","3,80%","200.994.000,00","-19.007.500.000,00",-122,"10,22%"
140,NINJ3,235,-534,043,2007,"0,00%",393,045,-228,45,307,312,"-88,16%","-37,60%",1324,"-366,27%","-7,97%","269.988,00","277.516.000,00",000,"0,00%"
141,AHEB3,2000,-516,-211,0820,"0,00%",589,-17296,-1845,-58,-1854,-6440,"-4,45%","-15,89%",99,"-3,47%","40,93%",000,"-80.875.000,00",-005,"25,72%"
142,KRSA3,081,-512,053,0326,"0,00%",129,135,305,-30,1296,851,"10,70%","-5,74%",146,"4,84%","-10,27%","443.803,00","1.192.960.000,00",208,"0,00%"
143,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
144,AHEB6,1931,-498,-204,0792,"0,00%",569,-16699,-1782,-56,-1790,-6219,"-4,45%","-15,89%",99,"-3,47%","40,93%",000,"-80.875.000,00",-005,"25,72%"
145,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,0,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
146,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-25,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
147,TCNO4,085,-482,-595,0000,"0,00%",24,-006,-204,-3,-1427,-1648,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
148,SEQL3,237,-482,062,0180,"0,00%",170,-6593,1128,-42,3293,540,"1,60%","-3,74%",99,"1,75%","-12,87%","20.928.800,00","537.366.000,00",132,"30,84%"
