,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
37,RDNI3,1660,-6372,119,2813,"0,00%",0550,218,-5062,-451,-6851,-10727,"-5,56%","-5,23%",259,"-1,23%","-1,86%","772.241,00","611.714.000,00",064,"-21,15%"
38,ARTR3,1001,-6302,090,1978,"0,00%",0367,-457,1904,-073,4158,442,"10,39%","-3,14%",54,"2,09%","-1,43%",000,"6.393.440.000,00",124,"-5,82%"
39,PEFX3,1900,-5204,168,0477,"0,00%",0597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
40,PEFX5,1900,-5204,168,0477,"0,00%",0597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
41,ECOR3,1858,-5044,2764,2787,"0,00%",0820,-808,901,-116,1485,1037,"30,92%","-5,51%",72,"11,98%","-54,78%","52.768.600,00","375.633.000,00",2579,"6,09%"
42,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
43,IMBI3,501,-4642,281,"2.659,020","0,00%",0518,-221,-9712,-037,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
44,GLOB4,3049,-4618,2688,1554,"0,00%",1817,-997,3455,-414,3821,2396,"4,50%","-3,36%",73,"7,72%","-58,21%",000,"1.474.000.000,00",380,"8,70%"
45,CLAN4,300,-4492,047,15151,"0,00%",0406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
46,RCSL4,278,-4421,-319,11295,"0,00%",5069,-1443,"1.443,75",-230,"1.443,57",46018,"0,78%","-25,58%",53,"0,37%","7,22%","4.428.790,00","-66.069.000,00",-000,"359,60%"
47,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
48,EBTP3,1021,-4356,117,0548,"0,00%",0353,-50247,642,-073,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
49,TELB3,9700,-4351,14134,105821,"0,00%",1380,3700,-11122,-155,-11587,20288,"-95,15%","-243,21%",162,"-1,30%","-324,83%","80.618,70","34.044.000,00",808,"3,21%"
50,EBTP4,1000,-4266,114,0537,"0,00%",0346,-49213,629,-071,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
51,FBRA4,3458,-3957,166,0457,"0,00%",0738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
52,BRTP4,2081,-3919,143,0681,"0,00%",0399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
53,MSPA4,5150,-3814,037,2529,"0,85%",0227,373,-1606,-080,-1584,-5039,"-15,75%","-6,63%",285,"-1,49%","-0,96%",000,"899.497.000,00",005,"-21,17%"
54,MSPA3,5000,-3703,036,2456,"0,80%",0221,362,-1559,-077,-1537,-4891,"-15,75%","-6,63%",285,"-1,49%","-0,96%",24436,"899.497.000,00",005,"-21,17%"
55,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
56,BAHI3,10000,-3294,416,4676,"0,00%",1199,524,-2394,-407,-1761,-1996,"-19,53%","-15,83%",234,"-8,01%","-12,64%","69.341,70","53.301.000,00",018,"34,48%"
57,IMBI4,350,-3243,196,"1.857,600","0,00%",0362,-154,-6785,-026,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
58,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
59,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
60,TESA3,2201,-3095,050,0446,"0,00%",0191,-2224,1443,-056,4179,1677,"3,09%","-1,44%",97,"1,42%","-1,60%","767.874,00","962.097.000,00",096,"5,84%"
61,ASTA4,2583,-3079,100,0652,"0,00%",0446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
62,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
63,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
64,MGEL3,2500,-2873,-038,0272,"0,00%",0382,104,337,-027,1783,1212,"8,06%","-2,04%",268,"14,40%","1,32%",000,"-381.306.000,00",-176,"4,49%"
65,BAHI4,8600,-2833,358,4021,"0,00%",1032,451,-2059,-350,-1426,-1616,"-19,53%","-15,83%",234,"-8,01%","-12,64%",000,"53.301.000,00",018,"34,48%"
66,BBTG12,315,-2804,"5.782,31",0000,"0,00%",0000,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-20.621,70%",000,"46.000,00",000,"0,00%"
67,BTTL3,1025,-2803,3152,0346,"0,00%",1285,3030,1636,-244,1792,1494,"2,11%","-1,23%",111,"10,35%","-112,46%","87.141,60","4.832.000,00",453,"-5,93%"
68,EMBR3,1893,-2658,091,1103,"0,00%",0304,145,2919,192,2268,846,"3,78%","-3,95%",135,"1,18%","-3,42%","47.687.700,00","15.429.000.000,00",006,"-8,42%"
69,PRGA4,7500,-2622,852,2087,"0,00%",1406,1803,3081,-322,3812,1911,"6,78%","-8,05%",125,"6,59%","-32,50%",000,"7.149.920.000,00",295,"-0,04%"
70,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
71,DTCY3,560,-2502,-4945,3406,"0,00%",1435,-476,3424,-169,3736,1629,"9,95%","-13,61%",37,"4,87%","197,62%","20.853,30","-882.000,00",-562,"2,58%"
72,HBOR3,458,-2495,413,2483,"0,00%",0710,178,-8512,-1556,-12463,-15722,"-2,92%","-3,52%",228,"-0,92%","-16,53%","25.760.700,00","743.035.000,00",237,"-13,47%"
73,SUZB3,4270,-2302,344,2619,"1,04%",0585,761,2023,-092,4089,1881,"12,94%","-11,39%",168,"3,29%","-14,92%","201.598.000,00","16.919.700.000,00",402,"21,37%"
74,TAMM4,5273,-2274,380,0626,"0,00%",0524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
75,TAMM3,5260,-2268,379,0625,"0,00%",0523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
76,VVAR3,1432,-2169,1263,0730,"0,00%",0853,-468,1623,-195,1989,1247,"4,50%","-3,36%",73,"7,72%","-58,21%","516.728.000,00","1.474.000.000,00",380,"8,70%"
77,BAHI5,6500,-2141,271,3039,"0,00%",0780,341,-1556,-264,-924,-1046,"-19,53%","-15,83%",234,"-8,01%","-12,64%",000,"53.301.000,00",018,"34,48%"
78,CRBM7,6000,-1930,218,0999,"0,00%",0782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
79,WMBY3,2539,-1930,287,0836,"0,00%",0182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
80,BEEF3,1522,-1923,-801,0364,"0,00%",0511,249,478,-111,955,792,"7,62%","-1,89%",152,"17,41%","41,65%","77.532.200,00","-767.223.000,00",-1272,"18,98%"
81,TCNO3,356,-1884,1574,23288,"0,00%",0102,000,-344,000,-827,-964,"-676,98%","-123,62%",0,"0,00%","-83,57%","680.512,00","1.497.000,00",000,"-68,21%"
82,TDBH4,066,-1863,128,0906,"0,00%",0811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
83,TANC4,4300,-1854,310,0511,"0,00%",0428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
84,MNDL3,3699,-1834,-064,0190,"0,00%",0090,-014,303,-010,906,627,"6,28%","-1,04%",27,"3,12%","3,52%","25.777,90","-142.268.000,00",-130,"3,95%"
85,BIOM3,1558,-1714,1456,198457,"0,00%",3347,2825,-2357,-674,-2611,-2784,"-842,01%","-1.157,92%",177,"-19,41%","-84,95%","702.358,00","65.021.000,00",239,"918,31%"
86,CCIM3,552,-1644,094,0498,"0,00%",0198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
87,TDBH3,056,-1581,108,0769,"0,00%",0688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
88,BAHI11,4370,-1440,182,2043,"0,00%",0524,229,-1046,-178,-414,-469,"-19,53%","-15,83%",234,"-8,01%","-12,64%",000,"53.301.000,00",018,"34,48%"
89,LECO4,146,-1348,200,0637,"0,00%",0924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
90,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
91,AHEB6,8000,-1321,3700,5579,"0,00%",2436,-2621,-1309,-288,-1292,-1749,"-42,61%","-42,24%",49,"-20,34%","-280,11%",000,"16.266.000,00",000,"-15,81%"
92,TELB4,2923,-1311,4259,31888,"0,00%",0416,1115,-3351,-047,-3816,6683,"-95,15%","-243,21%",162,"-1,30%","-324,83%","654.484,00","34.044.000,00",808,"3,21%"
93,IGUA3,815,-1252,-144,0568,"0,00%",0564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
94,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
95,IGUA6,807,-1240,-143,0562,"0,00%",0558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
96,BRFS3,3543,-1239,403,0986,"0,00%",0664,852,1455,-152,2186,1096,"6,78%","-8,05%",125,"6,59%","-32,50%","170.471.000,00","7.149.920.000,00",295,"-0,04%"
97,IGUA5,798,-1226,-141,0556,"0,00%",0552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
98,PRVI3,1054,-1174,161,0919,"0,00%",0565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
99,SUZB5,2113,-1139,170,1296,"0,00%",0290,376,1001,-045,3067,1411,"12,94%","-11,39%",168,"3,29%","-14,92%",000,"16.919.700.000,00",402,"21,37%"
100,TECN3,328,-1101,062,0803,"0,00%",0329,103,-1379,734,-1609,-1003,"-5,82%","-7,29%",264,"-3,07%","-5,60%","2.146.800,00","417.917.000,00",030,"-6,76%"
101,TCNO4,208,-1101,920,13606,"0,00%",0060,000,-201,000,-684,-797,"-676,98%","-123,62%",0,"0,00%","-83,57%","715.076,00","1.497.000,00",000,"-68,21%"
102,CPNY3,235,-1100,042,0232,"0,00%",0054,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
103,APTI4,"3.500,00",-1069,030,1194,"0,00%",0159,1145,-958,-052,-1546,3204,"-12,47%","-11,03%",109,"-1,75%","-2,81%",000,"221.278.000,00",027,"-9,61%"
104,MGEL4,901,-1035,-014,0098,"0,00%",0138,037,121,-010,1567,1066,"8,06%","-2,04%",268,"14,40%","1,32%","117.216,00","-381.306.000,00",-176,"4,49%"
105,BOBR4,269,-969,-251,0627,"0,00%",1180,-330,1000,-112,1411,1039,"6,27%","-6,47%",54,"14,83%","25,85%","1.036.900,00","-279.734.000,00",-108,"-0,15%"
106,SUZB6,1788,-964,144,1097,"0,00%",0245,319,847,-038,2913,1340,"12,94%","-11,39%",168,"3,29%","-14,92%",000,"16.919.700.000,00",402,"21,37%"
107,BIOM4,868,-955,811,110565,"0,00%",1865,1574,-1313,-375,-1567,-1671,"-842,01%","-1.157,92%",177,"-19,41%","-84,95%",000,"65.021.000,00",239,"918,31%"
108,BTTL4,330,-902,1015,0111,"0,00%",0414,975,527,-078,683,569,"2,11%","-1,23%",111,"10,35%","-112,46%",000,"4.832.000,00",453,"-5,93%"
109,TERI3,6428,-883,029,0107,"0,00%",0081,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
110,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
111,SZPQ4,664,-785,220,0855,"0,00%",0744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
112,RANI4,449,-772,250,0783,"0,51%",0464,926,716,-087,1455,821,"10,94%","-10,15%",122,"7,18%","-32,42%","17.019,80","299.193.000,00",285,"6,64%"
113,CRDE3,4000,-767,061,3174,"0,00%",0535,228,-786,329,-567,-568,"-40,38%","-56,74%",561,"-8,23%","-7,97%","33.021,80","158.573.000,00",000,"-5,25%"
114,RANI3,445,-765,248,0776,"0,51%",0459,918,710,-086,1448,818,"10,94%","-10,15%",122,"7,18%","-32,42%","140.335,00","299.193.000,00",285,"6,64%"
115,MEDI3,1155,-752,189,0374,"0,00%",0824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
116,VVAR11,1458,-736,429,0248,"0,00%",0290,-159,551,-066,917,575,"4,50%","-3,36%",73,"7,72%","-58,21%",000,"1.474.000.000,00",380,"8,70%"
117,VVAR4,484,-733,427,0247,"0,00%",0288,-158,548,-066,914,573,"4,50%","-3,36%",73,"7,72%","-58,21%",000,"1.474.000.000,00",380,"8,70%"
118,NORD3,484,-718,-023,26075,"0,00%",1947,-061,-3613,-021,-7807,-7807,"-72,17%","-363,14%",1,"-5,52%","3,18%","6.637,85","-140.228.000,00",-027,"71,88%"
119,BSEV3,620,-626,3004,1037,"0,00%",0581,1434,2398,-095,4527,616,"4,32%","-16,55%",112,"2,69%","-479,64%","1.494.240,00","210.580.000,00",2884,"1,66%"
120,TCSA3,205,-575,151,4721,"0,00%",0797,447,-2944,-1914,-3035,-3546,"-16,04%","-83,60%",172,"-3,33%","-26,24%","46.538.300,00","1.000.390.000,00",039,"-32,81%"
121,IGBR6,1900,-555,-028,55984,"0,00%",0893,-290,-2021,-021,-9840,-11674,"-277,07%","-1.009,59%",4,"-4,74%","4,97%",000,"-861.333.000,00",-107,"-18,95%"
122,IGBR5,1890,-552,-027,55689,"0,00%",0889,-288,-2010,-021,-9829,-11661,"-277,07%","-1.009,59%",4,"-4,74%","4,97%",000,"-861.333.000,00",-107,"-18,95%"
123,BUET3,2499,-546,-097,1961,"0,00%",0572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
124,AHEB5,3300,-545,1526,2301,"0,00%",1005,-1081,-540,-119,-523,-708,"-42,61%","-42,24%",49,"-20,34%","-280,11%",000,"16.266.000,00",000,"-15,81%"
125,SHOW3,600,-522,145,0762,"0,99%",0643,213,-2252,5231,-1833,-7240,"-3,39%","-14,77%",213,"-5,25%","-27,78%","1.738.450,00","279.348.000,00",058,"0,57%"
126,TLCP3,4800,-502,176,0824,"0,00%",0533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
127,AHEB3,3001,-495,1388,2093,"0,00%",0914,-983,-491,-108,-474,-641,"-42,61%","-42,24%",49,"-20,34%","-280,11%","3.117,41","16.266.000,00",000,"-15,81%"
128,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,000,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
129,CGOS3,2620,-485,189,0509,"0,00%",0167,-083,-25660,-025,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
130,PRML3,1152,-441,198,18612,"0,00%",0581,2300,-3033,-093,-6315,"1.640,31","-61,36%","-424,99%",202,"-1,96%","-44,84%",000,"2.192.720.000,00",218,"32,85%"
131,BUET4,1849,-404,-072,1451,"0,00%",0423,-050,-972,-029,-1918,-3083,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
132,SUZA4,1390,-403,051,0108,"0,00%",0024,031,084,-004,2153,674,"12,91%","-11,40%",169,"3,28%","-12,73%",000,"4.687.300.000,00",1450,"21,37%"
133,PMET5,065,-395,-016,4518,"0,00%",30248,-022,8999,-016,50388,50388,"5,02%","-114,49%",1,"38,97%","4,10%",000,"-290.863.000,00",-074,"37,74%"
134,ETER4,985,-393,-13178,0607,"0,00%",0549,1471,-517,-094,-680,-998,"-11,73%","-15,45%",110,"-12,28%","3.355,33%",000,"-2.375.000,00",-4581,"-16,30%"
135,LFFE3,311,-392,326,0000,"0,00%",2877,000,-2118,000,-1780,839,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
136,PINE4,442,-386,084,0000,"0,00%",0000,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-21,65%","2.814.730,00","782.844.000,00",000,"119,52%"
137,LUPA3,268,-379,078,0575,"0,00%",0132,055,-439,-031,-1419,-8807,"-13,11%","-19,63%",251,"-3,22%","-20,55%","2.115.040,00","84.636.000,00",190,"-17,01%"
138,FBMC3,8000,-378,-092,3858,"0,00%",1384,-179,-285,-064,-331,-369,"-135,59%","-101,97%",31,"-64,70%","24,19%",000,"-63.552.000,00",-015,"-31,66%"
139,BOBR3,100,-360,-093,0233,"0,00%",0439,-123,372,-041,783,576,"6,27%","-6,47%",54,"14,83%","25,85%",5128,"-279.734.000,00",-108,"-0,15%"
140,TLCP4,3411,-357,125,0586,"0,00%",0379,-196,-1891,-095,-3616,-3616,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
141,ADHM3,290,-352,-111,664627,"0,00%",90631,-123,-491,-110,-491,-501,"-13.548,50%","-18.860,60%",0,"521,70%","31,47%","766.023,00","-19.776.000,00",000,"43,48%"
142,CALI3,9818,-345,401,6013,"0,00%",1119,813,-177,-268,-176,-178,"-339,18%","-174,30%",183,"-64,78%","-116,14%",000,"9.116.000,00",000,"-44,11%"
143,BECE3,910,-342,872,0000,"0,00%",0000,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-255,20%",000,"96.496.000,00",000,"12,81%"
144,BECE4,875,-329,838,0000,"0,00%",0000,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-255,20%",000,"96.496.000,00",000,"12,81%"
145,NUTR3,7600,-321,-039,0167,"0,00%",0128,090,1525,-014,3548,1941,"1,10%","-5,20%",148,"1,00%","12,00%",64359,"-25.238.000,00",-053,"15,14%"
146,GFSA3,955,-320,147,2401,"0,00%",0447,207,72808,"1.228,32",95464,7873,"0,33%","-74,91%",145,"0,08%","-45,86%","51.160.300,00","780.159.000,00",096,"-32,76%"
