,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,VNET3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","28,03%",000,"14.329.100.000,00",000,"20,16%"
1,CLSC6,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","6,90%",000,"2.078.060.000,00",000,"8,32%"
2,MNSA4,047,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
3,POPR4,1017,000,000,0000,"0,00%",0,000,000,0,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
4,CLAN3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-1,05%",000,"1.012.240.000,00",000,"-63,96%"
5,CSTB3,15000,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
6,IVTT3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-0,40%",000,"1.083.050.000,00",000,"20,67%"
7,DAGB33,50300,000,000,0000,"0,00%",0,000,000,0,000,"5,48%","1,35%",115,"4,82%","1,86%","2.867.380,00","10.133.100.000,00",139,"45,24%"
8,CSTB4,14769,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
9,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,0,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
10,PMET3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","4,10%",000,"-290.863.000,00",000,"37,74%"
11,MNSA3,042,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
12,PORP4,240,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
13,OFSA3,2600,"-13.487,20",366,3209,"0,00%",1802,684,10505,-6896,12028,"3,06%","-0,07%",220,"2,09%","-0,03%","390.573,00","382.917.000,00",082,"-2,40%"
14,ROMI4,18500,"-1.046,78",1870,18837,"0,00%",10669,3451,-76631,7068,-77665,"-2,46%","-1,75%",215,"-1,65%","-1,79%",000,"621.955.000,00",047,"-1,47%"
15,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
16,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
17,BHGR3,1910,-27216,110,3613,"0,00%",855,-19445,2370,-856,2595,"15,24%","-1,31%",96,"3,93%","-0,40%",000,"1.077.600.000,00",020,"20,67%"
18,ATOM3,290,-26699,-831,0000,"0,00%",33010,000,-23955,0,-23234,"0,00%","0,00%",0,"0,00%","3,11%","113.476,00","-7.295.000,00",000,"0,00%"
19,RJCP3,001,-22470,065,0000,"0,00%",619,000,-52294,0,-52396,"0,00%","0,00%",0,"0,00%","-0,29%",000,"17.287.200,00",000,"0,00%"
20,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
21,PITI4,128,-20474,000,0000,"0,00%",0,000,"-2.637,65",0,"-2.637,65","0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
22,IDVL11,14000,-19738,4620,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-23,41%",000,"462.192.000,00",000,"23,82%"
23,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
24,STBP3,349,-11404,170,2757,"0,00%",1204,1767,-10580,-1464,-10606,"-2,61%","-2,42%",149,"-1,39%","-1,49%","5.828.000,00","1.371.470.000,00",020,"-12,89%"
25,AHEB3,9100,-10854,1176,-15674,"0,00%",1819,-1902,-9683,-242,-9537,"16,19%","14,44%",50,"-2,02%","-10,84%",000,"40.067.000,00",000,"0,91%"
26,AHEB5,8500,-10139,1099,-14641,"0,00%",1699,-1776,-9045,-226,-8899,"16,19%","14,44%",50,"-2,02%","-10,84%",000,"40.067.000,00",000,"0,91%"
27,AHEB6,8000,-9542,1034,-13779,"0,00%",1599,-1672,-8513,-213,-8367,"16,19%","14,44%",50,"-2,02%","-10,84%",18182,"40.067.000,00",000,"0,91%"
28,STBP11,1440,-9410,140,2275,"0,00%",993,1458,-8731,-1208,-8757,"-2,61%","-2,42%",149,"-1,39%","-1,49%",000,"1.371.470.000,00",020,"-12,89%"
29,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
30,SEDU3,1718,-8169,554,2446,"0,00%",1365,-2871,4538,-405,5659,"5,39%","-3,05%",90,"4,08%","-6,78%","563.324,00","813.572.000,00",195,"16,30%"
31,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
32,BTTL3,1394,-7175,145,1267,"0,00%",793,-2783,-1051,-263,-1180,"-12,06%","-1,77%",84,"-8,10%","-2,02%","41.514,90","147.555.000,00",021,"-39,75%"
33,USIM3,1005,-6928,091,1353,"0,00%",484,285,1646,-311,2297,"8,22%","-0,19%",294,"3,27%","-1,31%","785.644,00","13.840.800.000,00",050,"-9,74%"
34,PRGA4,7500,-6841,536,1850,"0,00%",1267,727,4487,-421,5596,"4,12%","-2,67%",162,"4,17%","-7,84%",000,"11.361.900.000,00",211,"2,80%"
35,AGRO3,1325,-6798,115,5977,"4,41%",888,2063,-4499,-2340,-5095,"-13,29%","-8,79%",130,"-2,15%","-1,69%","1.790.080,00","656.969.000,00",018,"4,81%"
36,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
37,TUPY4,4821,-6504,341,2093,"0,00%",1474,570,3601,-1419,4000,"5,81%","-3,22%",226,"5,85%","-5,25%",000,"2.036.180.000,00",089,"3,56%"
38,CPRE3,1330,-6057,160,3739,"0,00%",533,-1101,1026,-95,1885,"36,43%","-5,73%",66,"5,65%","-2,63%","409.315,00","4.194.470.000,00",152,"16,87%"
39,CYRE3,1380,-6021,094,1832,"0,68%",486,109,6517,217,8751,"2,81%","-0,03%",304,"0,88%","-1,56%","29.968.600,00","5.879.870.000,00",057,"-14,99%"
40,USIM6,848,-5846,077,1142,"0,00%",408,240,1389,-263,2040,"8,22%","-0,19%",294,"3,27%","-1,31%","4.689,07","13.840.800.000,00",050,"-9,74%"
41,RAPT4,692,-5444,167,0956,"0,63%",504,138,3269,1376,3984,"2,92%","0,56%",237,"2,58%","-3,06%","9.471.740,00","1.434.180.000,00",151,"-11,31%"
42,USIM5,778,-5363,070,1048,"0,00%",375,221,1274,-241,1926,"8,22%","-0,19%",294,"3,27%","-1,31%","155.124.000,00","13.840.800.000,00",050,"-9,74%"
43,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
44,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
45,BTTL4,1000,-5147,104,0909,"0,00%",569,-1997,-754,-189,-883,"-12,06%","-1,77%",84,"-8,10%","-2,02%","59.895,80","147.555.000,00",021,"-39,75%"
46,BRML3,1407,-4763,111,9553,"0,33%",592,2426,1364,-205,1594,"70,04%","-21,86%",120,"4,96%","-2,34%","60.443.100,00","11.014.400.000,00",042,"1,77%"
47,LLIS3,4060,-4667,113,1537,"0,00%",620,-3828,678,-301,940,"22,68%","-2,16%",94,"10,59%","-2,42%","113.316,00","1.679.710.000,00",055,"91,48%"
48,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-37,-10472,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
