,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,VNET3,000,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","97,69%",000,"2.445.500.000,00",000,"16,40%"
1,LATM11,3930,000,000,0000,"0,00%",0000,0,000,0,000,"3,49%","-0,08%",57,"2,20%","-0,41%","698.820,00","10.736.100.000,00",184,"0,00%"
2,ALUP4,000,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","6,88%",000,"3.211.370.000,00",000,"21,42%"
3,POPR4,1017,000,000,0000,"0,00%",0000,0,000,0,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
4,MNSA4,047,000,000,0000,"0,00%",0000,0,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
5,PMET3,000,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","4,83%",000,"-281.927.000,00",000,"26,64%"
6,IVTT3,000,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","-0,96%",000,"760.023.000,00",000,"130,40%"
7,CLAN3,000,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","-2,02%",000,"979.640.000,00",000,"-51,59%"
8,NAFG3,000,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","-0,90%",000,"301.154.000,00",000,"16,63%"
9,CSTB3,15000,000,000,0000,"0,00%",0000,0,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
10,CFLU4,"1.000,00",000,000,0000,"0,00%",0000,0,000,0,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
11,DAGB11,28700,000,000,0000,"0,00%",0000,0,000,0,000,"9,17%","4,44%",177,"9,96%","8,32%","6.272.890,00","2.695.700.000,00",113,"22,31%"
12,ALUP3,000,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","6,88%",000,"3.211.370.000,00",000,"21,42%"
13,CLSC6,000,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","-32,79%",000,"1.596.610.000,00",000,"7,33%"
14,PORP4,240,000,000,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
15,CSTB4,14769,000,000,0000,"0,00%",0000,0,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
16,MNSA3,042,000,000,0000,"0,00%",0000,0,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
17,ELPL5,3050,"-1.652,85",299,0522,"0,00%",0450,991,19518,-77,26693,"0,27%","-0,03%",121,"0,29%","-0,18%",000,"1.708.250.000,00",164,"6,92%"
18,ELPL6,3020,"-1.636,59",296,0517,"0,00%",0445,982,19326,-76,26501,"0,27%","-0,03%",121,"0,29%","-0,18%",000,"1.708.250.000,00",164,"6,92%"
19,ELPL3,1021,-55330,100,0175,"3,03%",0151,332,6534,-26,13709,"0,27%","-0,03%",121,"0,29%","-0,18%",48137,"1.708.250.000,00",164,"6,92%"
20,PLDN4,48600,-55307,108,0919,"0,00%",0611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
21,BAHI4,8600,-42414,"11.655,50",0000,"0,00%","8.391,390",0,-19087,0,-19085,"0,00%","0,00%",0,"0,00%","-2.748,00%",000,"44.244,00",000,"0,00%"
22,ELPL4,763,-41348,075,0131,"4,46%",0113,248,4883,-19,12058,"0,27%","-0,03%",121,"0,29%","-0,18%","20.272.800,00","1.708.250.000,00",164,"6,92%"
23,RHDS4,100,-40093,5123,4053,"0,00%",5285,-18767,15229,-1188,16154,"2,66%","-1,03%",94,"3,91%","-12,78%",000,"156.646.000,00",341,"9,13%"
24,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
25,BAHI5,6500,-32057,"8.809,37",0000,"0,00%","6.342,330",0,-14426,0,-14424,"0,00%","0,00%",0,"0,00%","-2.748,00%",000,"44.244,00",000,"0,00%"
26,ROMI4,18500,-31273,2127,21777,"0,00%",8679,3767,-27686,-15807,-29069,"-7,87%","-6,87%",175,"-3,42%","-6,80%",000,"624.081.000,00",119,"1,34%"
27,RNEW11,3930,-31105,304,18677,"0,00%",1129,1995,6349,-257,8630,"29,42%","-6,44%",142,"2,26%","-0,98%","373.620,00","990.709.000,00",154,"109,30%"
28,LOGN3,1019,-22760,169,1251,"0,00%",0484,3397,2975,-85,6315,"4,21%","-0,56%",111,"1,75%","-0,74%","933.503,00","553.591.000,00",207,"14,21%"
29,BAHI11,4370,-21552,"5.922,61",0000,"0,00%","4.264,000",0,-9699,0,-9697,"0,00%","0,00%",0,"0,00%","-2.748,00%",000,"44.244,00",000,"0,00%"
30,ABYA3,491,-21480,176,2055,"0,00%",0527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
31,BHGR3,1824,-15647,152,4821,"0,00%",1034,-1472,3731,-419,4635,"12,92%","-3,79%",49,"2,85%","-0,97%","3.691.800,00","753.212.000,00",039,"130,40%"
32,CREM3,1448,-14151,165,0760,"1,61%",0623,238,1172,-637,1639,"6,48%","-0,54%",200,"6,75%","-1,17%","1.389.240,00","288.232.000,00",107,"15,96%"
33,CEPE3,2453,-12462,119,0511,"0,83%",0464,-6596,4039,-135,6157,"1,26%","-0,41%",97,"1,37%","-0,95%",000,"1.538.860.000,00",077,"10,63%"
34,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
35,CEPE6,2151,-10928,104,0448,"1,04%",0407,-5784,3542,-118,5660,"1,26%","-0,41%",97,"1,37%","-0,95%",5246,"1.538.860.000,00",077,"10,63%"
36,IDVL11,14000,-10751,1776,0000,"0,00%",0000,0,000,0,000,"0,00%","0,00%",0,"0,00%","-16,52%",000,"497.569.000,00",000,"-14,80%"
