,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,CSPC4,120,000,000,0000,"0,00%",0,000,000,000,000,"38,62%","18,85%",143,"29,18%","45,33%",000,"2.126.670.000,00",148,"41,15%"
1,NAFG3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","8,18%",000,"193.171.000,00",0,"6,97%"
2,REPA4,108,000,000,0000,"0,00%",0,000,000,000,000,"5,18%","1,22%",199,"4,05%","1,91%",000,"378.378.000,00",42,"1,09%"
3,PMET5,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","7,98%",000,"-247.856.000,00",0,"-19,60%"
4,ARPS4,000,000,000,0000,"0,00%",0,000,000,000,000,"-4,92%","-11,59%",91,"-6,64%","20,34%",000,"-12.690.000,00",-124,"-17,53%"
5,CSTB4,14769,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",14,"31,91%"
6,PTIP3,2200,000,000,0000,"0,00%",0,000,000,000,000,"13,73%","7,55%",70,"23,13%","-121,74%",000,"-155.957.000,00",-902,"62,11%"
7,BERG3,3300,000,000,0000,"0,00%",0,000,000,000,000,"-8,60%","-32,60%",46,"-5,58%","-102,71%",000,"9.538.000,00",286,"-8,00%"
8,ECIS3,21165,000,000,0000,"0,00%",0,000,000,000,000,"34,90%","14,18%",138,"12,48%","7,33%",000,"129.346.000,00",38,"4,66%"
9,JFAB4,006,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","2,34%",000,"-10.183.000,00",0,"0,00%"
10,GALO3,000,000,000,0000,"0,00%",0,000,000,000,000,"13,98%","-184,58%",0,"39,37%","7,62%",000,"-60.607.000,00",0,"-28,97%"
11,BCAL6,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","7,98%",000,"-247.856.000,00",0,"-19,60%"
12,PTIP4,2515,000,000,0000,"0,00%",0,000,000,000,000,"13,73%","7,55%",70,"23,13%","-121,74%",000,"-155.957.000,00",-902,"62,11%"
13,BSGR3,"1.091,28",000,000,0000,"0,00%",0,000,000,000,000,"0,00%","-0,00%",0,"0,00%","-50,00%",000,"6.000,00",0,"0,31%"
14,ECIS4,14500,000,000,0000,"0,00%",0,000,000,000,000,"34,90%","14,18%",138,"12,48%","7,33%",000,"129.346.000,00",38,"4,66%"
15,GALO4,025,000,000,0000,"0,00%",0,000,000,000,000,"13,98%","-184,58%",0,"39,37%","7,62%",000,"-60.607.000,00",0,"-28,97%"
16,SALM3,570,000,000,0000,"0,00%",0,000,000,000,000,"10,22%","4,13%",131,"25,78%","19,53%",000,"475.600.000,00",80,"24,53%"
17,TNEP3,301,000,000,0000,"0,00%",0,000,000,000,000,"20,92%","25,42%",239,"20,53%","22,80%",000,"955.105.000,00",6,"8,15%"
18,CMMA4,081,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-1,92%",000,"-79.623.000,00",0,"0,00%"
19,PORP4,240,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",0,"13,66%"
20,ILLS4,10001,000,000,0000,"0,00%",0,000,000,000,000,"8,43%","-10,22%",50,"8,14%","36,09%",000,"-18.567.000,00",-22,"9,33%"
21,MNSA3,042,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
22,CLAN3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","3,85%",000,"771.587.000,00",0,"52,46%"
23,MSAN3,644,000,000,0000,"0,00%",0,000,000,000,000,"6,27%","2,42%",118,"11,78%","11,81%",000,"2.533.030.000,00",39,"101,35%"
24,SALM4,590,000,000,0000,"0,00%",0,000,000,000,000,"10,22%","4,13%",131,"25,78%","19,53%",000,"475.600.000,00",80,"24,53%"
25,CSPC3,124,000,000,0000,"0,00%",0,000,000,000,000,"38,62%","18,85%",143,"29,18%","45,33%",000,"2.126.670.000,00",148,"41,15%"
26,ALBA3,215,000,000,0000,"0,00%",0,000,000,000,000,"9,50%","9,62%",183,"20,40%","19,77%",000,"354.860.000,00",3,"14,69%"
27,REPA3,100,000,000,0000,"0,00%",0,000,000,000,000,"5,18%","1,22%",199,"4,05%","1,91%",000,"378.378.000,00",42,"1,09%"
28,TNEP4,395,000,000,0000,"0,00%",0,000,000,000,000,"20,92%","25,42%",239,"20,53%","22,80%",000,"955.105.000,00",6,"8,15%"
29,PMET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","7,98%",000,"-247.856.000,00",0,"-19,60%"
30,ARPS3,030,000,000,0000,"0,00%",0,000,000,000,000,"-4,92%","-11,59%",91,"-6,64%","20,34%",000,"-12.690.000,00",-124,"-17,53%"
31,POPR4,1017,000,000,0000,"0,00%",0,000,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",82,"30,93%"
32,CSTB3,15000,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",14,"31,91%"
33,LATS3,2200,000,000,0000,"0,00%",0,000,000,000,000,"11,74%","1,30%",167,"11,63%","1,84%",000,"680.646.000,00",39,"15,37%"
34,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",6,"8,14%"
35,MNSA4,047,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
36,MSAN4,644,000,000,0000,"0,00%",0,000,000,000,000,"6,27%","2,42%",118,"11,78%","11,81%",000,"2.533.030.000,00",39,"101,35%"
37,MEDI3,614,"-2.643,23",081,0232,"0,54%",457,1560,605,127,333,"3,83%","-0,01%",109,"11,16%","-0,03%","1.206.780,00","529.752.000,00",2,"29,64%"
38,BAHI3,9900,"-1.849,33",2589,0000,"0,83%",4055,000,-6788,000,-7543,"0,00%","0,00%",0,"0,00%","-1,40%","19.800,00","20.928.000,00",0,"0,00%"
39,BAHI4,9800,"-1.830,65",2563,0000,"0,93%",4014,000,-6719,000,-7474,"0,00%","0,00%",0,"0,00%","-1,40%","33.511,80","20.928.000,00",0,"0,00%"
40,BAHI5,6500,"-1.214,20",1700,0000,"0,00%",2662,000,-4456,000,-5212,"0,00%","0,00%",0,"0,00%","-1,40%",000,"20.928.000,00",0,"0,00%"
41,BALM4,2500,"-1.157,89",072,0324,"3,56%",402,093,903,058,1108,"3,58%","-0,35%",213,"5,02%","-0,06%","2.500,00","30.766.000,00",22,"11,32%"
42,BALM3,2300,"-1.065,26",066,0298,"3,87%",369,086,831,054,1036,"3,58%","-0,35%",213,"5,02%","-0,06%","2.333,33","30.766.000,00",22,"11,32%"
43,RCTB33,5700,-99791,"8.259,78",0000,"0,00%",74824,000,"-5.244,31",000,"-5.198,53","0,00%","0,00%",0,"0,00%","-827,71%",000,"3.840.000,00",0,"0,00%"
44,BAHI11,4370,-81632,1143,0000,"0,00%",1790,000,-2996,000,-3751,"0,00%","0,00%",0,"0,00%","-1,40%",000,"20.928.000,00",0,"0,00%"
45,RCTB31,4100,-71780,"5.941,25",0000,"0,00%",53821,000,"-3.772,22",000,"-3.726,45","0,00%","0,00%",0,"0,00%","-827,71%",000,"3.840.000,00",0,"0,00%"
46,RCTB41,3351,-58667,"4.855,88",0000,"0,00%",43989,000,"-3.083,10",000,"-3.037,33","0,00%","0,00%",0,"0,00%","-827,71%",000,"3.840.000,00",0,"0,00%"
