,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,CSTB4,14769,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
1,MNSA3,042,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
2,VNET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","86,69%",000,"2.957.110.000,00",000,"19,00%"
3,LATM11,2865,000,000,0000,"0,00%",0,000,000,000,000,"4,52%","-1,98%",61,"2,95%","-5,52%",000,"10.421.400.000,00",219,"0,00%"
4,ALUP4,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","6,53%",000,"4.214.410.000,00",000,"18,93%"
5,POPR4,1017,000,000,0000,"0,00%",0,000,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
6,MNSA4,047,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
7,PMET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","2,37%",000,"-286.269.000,00",000,"16,08%"
8,IVTT3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-0,13%",000,"1.087.820.000,00",000,"56,34%"
9,CLAN3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,02%",000,"979.640.000,00",000,"-51,59%"
10,NAFG3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","1,21%",000,"293.326.000,00",000,"16,67%"
11,CSTB3,15000,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
12,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
13,DAGB33,39801,000,000,0000,"0,00%",0,000,000,000,000,"9,21%","4,11%",125,"7,86%","5,85%","6.184.630,00","3.189.500.000,00",137,"28,53%"
14,ALUP3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","6,53%",000,"4.214.410.000,00",000,"18,93%"
15,CLSC6,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","0,64%",000,"1.927.250.000,00",000,"7,77%"
16,PORP4,240,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
17,ALLL3,780,"-8.779,03",122,1445,"1,06%",296,385,427,-055,752,"33,81%","0,34%",160,"8,21%","-0,01%","23.622.800,00","4.410.970.000,00",145,"10,37%"
18,ALLL4,332,"-3.736,72",052,0615,"0,00%",126,164,182,-023,507,"33,81%","0,34%",160,"8,21%","-0,01%",000,"4.410.970.000,00",145,"10,37%"
19,ALLL11,1650,"-3.714,21",051,0611,"0,00%",125,163,181,-023,506,"33,81%","0,34%",160,"8,21%","-0,01%",000,"4.410.970.000,00",145,"10,37%"
20,HOOT4,061,"-3.296,22",-077,0664,"0,00%",221,-119,591,-018,629,"11,24%","-0,02%",35,"3,87%","0,02%","22.387,40","-146.024.000,00",-007,"14,24%"
21,RHDS4,100,"-1.588,16",3008,4272,"0,00%",6608,11165,9681,-2709,10215,"4,41%","-0,36%",113,"7,56%","-1,89%",000,"266.825.000,00",167,"9,26%"
22,MSPA3,1809,"-1.466,66",014,1217,"0,00%",76,885,-752,-018,-1153,"-16,17%","-0,08%",117,"-1,02%","-0,01%",8414,"808.776.000,00",009,"-33,29%"
23,MSPA4,1800,"-1.459,37",014,1211,"0,00%",76,881,-749,-018,-1149,"-16,17%","-0,08%",117,"-1,02%","-0,01%",000,"808.776.000,00",009,"-33,29%"
24,BHGR3,1580,-68898,092,3993,"0,00%",689,484,3274,8203,3174,"12,20%","-1,41%",228,"2,73%","-0,13%","820.061,00","1.079.480.000,00",026,"56,34%"
25,ROMI4,18500,-64402,2120,19659,"0,00%",9117,3956,"1.952,52",-41179,"2.030,63","1,01%","-2,98%",173,"0,52%","-3,29%",000,"626.327.000,00",102,"6,10%"
26,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
27,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
28,IMCH3,2049,-23491,194,1314,"0,00%",1090,-3073,14331,-361,16311,"0,92%","-0,56%",79,"0,83%","-0,82%","7.040.990,00","894.106.000,00",035,"20,00%"
29,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
30,UNIP3,059,-17951,000,2152,"1,17%",0,000,1911,000,1911,"11,27%","-1,20%",0,"0,00%","0,00%","13.401,30",000,000,"-51,74%"
31,RNEW11,4910,-16853,384,18188,"0,00%",1152,-548,6130,-190,8949,"29,67%","-11,13%",31,"2,23%","-2,28%","179.282,00","987.025.000,00",200,"135,51%"
32,UNIP5,055,-16734,000,2006,"7,98%",0,000,1781,000,1781,"11,27%","-1,20%",0,"0,00%","0,00%","120.399,00",000,000,"-51,74%"
33,UNIP6,054,-16430,000,1970,"1,40%",0,000,1749,000,1749,"11,27%","-1,20%",0,"0,00%","0,00%","524.504,00",000,000,"-51,74%"
34,LOGN3,890,-15029,153,1037,"0,00%",421,2771,2072,-074,4990,"5,00%","-0,70%",111,"2,17%","-1,02%","605.634,00","533.102.000,00",230,"13,80%"
