,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,ALUP3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","6,88%",000,"3.211.370.000,00",000,"21,42%"
1,CLSC6,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-32,79%",000,"1.596.610.000,00",000,"7,33%"
2,PORP4,240,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
3,MNSA3,042,000,000,0000,"0,00%",0,0,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
4,CSTB4,14769,000,000,0000,"0,00%",0,0,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
5,LATM11,3030,000,000,0000,"0,00%",0,0,000,0,000,"3,49%","-0,08%",57,"2,20%","-0,41%","540.406,00","10.736.100.000,00",184,"0,00%"
6,VNET3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","97,69%",000,"2.445.500.000,00",000,"16,40%"
7,ALUP4,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","6,88%",000,"3.211.370.000,00",000,"21,42%"
8,POPR4,1017,000,000,0000,"0,00%",0,0,000,0,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
9,MNSA4,047,000,000,0000,"0,00%",0,0,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
10,PMET3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","4,83%",000,"-281.927.000,00",000,"26,64%"
11,CLAN3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-2,02%",000,"979.640.000,00",000,"-51,59%"
12,IVTT3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-0,96%",000,"760.023.000,00",000,"130,40%"
13,NAFG3,000,000,000,0000,"0,00%",0,0,000,0,000,"0,00%","0,00%",0,"0,00%","-0,90%",000,"301.154.000,00",000,"16,63%"
14,CSTB3,15000,000,000,0000,"0,00%",0,0,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
15,CFLU4,"1.000,00",000,000,0000,"0,00%",0,0,000,0,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
16,DAGB11,29600,000,000,0000,"0,00%",0,0,000,0,000,"9,17%","4,44%",177,"9,96%","8,32%","5.645.040,00","2.695.700.000,00",113,"22,31%"
17,ELPL5,3050,"-1.652,85",299,0522,"0,00%",450,991,19518,-77,26693,"0,27%","-0,03%",121,"0,29%","-0,18%",000,"1.708.250.000,00",164,"6,92%"
18,ELPL6,3020,"-1.636,59",296,0517,"0,00%",445,982,19326,-76,26501,"0,27%","-0,03%",121,"0,29%","-0,18%",000,"1.708.250.000,00",164,"6,92%"
19,ELPL3,1022,-55384,100,0175,"3,03%",151,332,6540,-26,13715,"0,27%","-0,03%",121,"0,29%","-0,18%",2323,"1.708.250.000,00",164,"6,92%"
20,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
21,ROMI4,18500,-54434,2114,20303,"0,00%",8830,4261,"-1.135,41",-15949,"-1.186,67","-1,79%","-3,65%",165,"-0,86%","-3,88%",000,"627.835.000,00",109,"3,12%"
22,RHDS4,100,-40093,5123,4053,"0,00%",5285,-18767,15229,-1188,16154,"2,66%","-1,03%",94,"3,91%","-12,78%",000,"156.646.000,00",341,"9,13%"
23,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
24,RNEW11,4125,-32648,319,19604,"0,00%",1185,2094,6664,-270,8945,"29,42%","-6,44%",142,"2,26%","-0,98%","206.600,00","990.709.000,00",154,"109,30%"
25,ELPL4,601,-32569,059,0103,"5,66%",89,195,3846,-15,11021,"0,27%","-0,03%",121,"0,29%","-0,18%","12.883.000,00","1.708.250.000,00",164,"6,92%"
