,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,PMET3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","5,62%",000,"-272.388.000,00",000,"-28,92%"
1,MNSA4,047,000,000,0000,"0,00%",0,0,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
2,NAFG3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"9,00%"
3,PORP4,240,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
4,PMET5,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","5,62%",000,"-272.388.000,00",000,"-28,92%"
5,CSTB3,15000,000,000,0000,"0,00%",0,0,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
6,CFLU4,"1.000,00",000,000,0000,"0,00%",0,0,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
7,POPR4,1017,000,000,0000,"0,00%",0,0,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
8,CSTB4,14769,000,000,0000,"0,00%",0,0,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
9,MNSA3,042,000,000,0000,"0,00%",0,0,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
10,CLAN3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","0,11%",000,"824.889.000,00",000,"8,37%"
11,VNET3,000,000,000,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","151,14%",000,"1.147.070.000,00",000,"0,00%"
12,RCTB33,5700,"-3.188,76","-2.345,93",0000,"0,00%",142229,0,"-36.781,40",000,"-36.614,60","0,00%","0,00%",0,"0,00%","73,57%",000,"-26.654.000,00",000,"0,00%"
13,RCTB31,4100,"-2.293,67","-1.687,42",0000,"0,00%",102305,0,"-26.456,80",000,"-26.290,00","0,00%","0,00%",0,"0,00%","73,57%",000,"-26.654.000,00",000,"0,00%"
14,RCTB41,3351,"-1.874,65","-1.379,16",0000,"0,00%",83615,0,"-21.623,60",000,"-21.456,80","0,00%","0,00%",0,"0,00%","73,57%",000,"-26.654.000,00",000,"0,00%"
15,RCTB42,2000,"-1.118,86",-82313,0000,"0,00%",49905,0,"-12.905,80",000,"-12.739,00","0,00%","0,00%",0,"0,00%","73,57%",000,"-26.654.000,00",000,"0,00%"
16,RHDS4,100,-87370,4076,5557,"0,00%",5415,17789,13671,-1237,14549,"4,06%","-0,87%",108,"4,83%","-4,67%",000,"196.872.000,00",297,"14,02%"
17,SGEN3,899,-71325,210,-61259,"0,00%",1186,380,-6989,1001,-7080,"87,64%","8,59%",235,"-1,76%","-0,29%",000,"104.152.000,00",003,"-64,39%"
18,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
19,OSXB3,49850,-51694,230,0000,"0,00%",1787,0,-8102,000,-6435,"0,00%","0,00%",0,"0,00%","-0,44%","5.042.130,00","2.434.410.000,00",000,"0,00%"
20,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
21,DUQE3,2851,-24477,087,0815,"0,00%",541,-519,1615,405,2158,"5,04%","-0,33%",56,"3,57%","-0,36%",000,"91.801.000,00",031,"1,59%"
22,MWET3,2770,-21858,-1110,0738,"0,00%",904,955,1233,-131,1652,"5,98%","-0,34%",132,"8,42%","5,08%",000,"-12.834.000,00",-435,"3,18%"
23,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
24,DUQE4,2500,-21463,077,0714,"0,00%",475,-455,1416,355,1959,"5,04%","-0,33%",56,"3,57%","-0,36%","7.575,00","91.801.000,00",031,"1,59%"
25,DTCY3,120,-16135,3627,4292,"0,00%",5219,-1949,-6397,-252,-6715,"-6,71%","-2,66%",39,"-8,91%","-22,48%","11.525,40","1.686.000,00",190,"0,51%"
26,RHDS3,017,-14853,693,0945,"0,00%",921,3024,2324,-210,3202,"4,06%","-0,87%",108,"4,83%","-4,67%","857.393,00","196.872.000,00",297,"14,02%"
27,CSAB4,3400,-12621,146,0000,"3,62%",598,0,2151,000,2327,"0,00%","0,00%",0,"0,00%","-1,16%","15.746,70","178.286.000,00",000,"0,00%"
28,SGEN4,158,-12536,037,-10766,"0,00%",208,67,-1228,176,-1319,"87,64%","8,59%",235,"-1,76%","-0,29%","10.785,10","104.152.000,00",003,"-64,39%"
29,CSAB3,3300,-12249,142,0000,"3,39%",580,0,2087,000,2264,"0,00%","0,00%",0,"0,00%","-1,16%","82.450,00","178.286.000,00",000,"0,00%"
30,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
31,TEMP3,384,-10603,227,0737,"0,00%",1104,317,3321,455,2491,"2,22%","-0,70%",186,"4,90%","-2,14%","1.626.060,00","276.473.000,00",000,"16,14%"
32,BRTP3,5350,-10076,367,1750,"0,00%",1025,1346,903,-360,1055,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
33,MWET4,1270,-10022,-509,0338,"0,00%",414,438,565,-060,984,"5,98%","-0,34%",132,"8,42%","5,08%","22.272,10","-12.834.000,00",-435,"3,18%"
34,TELB3,169,-9454,-6955,0000,"0,00%",4217,0,"-1.090,54",000,-92377,"0,00%","0,00%",0,"0,00%","73,57%","900.144,00","-26.654.000,00",000,"0,00%"
35,LOGN3,822,-9046,128,1545,"0,00%",724,474,-6341,-329,-8291,"-2,44%","-1,79%",346,"-1,27%","-1,42%","841.737,00","588.322.000,00",055,"18,32%"
36,BNCA3,7030,-9030,245,0000,"0,00%",0,0,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
37,TELB4,138,-7720,-5680,0000,"0,00%",3443,0,-89050,000,-72373,"0,00%","0,00%",0,"0,00%","73,57%","15.337.300,00","-26.654.000,00",000,"0,00%"
