,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
13,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
14,LIPR3,7735,-38156,516,0000,"2,78%",3915,000,-10398,000,-9402,-9418,"0,00%","0,00%",0,"0,00%","-1,35%","4.376,12","176.409.000,00",000,"0,00%"
15,MAPT3,6500,-36647,-1071,0000,"0,00%",77277,000,-42365,000,-42365,-42365,"0,00%","0,00%",0,"0,00%","2,92%",000,"-5.577.000,00",000,"0,00%"
16,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
17,BHGR3,1910,-27216,110,3613,"0,00%",855,-19445,2370,-856,2595,1420,"15,24%","-1,31%",96,"3,93%","-0,40%",000,"1.077.600.000,00",020,"20,67%"
18,SQIA3,1720,-26500,281,6928,"0,05%",1957,355,"-1.389,97",593,"-1.068,34",6432,"-0,50%","-2,61%",763,"-0,34%","-1,06%","20.658.200,00","431.461.000,00",020,"24,70%"
19,RJCP3,001,-22470,065,0000,"0,00%",619,000,-52294,000,-52396,-91732,"0,00%","0,00%",0,"0,00%","-0,29%",000,"17.287.200,00",000,"0,00%"
20,ANIM3,1900,-21897,304,1778,"0,03%",875,1811,1780,-168,2680,1312,"9,99%","-0,81%",134,"5,40%","-1,39%","25.296.400,00","690.435.000,00",180,"8,12%"
21,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
22,MAPT4,3649,-20573,-601,0000,"0,00%",43382,000,-23783,000,-23783,-23783,"0,00%","0,00%",0,"0,00%","2,92%","2.181,88","-5.577.000,00",000,"0,00%"
23,PITI4,128,-20474,000,0000,"0,00%",0,000,"-2.637,65",000,"-2.637,65",11107,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
24,ARTR3,1001,-15579,090,1489,"0,00%",376,-814,1052,-072,2322,853,"14,16%","-0,96%",55,"3,75%","-0,58%",000,"6.421.140.000,00",117,"-0,31%"
25,LPSB3,362,-12474,299,3621,"0,00%",1318,429,2663,-1522,1934,946,"13,60%","-1,88%",283,"8,25%","-2,40%","5.414.360,00","178.592.000,00",005,"-9,14%"
26,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
27,MAGG3,5940,-11998,132,0684,"0,00%",440,932,407,-155,641,534,"16,82%","-0,57%",114,"14,05%","-1,10%",000,"2.246.130.000,00",103,"9,27%"
28,BTOW3,5773,-9492,527,4463,"0,00%",1881,656,19619,-3392,19586,4457,"2,27%","-4,70%",195,"2,26%","-5,55%","233.669.000,00","5.734.430.000,00",112,"-8,19%"
29,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
30,NORD3,400,-8025,-019,19502,"0,00%",1579,-055,-3044,-017,-7324,-7324,"-64,06%","-24,30%",2,"-5,29%","0,24%","16.707,60","-139.296.000,00",-027,"54,90%"
31,BBTG12,315,-7674,"10.230,20",0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-13.330,80%",000,"26.000,00",000,"0,00%"
32,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,5013,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
33,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
34,MGEL3,2500,-6650,-039,0260,"0,00%",394,103,247,-027,1298,988,"10,50%","-1,16%",305,"19,74%","0,59%",000,"-370.634.000,00",-177,"6,57%"
35,PRNR3,885,-5512,453,0966,"0,21%",1406,1030,4836,-908,5432,1418,"2,00%","-3,10%",134,"3,76%","-8,22%","5.781.270,00","74.328.000,00",116,"21,30%"
36,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
37,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
38,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
39,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-037,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
40,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
41,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
42,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-073,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
43,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-071,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
44,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
45,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
46,GOLL4,1163,-3526,-054,0298,"0,00%",270,-076,228,-024,548,281,"13,08%","1,29%",48,"15,89%","1,53%","176.687.000,00","-7.676.670.000,00",-110,"8,80%"
47,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
48,VALE3,4328,-3428,142,1539,"3,27%",619,1774,364,-159,412,334,"42,30%","-5,85%",123,"19,44%","-4,13%","1.661.740.000,00","161.480.000.000,00",037,"15,69%"
49,MEAL3,264,-3265,045,0323,"0,38%",193,844,1956,-053,2821,691,"1,65%","-0,99%",112,"1,22%","-1,38%","12.844.400,00","1.145.110.000,00",049,"0,12%"
50,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-026,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
51,GFSA3,370,-3231,050,1109,"0,00%",174,081,911,310,1559,1208,"12,18%","-3,52%",144,"2,39%","-1,54%","27.311.000,00","893.708.000,00",082,"-29,13%"
52,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
53,ECOR3,1070,-3223,1313,1512,"0,00%",518,-356,497,-068,1051,714,"30,43%","-4,69%",58,"12,76%","-40,73%","53.816.500,00","455.351.000,00",1906,"7,60%"
54,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
55,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
56,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
57,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
58,GLOB4,3049,-2766,6858,1545,"0,00%",1623,-1208,4674,-348,5209,2552,"3,31%","-5,59%",79,"5,37%","-247,92%",000,"578.000.000,00",1021,"9,19%"
59,VALE5,3336,-2642,109,1186,"0,00%",477,1367,280,-123,328,266,"42,30%","-5,85%",123,"19,44%","-4,13%",000,"161.480.000.000,00",037,"15,69%"
60,MILS3,471,-2637,107,2699,"0,00%",862,900,-3766,3165,-3846,927,"-7,17%","-10,24%",176,"-2,57%","-4,06%","11.777.500,00","1.107.370.000,00",014,"-7,75%"
61,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
62,ETER4,985,-2475,-11091,0640,"0,00%",574,7860,-610,-099,-813,-1272,"-10,50%","-2,58%",102,"-10,77%","448,16%",000,"-2.822.000,00",-4025,"-16,59%"
63,BRAP4,2861,-2470,104,0000,"4,87%",985,000,-58063,000,-58191,-58191,"0,00%","0,00%",0,"0,00%","-4,22%","76.938.600,00","9.560.850.000,00",000,"0,00%"
64,RCSL4,108,-2368,-122,4388,"0,00%",2109,-658,17423,-091,17402,10499,"2,52%","-18,56%",56,"1,24%","5,16%","2.230.030,00","-67.059.000,00",-000,"157,04%"
65,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
66,BRAP3,2633,-2273,096,0000,"4,81%",907,000,-53436,000,-53563,-53563,"0,00%","0,00%",0,"0,00%","-4,22%","1.147.490,00","9.560.850.000,00",000,"0,00%"
67,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
68,BAHI4,8600,-2080,157,3597,"0,00%",999,1001,-1810,-1436,-1464,-1644,"-19,88%","-17,78%",157,"-7,41%","-7,54%",000,"121.702.000,00",010,"18,73%"
69,IDVL4,262,-1988,059,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,98%","37.736,00","384.430.000,00",000,"0,00%"
70,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
71,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
72,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
73,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
74,SUZB3,3540,-1710,268,1852,"1,26%",492,651,2200,-079,4677,1545,"8,42%","-10,82%",165,"2,54%","-15,68%","345.985.000,00","17.972.600.000,00",354,"24,30%"
75,BAHI3,7000,-1693,128,2928,"0,00%",813,815,-1473,-1169,-1127,-1266,"-19,88%","-17,78%",157,"-7,41%","-7,54%","58.140,80","121.702.000,00",010,"18,73%"
76,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
77,PMAM3,945,-1636,066,0078,"0,00%",106,183,-593,-025,-3602,2996,"-1,32%","-0,48%",117,"-2,13%","-4,04%","3.407.360,00","621.396.000,00",356,"-0,17%"
78,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
79,BAHI5,6500,-1572,119,2719,"0,00%",755,757,-1368,-1085,-1022,-1148,"-19,88%","-17,78%",157,"-7,41%","-7,54%",000,"121.702.000,00",010,"18,73%"
80,AHEB6,8000,-1414,2211,5240,"0,00%",2291,-3447,-1413,-311,-1349,-1876,"-37,08%","-37,06%",71,"-19,07%","-156,37%",000,"27.217.000,00",000,"-14,58%"
81,MGEL4,530,-1410,-008,0055,"0,00%",84,022,052,-006,1103,839,"10,50%","-1,16%",305,"19,74%","0,59%","162.339,00","-370.634.000,00",-177,"6,57%"
82,IDVL3,180,-1366,041,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,98%","92.643,30","384.430.000,00",000,"0,00%"
83,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
84,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
85,TELB3,6200,-1295,187,15057,"0,00%",716,325,-1006,-209,-817,-2182,"-149,69%","-116,29%",504,"-9,00%","-14,42%","18.210,70","1.646.730.000,00",017,"47,69%"
86,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
87,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
88,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
89,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
90,AMAR3,522,-1216,096,0474,"0,00%",340,165,347,-608,548,299,"13,66%","-3,90%",154,"14,27%","-7,91%","43.791.900,00","1.420.010.000,00",107,"-2,16%"
91,RANI4,570,-1194,282,1057,"0,40%",602,1295,771,-129,1362,684,"13,71%","-8,86%",117,"8,93%","-23,65%","289.420,00","336.485.000,00",249,"5,36%"
92,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
93,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
94,HBOR3,167,-1073,089,0866,"0,00%",241,050,-2351,240,-4288,-5303,"-3,68%","-8,07%",275,"-1,19%","-8,33%","29.035.800,00","1.250.700.000,00",120,"-3,71%"
95,BIOM3,971,-1057,384,65964,"0,00%",1518,676,-1326,-677,-1440,-1440,"-497,53%","-624,02%",244,"-18,18%","-36,35%","363.567,00","153.557.000,00",101,"831,85%"
96,BAHI11,4370,-1057,080,1828,"0,00%",508,509,-920,-729,-574,-644,"-19,88%","-17,78%",157,"-7,41%","-7,54%",000,"121.702.000,00",010,"18,73%"
97,SUZB5,2113,-1021,160,1106,"0,00%",294,388,1313,-047,3791,1252,"8,42%","-10,82%",165,"2,54%","-15,68%",000,"17.972.600.000,00",354,"24,30%"
98,PMAM4,584,-1011,041,0048,"0,00%",65,113,-367,-015,-3376,2807,"-1,32%","-0,48%",117,"-2,13%","-4,04%",000,"621.396.000,00",356,"-0,17%"
99,BIOM4,868,-945,343,58967,"0,00%",1357,604,-1185,-605,-1300,-1300,"-497,53%","-624,02%",244,"-18,18%","-36,35%",000,"153.557.000,00",101,"831,85%"
100,PLAS3,500,-910,-086,0152,"0,00%",98,-035,-121,-011,-468,2632,"-12,61%","-1,67%",44,"-8,69%","9,45%","21.192,90","-72.203.000,00",-271,"-3,38%"
101,MSPA4,5150,-902,037,2710,"0,85%",231,479,-1021,-076,-1046,-1861,"-26,54%","-30,06%",265,"-2,34%","-4,14%",000,"883.397.000,00",005,"-11,11%"
102,BOBR4,138,-888,-126,0339,"0,00%",547,-180,361,-053,664,534,"9,39%","-3,82%",57,"18,88%","14,20%","795.820,00","-285.117.000,00",-112,"-1,06%"
103,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
104,SUZB6,1788,-864,135,0936,"0,00%",249,329,1111,-040,3589,1186,"8,42%","-10,82%",165,"2,54%","-15,68%",000,"17.972.600.000,00",354,"24,30%"
105,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
106,MSPA3,4500,-788,033,2368,"0,89%",201,418,-892,-066,-917,-1631,"-26,54%","-30,06%",265,"-2,34%","-4,14%","1.071,43","883.397.000,00",005,"-11,11%"
107,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
108,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
109,CRDE3,2898,-751,045,2079,"35,61%",405,109,-922,125,-118,-118,"-22,54%","-29,36%",943,"-6,95%","-5,92%","23.317,80","157.677.000,00",000,"-8,62%"
110,TCNO3,137,-725,606,8962,"0,00%",39,000,-132,000,-616,-717,"-676,98%","-123,62%",0,"0,00%","-83,57%","34.589,60","1.497.000,00",000,"-68,21%"
111,ETER3,265,-666,-2984,0172,"0,00%",154,2115,-164,-027,-367,-575,"-10,50%","-2,58%",102,"-10,77%","448,16%","2.034.700,00","-2.822.000,00",-4025,"-16,59%"
112,BOBR3,100,-643,-091,0246,"0,00%",396,-130,262,-039,565,454,"9,39%","-3,82%",57,"18,88%","14,20%",000,"-285.117.000,00",-112,"-1,06%"
113,RANI3,300,-628,149,0556,"0,76%",317,682,406,-068,997,501,"13,71%","-8,86%",117,"8,93%","-23,65%","744.978,00","336.485.000,00",249,"5,36%"
114,CTKA3,1200,-599,-027,0221,"0,00%",196,067,266,-018,2079,1485,"8,29%","-3,69%",195,"8,41%","4,56%","3.659,55","-272.598.000,00",-193,"5,31%"
115,MNDL3,2480,-594,-042,0127,"0,00%",59,-010,169,-007,714,522,"7,51%","-2,13%",29,"3,70%","7,13%","11.658,40","-145.320.000,00",-140,"4,90%"
116,MDNE3,643,-567,670,1339,"0,00%",243,-1257,643,-056,1951,1886,"20,84%","-24,31%",96,"3,89%","-118,29%","18.171.800,00","81.438.000,00",1402,"-18,39%"
117,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
118,EMBR3,963,-542,050,0681,"0,00%",167,081,2334,110,785,213,"2,92%","-12,36%",134,"0,85%","-9,29%","77.099.300,00","14.179.000.000,00",003,"-13,59%"
119,BRKM6,1900,-541,310,0289,"3,19%",222,211,634,-037,1503,596,"4,57%","-5,54%",144,"4,73%","-57,27%","2.614,00","4.885.300.000,00",599,"4,07%"
120,AHEB3,3001,-530,829,1966,"0,00%",859,-1293,-530,-117,-466,-648,"-37,08%","-37,06%",71,"-19,07%","-156,37%",000,"27.217.000,00",000,"-14,58%"
121,TCNO4,099,-524,438,6476,"0,00%",28,000,-096,000,-579,-675,"-676,98%","-123,62%",0,"0,00%","-83,57%","73.210,60","1.497.000,00",000,"-68,21%"
122,CEDO3,900,-513,052,0133,"0,00%",123,-864,97826,-040,"3.339,95",1504,"0,01%","-2,05%",97,"0,01%","-10,17%","1.198,71","172.634.000,00",138,"14,13%"
123,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
124,BRKM3,1748,-498,285,0266,"4,80%",205,194,583,-034,1452,576,"4,57%","-5,54%",144,"4,73%","-57,27%","451.126,00","4.885.300.000,00",599,"4,07%"
125,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,000,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
126,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-025,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
127,CTKA4,970,-484,-022,0178,"0,00%",158,054,215,-014,2028,1449,"8,29%","-3,69%",195,"8,41%","4,56%","16.588,30","-272.598.000,00",-193,"5,31%"
128,VVAR3,515,-467,1158,0261,"0,00%",274,-204,790,-059,1325,649,"3,31%","-5,59%",79,"5,37%","-247,92%","681.540.000,00","578.000.000,00",1021,"9,19%"
129,SPRI5,1026,-467,074,0000,"0,00%",699,000,-463,000,-403,-406,"0,00%","0,00%",0,"0,00%","-15,92%",000,"34.904.000,00",000,"-71,38%"
130,BRKM5,1629,-464,266,0248,"5,15%",191,181,544,-032,1413,560,"4,57%","-5,54%",144,"4,73%","-57,27%","91.964.300,00","4.885.300.000,00",599,"4,07%"
131,SJOS3,119,-450,-010,0000,"0,00%",3198,000,-1169,000,-2635,-2635,"0,00%","0,00%",0,"0,00%","2,31%",000,"-154.369.000,00",000,"0,00%"
132,VVAR11,1458,-441,1093,0246,"0,00%",259,-193,745,-055,1280,627,"3,31%","-5,59%",79,"5,37%","-247,92%",000,"578.000.000,00",1021,"9,19%"
133,PRML3,1152,-441,198,18612,"0,00%",581,2300,-3033,-093,-6315,"1.640,31","-61,36%","-424,99%",202,"-1,96%","-44,84%",000,"2.192.720.000,00",218,"32,85%"
134,VVAR4,484,-439,1089,0245,"0,00%",258,-192,742,-055,1277,626,"3,31%","-5,59%",79,"5,37%","-247,92%",000,"578.000.000,00",1021,"9,19%"
135,PINE4,334,-419,059,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-14,05%","1.369.880,00","841.055.000,00",000,"6,18%"
136,DTCY3,579,-415,968,3878,"0,00%",1563,-533,-732,-247,-738,-1478,"-52,95%","-93,42%",41,"-26,20%","-233,06%",26526,"4.661.000,00",061,"-1,51%"
137,ADHM3,335,-407,-128,767759,"0,00%",104694,-142,-567,-127,-567,-579,"-13.548,50%","-18.860,60%",0,"521,70%","31,47%","232.898,00","-19.776.000,00",000,"43,48%"
138,BUET4,1849,-404,-072,1451,"0,00%",423,-050,-972,-029,-1918,-3083,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
139,PMET5,065,-395,-016,4518,"0,00%",30248,-022,8999,-016,50388,50388,"5,02%","-114,49%",1,"38,97%","4,10%",000,"-290.863.000,00",-074,"37,74%"
140,LFFE3,311,-392,326,0000,"0,00%",2877,000,-2118,000,-1780,839,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
141,BSEV3,292,-384,1337,0502,"0,00%",290,1520,821,-044,2374,412,"6,12%","-13,09%",106,"3,81%","-348,53%","963.464,00","222.826.000,00",2651,"-0,91%"
142,FBMC3,8000,-378,-092,3858,"0,00%",1384,-179,-285,-064,-331,-369,"-135,59%","-101,97%",31,"-64,70%","24,19%",000,"-63.552.000,00",-015,"-31,66%"
143,IGBR6,1900,-368,-026,45016,"0,00%",954,-272,-2187,-021,-10838,-13038,"-205,85%","-1.222,24%",3,"-4,73%","7,14%",000,"-903.745.000,00",-104,"-9,86%"
144,IGBR5,1890,-366,-026,44779,"0,00%",949,-271,-2175,-021,-10827,-13024,"-205,85%","-1.222,24%",3,"-4,73%","7,14%",000,"-903.745.000,00",-104,"-9,86%"
145,APTI4,"3.500,00",-361,028,1493,"0,00%",152,2106,-411,-051,-623,-623,"-36,36%","-41,31%",105,"-3,92%","-7,78%",000,"236.697.000,00",024,"-7,69%"
146,TELB4,1727,-361,052,4194,"0,00%",199,091,-280,-058,-091,-244,"-149,69%","-116,29%",504,"-9,00%","-14,42%","180.540,00","1.646.730.000,00",017,"47,69%"
147,TLCP4,3411,-357,125,0586,"0,00%",379,-196,-1891,-095,-3616,-3616,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
148,BECE3,910,-342,872,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-255,20%",000,"96.496.000,00",000,"12,81%"
149,AHEB5,1902,-336,526,1246,"0,00%",545,-820,-336,-074,-272,-378,"-37,08%","-37,06%",71,"-19,07%","-156,37%",58012,"27.217.000,00",000,"-14,58%"
