,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
11,PORP4,240,000,000,0000,"0,00%",0,0,000,0,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
12,OMGE3,3330,"-9.257,24",205,5614,"0,00%",733,962,1726,-144,2873,1750,"32,53%","0,48%",246,"4,73%","-0,02%","22.216.000,00","2.762.890.000,00",162,"70,27%"
13,NORD3,405,"-8.938,35",-019,17322,"0,00%",1575,-56,-3847,-17,-9171,-9171,"-45,03%","-0,19%",2,"-4,19%","0,00%","4.050,05","-139.342.000,00",-027,"116,60%"
14,IDVL11,14000,"-1.062,50",3161,0000,"0,00%",0,0,000,0,000,000,"0,00%","0,00%",0,"0,00%","-2,98%",000,"384.430.000,00",000,"0,00%"
15,SQIA3,1997,-77924,333,7606,"0,00%",2314,436,"2.520,33",727,"2.056,49",6498,"0,30%","-0,97%",681,"0,21%","-0,43%","18.357.200,00","423.255.000,00",019,"24,46%"
16,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
17,MAPT3,6500,-36647,-1071,0000,"0,00%",77277,0,-42365,0,-42365,-42365,"0,00%","0,00%",0,"0,00%","2,92%",000,"-5.577.000,00",000,"0,00%"
18,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
19,BKBR3,1402,-31508,184,1121,"0,36%",933,4026,6559,-327,7017,964,"1,71%","-0,36%",112,"1,72%","-0,58%","21.289.500,00","1.735.260.000,00",040,"23,28%"
20,COGN3,695,-30967,071,1914,"0,48%",359,412,1738,-113,2968,1179,"11,01%","-0,67%",197,"2,30%","-0,23%","312.776.000,00","18.294.700.000,00",066,"7,53%"
21,BHGR3,1910,-27216,110,3613,"0,00%",855,-19445,2370,-856,2595,1420,"15,24%","-1,31%",96,"3,93%","-0,40%",000,"1.077.600.000,00",020,"20,67%"
22,KROT11,4000,-25461,059,1573,"0,00%",296,338,1429,-93,2659,1057,"11,01%","-0,67%",197,"2,30%","-0,23%",000,"18.294.700.000,00",066,"7,53%"
23,KROT4,512,-22813,053,1410,"0,00%",265,303,1280,-83,2510,998,"11,01%","-0,67%",197,"2,30%","-0,23%",000,"18.294.700.000,00",066,"7,53%"
24,RJCP3,001,-22470,065,0000,"0,00%",619,0,-52294,0,-52396,-91732,"0,00%","0,00%",0,"0,00%","-0,29%",000,"17.287.200,00",000,"0,00%"
25,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
26,BBTG12,315,-20960,000,0000,"0,00%",0,0,000,0,000,000,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"0,00%"
27,PITI4,128,-20474,000,0000,"0,00%",0,0,"-2.637,65",0,"-2.637,65",11107,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
28,BTOW3,9450,-17231,878,6885,"0,00%",3066,993,27698,-4743,27832,6889,"2,49%","-4,00%",211,"2,59%","-5,10%","421.781.000,00","5.631.640.000,00",121,"-6,38%"
29,LPSB3,483,-16644,399,4831,"0,00%",1759,572,3553,-2030,2824,1381,"13,60%","-1,88%",283,"8,25%","-2,40%","4.403.150,00","178.592.000,00",005,"-9,14%"
30,ARTR3,1001,-15579,090,1489,"0,00%",376,-814,1052,-72,2322,853,"14,16%","-0,96%",55,"3,75%","-0,58%",000,"6.421.140.000,00",117,"-0,31%"
31,ETER4,985,-15456,-1771,0654,"0,00%",567,-4073,-637,-96,-866,-1397,"-10,27%","-0,42%",97,"-10,30%","11,46%",000,"-17.668.000,00",-700,"-15,96%"
32,MAPT4,2600,-14659,-428,0000,"0,00%",30911,0,-16946,0,-16946,-16946,"0,00%","0,00%",0,"0,00%","2,92%","1.370,15","-5.577.000,00",000,"0,00%"
33,APER3,2395,-12407,156,2926,"0,00%",1045,431,-11376,1678,-8097,6440,"-2,57%","-2,36%",261,"-1,37%","-1,26%","1.950.560,00","176.060.000,00",000,"-14,51%"
34,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
35,MAGG3,5940,-11998,132,0684,"0,00%",440,932,407,-155,641,534,"16,82%","-0,57%",114,"14,05%","-1,10%",000,"2.246.130.000,00",103,"9,27%"
36,BNCA3,7030,-9030,245,0000,"0,00%",0,0,000,0,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
37,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,5013,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
38,GOLL4,2240,-6794,-104,0575,"0,00%",521,-147,439,-46,760,389,"13,08%","1,29%",48,"15,89%","1,53%","203.844.000,00","-7.676.670.000,00",-110,"8,80%"
39,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
40,MGEL3,2500,-6650,-039,0260,"0,00%",394,103,247,-27,1298,988,"10,50%","-1,16%",305,"19,74%","0,59%",000,"-370.634.000,00",-177,"6,57%"
41,PRNR3,1065,-6633,545,1162,"0,00%",1691,1240,5819,-1093,6415,1675,"2,00%","-3,10%",134,"3,76%","-8,22%","1.783.390,00","74.328.000,00",116,"21,30%"
42,JBSS3,2206,-6287,200,0278,"2,45%",393,241,439,-99,855,580,"6,33%","-0,27%",174,"11,79%","-3,18%","472.381.000,00","30.089.300.000,00",251,"5,94%"
43,TCNO3,316,-5623,2745,0000,"0,00%",90,0,-321,0,-833,-979,"0,00%","0,00%",0,"0,00%","-48,82%","174.167,00","762.000,00",000,"-72,21%"
44,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
45,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
46,ETER3,330,-5178,-593,0219,"0,00%",190,-1365,-213,-32,-443,-714,"-10,27%","-0,42%",97,"-10,30%","11,46%","1.626.430,00","-17.668.000,00",-700,"-15,96%"
47,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
48,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-37,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
49,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
50,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
51,ANIM3,2624,-4383,175,2355,"0,00%",869,309,2109,-710,2320,1195,"11,17%","-5,37%",381,"5,80%","-4,00%","14.468.600,00","1.665.140.000,00",074,"8,62%"
52,ALPK3,981,-4366,334,1759,"0,00%",785,-767,905,-120,1586,777,"19,43%","-3,94%",50,"9,44%","-7,65%","3.218.880,00","569.136.000,00",272,"0,00%"
53,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-73,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
54,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-71,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
55,MOAR3,13900,-4218,184,"-6.651,910","5,87%",1124,401,-3673,3348,-3221,-3280,"18.112,10%","15.969,50%",295,"-5,03%","-4,37%","45.057,20","922.997.000,00",042,"-3,35%"
56,ECOR3,1398,-4211,1715,1976,"0,00%",677,-465,649,-89,1203,818,"30,43%","-4,69%",58,"12,76%","-40,73%","58.509.900,00","455.351.000,00",1906,"7,60%"
57,MILS3,603,-4128,137,3072,"0,00%",1036,585,-8148,2170,-8122,999,"-3,77%","-7,44%",251,"-1,56%","-3,33%","9.996.570,00","1.104.900.000,00",022,"-2,96%"
58,RCSL4,174,-4042,-194,6668,"0,00%",3470,-1083,19459,-143,19448,12679,"3,43%","-16,54%",54,"1,83%","4,80%","2.088.500,00","-68.040.000,00",-000,"172,09%"
59,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
60,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
61,USIM6,950,-3838,085,0782,"0,57%",441,180,1049,-665,1362,724,"7,45%","-0,81%",326,"4,92%","-2,21%",4750,"14.043.700.000,00",042,"15,07%"
62,TELB3,8300,-3793,345,24834,"0,00%",1307,589,-2013,-388,-1797,-5678,"-123,38%","-65,47%",458,"-8,33%","-9,10%","65.910,70","1.631.740.000,00",017,"13,40%"
63,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
64,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-26,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
65,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
66,USIM3,795,-3212,071,0654,"0,62%",369,150,878,-556,1191,633,"7,45%","-0,81%",326,"4,92%","-2,21%","2.172.730,00","14.043.700.000,00",042,"15,07%"
67,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
68,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
69,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
70,USIM5,730,-2949,065,0601,"0,75%",339,138,806,-511,1119,595,"7,45%","-0,81%",326,"4,92%","-2,21%","142.716.000,00","14.043.700.000,00",042,"15,07%"
71,TCNO4,164,-2918,1425,0000,"0,00%",47,0,-166,0,-679,-798,"0,00%","0,00%",0,"0,00%","-48,82%","165.186,00","762.000,00",000,"-72,21%"
72,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
73,GLOB4,3049,-2876,6184,1544,"0,00%",1656,-1132,4172,-350,4549,2320,"3,70%","-5,37%",77,"6,23%","-214,98%",000,"641.000.000,00",890,"9,18%"
74,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
75,IDVL4,327,-2482,074,0000,"0,00%",0,0,000,0,000,000,"0,00%","0,00%",0,"0,00%","-2,98%","32.787,20","384.430.000,00",000,"0,00%"
76,PETR3,2269,-2384,128,0994,"1,76%",305,1030,296,-52,677,410,"33,56%","-4,36%",121,"11,65%","-5,36%","434.467.000,00","231.829.000.000,00",200,"1,07%"
77,PETR4,2172,-2282,122,0952,"3,78%",292,986,284,-49,664,403,"33,56%","-4,36%",121,"11,65%","-5,36%","1.674.680.000,00","231.829.000.000,00",200,"1,07%"
78,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-96,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
79,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-96,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
80,BIOM3,1950,-1986,880,73954,"0,00%",3241,1828,-2684,-1051,-2950,-3086,"-275,58%","-372,35%",221,"-14,93%","-44,31%","1.819.730,00","134.627.000,00",136,"1.014,42%"
81,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
82,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
83,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
84,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-78,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
85,RANI4,603,-1820,284,1112,"0,18%",643,1240,768,-140,1318,690,"14,47%","-6,11%",120,"9,42%","-15,58%","73.666,30","354.473.000,00",231,"5,25%"
86,HBOR3,276,-1773,148,1431,"0,00%",399,83,-3886,397,-5823,-7200,"-3,68%","-8,07%",275,"-1,19%","-8,33%","28.560.900,00","1.250.700.000,00",120,"-3,71%"
87,IDVL3,230,-1746,052,0000,"0,00%",0,0,000,0,000,000,"0,00%","0,00%",0,"0,00%","-2,98%","125.937,00","384.430.000,00",000,"0,00%"
88,CCIM3,552,-1644,094,0498,"0,00%",198,53,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
89,LOGN3,1670,-1620,864,1624,"0,00%",918,358,1856,-207,2649,1273,"8,75%","-10,02%",232,"7,93%","-53,34%","19.974.900,00","203.852.000,00",655,"4,15%"
90,MEAL3,445,-1615,071,0542,"0,00%",313,-247,-5428,-84,-7150,2073,"-1,00%","-3,36%",59,"-0,69%","-4,39%","29.941.300,00","1.230.240.000,00",045,"1,26%"
91,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
92,MGEL4,552,-1468,-009,0057,"0,00%",87,23,055,-6,1105,841,"10,50%","-1,16%",305,"19,74%","0,59%","16.918,70","-370.634.000,00",-177,"6,57%"
93,VVAR3,1497,-1412,3036,0758,"0,00%",813,-556,2049,-172,2425,1237,"3,70%","-5,37%",77,"6,23%","-214,98%","1.309.850.000,00","641.000.000,00",890,"9,18%"
94,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
95,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
96,BOBR4,202,-1300,-185,0497,"0,00%",800,-263,529,-78,832,668,"9,39%","-3,82%",57,"18,88%","14,20%","138.455,00","-285.117.000,00",-112,"-1,06%"
97,IGUA3,815,-1252,-144,0568,"0,00%",564,-65,822,-60,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
98,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
99,IGUA6,807,-1240,-143,0562,"0,00%",558,-64,814,-59,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
100,IGUA5,798,-1226,-141,0556,"0,00%",552,-64,804,-59,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
101,RANI3,398,-1201,187,0734,"0,27%",424,818,507,-92,1057,553,"14,47%","-6,11%",120,"9,42%","-15,58%","132.360,00","354.473.000,00",231,"5,25%"
102,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
103,TELB4,2500,-1142,104,7480,"0,00%",394,177,-606,-117,-390,-1233,"-123,38%","-65,47%",458,"-8,33%","-9,10%","746.134,00","1.631.740.000,00",017,"13,40%"
104,BAHI3,9149,-1104,205,2524,"0,00%",487,-775,-2241,-80,-2070,-2507,"-11,26%","-22,67%",69,"-2,42%","-18,58%","96.447,20","98.985.000,00",025,"155,25%"
105,CPNY3,235,-1100,042,0232,"0,00%",54,20,121,-13,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
106,AMAR3,875,-1043,173,0804,"0,00%",670,285,734,-953,1055,517,"10,95%","-10,03%",176,"11,19%","-16,58%","60.647.700,00","1.323.970.000,00",095,"-1,92%"
107,BAHI4,8600,-1038,193,2373,"0,00%",458,-729,-2106,-76,-1936,-2344,"-11,26%","-22,67%",69,"-2,42%","-18,58%",000,"98.985.000,00",025,"155,25%"
108,SPRI6,2200,-1001,159,0000,"0,00%",1500,0,-993,0,-933,-940,"0,00%","0,00%",0,"0,00%","-15,92%","5.376,45","34.904.000,00",000,"-71,38%"
109,KLBN3,400,-943,750,2086,"3,36%",639,240,1094,-118,2125,961,"19,07%","-21,51%",393,"7,78%","-79,49%","2.010.700,00","2.885.760.000,00",956,"15,81%"
110,KLBN11,1968,-928,738,2053,"3,42%",629,236,1077,-116,2107,953,"19,07%","-21,51%",393,"7,78%","-79,49%","176.112.000,00","2.885.760.000,00",956,"15,81%"
111,KLBN4,388,-915,727,2023,"3,47%",620,233,1061,-115,2092,946,"19,07%","-21,51%",393,"7,78%","-79,49%","11.361.700,00","2.885.760.000,00",956,"15,81%"
112,MSPA4,5150,-902,037,2710,"0,00%",231,479,-1021,-76,-1046,-1861,"-26,54%","-30,06%",265,"-2,34%","-4,14%",000,"883.397.000,00",005,"-11,11%"
113,BIOM4,868,-884,392,32919,"0,00%",1443,814,-1195,-468,-1461,-1529,"-275,58%","-372,35%",221,"-14,93%","-44,31%",000,"134.627.000,00",136,"1.014,42%"
114,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-26,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
115,PLAS3,484,-881,-083,0148,"0,00%",95,-34,-117,-11,-464,2610,"-12,61%","-1,67%",44,"-8,69%","9,45%","22.010,80","-72.203.000,00",-271,"-3,38%"
116,ECPR4,8100,-870,082,0000,"0,00%",508,0,-8705,0,-8635,-8654,"0,00%","0,00%",0,"0,00%","-9,43%",000,"187.644.000,00",000,"0,00%"
117,ECPR3,7820,-840,079,0000,"0,00%",491,0,-8404,0,-8334,-8353,"0,00%","0,00%",0,"0,00%","-9,43%",000,"187.644.000,00",000,"0,00%"
118,MSPA3,4650,-814,034,2447,"0,00%",208,432,-922,-68,-947,-1684,"-26,54%","-30,06%",265,"-2,34%","-4,14%",11625,"883.397.000,00",005,"-11,11%"
119,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
120,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
121,BAHI5,6500,-784,146,1793,"0,00%",346,-551,-1592,-57,-1422,-1721,"-11,26%","-22,67%",69,"-2,42%","-18,58%",000,"98.985.000,00",025,"155,25%"
122,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
123,BOBR3,100,-643,-091,0246,"0,00%",396,-130,262,-39,565,454,"9,39%","-3,82%",57,"18,88%","14,20%",000,"-285.117.000,00",-112,"-1,06%"
124,CTKA4,1239,-618,-028,0228,"0,00%",202,69,275,-18,2088,1491,"8,29%","-3,69%",195,"8,41%","4,56%","32.606,40","-272.598.000,00",-193,"5,31%"
125,MNDL3,2580,-618,-044,0132,"0,00%",62,-10,175,-7,721,527,"7,51%","-2,13%",29,"3,70%","7,13%","135.977,00","-145.320.000,00",-140,"4,90%"
126,CTKA3,1230,-614,-028,0226,"0,00%",200,69,273,-18,2086,1490,"8,29%","-3,69%",195,"8,41%","4,56%","12.240,90","-272.598.000,00",-193,"5,31%"
127,PINE4,325,-604,057,0000,"0,00%",0,0,000,0,000,000,"0,00%","0,00%",0,"0,00%","-9,47%","1.246.720,00","841.823.000,00",000,"-25,97%"
128,BUET3,2499,-546,-097,1961,"0,00%",572,-67,-1313,-39,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
129,BAHI11,4370,-527,098,1206,"0,00%",233,-370,-1070,-38,-900,-1090,"-11,26%","-22,67%",69,"-2,42%","-18,58%",000,"98.985.000,00",025,"155,25%"
130,CEDO3,894,-509,052,0132,"0,00%",122,-858,97174,-40,"3.333,42",1501,"0,01%","-2,05%",97,"0,01%","-10,17%","34.787,30","172.634.000,00",138,"14,13%"
131,CRDE3,1940,-503,030,1392,"74,49%",271,73,-617,84,187,188,"-22,54%","-29,36%",943,"-6,95%","-5,92%","30.590,90","157.677.000,00",000,"-8,62%"
132,MDNE3,812,-503,064,2250,"0,00%",311,92,2910,1103,3377,3031,"7,73%","-45,97%",264,"1,14%","-12,73%","3.557.490,00","1.077.540.000,00",021,"-20,58%"
133,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
134,LFFE4,389,-491,408,0000,"0,00%",3599,0,-2650,0,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
135,SPRI3,1076,-490,078,0000,"0,00%",733,0,-486,0,-425,-429,"0,00%","0,00%",0,"0,00%","-15,92%","179.012,00","34.904.000,00",000,"-71,38%"
136,CGOS3,2620,-485,189,0509,"0,00%",167,-83,-25660,-25,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
137,CTNM3,867,-474,027,0142,"0,00%",62,120,599,-28,3546,1074,"2,38%","-2,27%",116,"1,14%","-5,61%","45.088,50","999.012.000,00",153,"-9,95%"
138,VVAR11,1458,-458,986,0246,"0,00%",264,-180,665,-56,1041,531,"3,70%","-5,37%",77,"6,23%","-214,98%",000,"641.000.000,00",890,"9,18%"
139,VVAR4,484,-457,982,0245,"0,00%",263,-180,662,-56,1039,530,"3,70%","-5,37%",77,"6,23%","-214,98%",000,"641.000.000,00",890,"9,18%"
140,SPRI5,972,-442,070,0000,"0,00%",663,0,-439,0,-378,-381,"0,00%","0,00%",0,"0,00%","-15,92%","16.982,60","34.904.000,00",000,"-71,38%"
141,PRML3,1152,-441,198,18612,"0,00%",581,2300,-3033,-93,-6315,"1.640,31","-61,36%","-424,99%",202,"-1,96%","-44,84%",000,"2.192.720.000,00",218,"32,85%"
142,BSEV3,335,-440,1534,0576,"0,00%",333,1744,942,-51,2495,433,"6,12%","-13,09%",106,"3,81%","-348,53%","294.635,00","222.826.000,00",2651,"-0,91%"
143,SHOW3,310,-416,076,0685,"0,00%",319,169,-639,-4183,-459,-1074,"-10,71%","-16,88%",149,"-8,35%","-18,27%","1.902.430,00","275.141.000,00",059,"-17,56%"
144,SJOS3,119,-413,-010,0000,"0,00%",3158,0,-1077,0,-2398,-2445,"0,00%","0,00%",0,"0,00%","2,51%",000,"-155.065.000,00",000,"0,00%"
145,BUET4,1849,-404,-072,1451,"0,00%",423,-50,-972,-29,-1918,-3083,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
146,PMET5,065,-395,-016,4518,"0,00%",30248,-22,8999,-16,50388,50388,"5,02%","-114,49%",1,"38,97%","4,10%",000,"-290.863.000,00",-074,"37,74%"
147,LFFE3,311,-392,326,0000,"0,00%",2877,0,-2118,0,-1780,839,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
148,FBMC3,8000,-378,-092,3858,"0,00%",1384,-179,-285,-64,-331,-369,"-135,59%","-101,97%",31,"-64,70%","24,19%",000,"-63.552.000,00",-015,"-31,66%"
