,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,MNSA4,047,000,000,0000,"0,00%",0000,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
1,PMET3,000,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","5,73%",000,"-276.693.000,00",0,"-28,85%"
2,PORP4,240,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",0,"13,66%"
3,NAFG3,000,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","0,00%",000,000,0,"9,00%"
4,CSTB3,15000,000,000,0000,"0,00%",0000,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",14,"31,91%"
5,IVTT3,000,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","0,83%",000,"621.450.000,00",0,"405,32%"
6,CFLU4,"1.000,00",000,000,0000,"0,00%",0000,000,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",6,"8,14%"
7,EEEL3,000,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","75,55%",000,"2.161.510.000,00",0,"-4,89%"
8,CEED4,000,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","101,51%",000,"1.783.690.000,00",0,"3,22%"
9,CLAN3,000,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","0,38%",000,"1.032.050.000,00",0,"7,25%"
10,DAGB11,21500,000,000,0000,"0,00%",0000,000,000,000,000,"8,08%","5,40%",132,"10,31%","15,40%","2.545.800,00","1.521.230.000,00",89,"0,00%"
11,POPR4,1017,000,000,0000,"0,00%",0000,000,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",82,"30,93%"
12,CSTB4,14769,000,000,0000,"0,00%",0000,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",14,"31,91%"
13,EEEL4,000,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","75,55%",000,"2.161.510.000,00",0,"-4,89%"
14,MNSA3,042,000,000,0000,"0,00%",0000,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
15,VNET3,000,000,000,0000,"0,00%",0000,000,000,000,000,"0,00%","0,00%",0,"0,00%","214,59%",000,"850.494.000,00",0,"0,00%"
16,RCTB33,5700,"-3.434,87","-2.210,42",0000,"0,00%",140762,000,"-30.636,20",000,"-30.495,50","0,00%","0,00%",0,"0,00%","64,35%",000,"-28.288.000,00",0,"0,00%"
17,RCTB31,4100,"-2.470,70","-1.589,95",0000,"0,00%",101250,000,"-22.036,50",000,"-21.895,90","0,00%","0,00%",0,"0,00%","64,35%",000,"-28.288.000,00",0,"0,00%"
18,RCTB41,3351,"-2.019,34","-1.299,49",0000,"0,00%",82753,000,"-18.010,80",000,"-17.870,20","0,00%","0,00%",0,"0,00%","64,35%",000,"-28.288.000,00",0,"0,00%"
