,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,NAFG3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","7,48%",000,"292.535.000,00",000,"26,34%"
1,MNSA3,042,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
2,VNET3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","86,04%",000,"3.497.110.000,00",000,"18,94%"
3,LATM11,2865,000,000,0000,"0,00%",0,000,000,0,000,"5,32%","-0,58%",65,"3,82%","-1,75%",000,"12.253.100.000,00",157,"9,28%"
4,ALUP4,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","7,15%",000,"4.110.780.000,00",000,"8,61%"
5,CLAN3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,02%",000,"979.640.000,00",000,"-51,59%"
6,MNSA4,047,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
7,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,0,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
8,CSTB3,15000,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
9,CLSC6,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","11,94%",000,"2.122.900.000,00",000,"7,67%"
10,IVTT3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","0,23%",000,"1.075.860.000,00",000,"34,91%"
11,PORP4,240,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
12,CSTB4,14769,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
13,DAGB33,36850,000,000,0000,"0,00%",0,000,000,0,000,"8,52%","3,89%",126,"8,27%","6,57%","14.045.200,00","3.526.360.000,00",141,"25,48%"
14,PMET3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","4,10%",000,"-290.863.000,00",000,"37,74%"
15,ALUP3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","7,15%",000,"4.110.780.000,00",000,"8,61%"
16,POPR4,1017,000,000,0000,"0,00%",0,000,000,0,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
17,CCHI3,011,"-8.580.000,00",-5347,0000,"0,00%",421622,000,"-8.580.000,00",0,"-8.598.090,00","0,00%","0,00%",0,"0,00%","0,00%","53.018,60","-160.477,00",000,"3,83%"
18,CCHI4,010,"-7.800.000,00",-4861,0000,"0,00%",383292,000,"-7.800.000,00",0,"-7.818.090,00","0,00%","0,00%",0,"0,00%","0,00%","21.960,50","-160.477,00",000,"3,83%"
19,IDVL11,14000,-75353,1869,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,48%",000,"670.707.000,00",000,"13,57%"
20,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
21,LLIS3,894,-41571,1131,2231,"0,00%",1335,711,1156,-447,1463,"19,31%","-0,54%",147,"21,41%","-2,72%","1.314.740,00","138.330.000,00",609,"24,76%"
22,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
23,TERI3,282,-32942,064,0280,"0,71%",211,2591,1830,-70,4998,"1,53%","-0,70%",103,"1,29%","-0,19%","325.221,00","3.626.000.000,00",124,"10,20%"
