,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
39,RSIP4,040,-5688,129,0917,"1,57%",489,-2134,16604,-192,30415,"0,55%","-1,61%",94,"0,32%","-2,27%","12.110,80","62.040.000,00",119,"12,09%"
40,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
41,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
42,CCXC3,236,-5044,055,0000,"0,00%",316,000,-999,0,-911,"0,00%","0,00%",0,"0,00%","-1,10%","1.046.020,00","724.729.000,00",000,"0,00%"
43,MRFG3,1070,-4728,109,0161,"0,00%",152,164,331,-33,1176,"4,86%","-0,40%",132,"5,87%","-2,30%","30.364.300,00","3.406.140.000,00",361,"47,90%"
44,USIM6,1130,-4223,068,0930,"0,77%",343,198,-6390,-359,-8531,"-1,46%","-1,39%",200,"-0,68%","-1,61%",20598,"16.842.800.000,00",051,"-4,03%"
45,LLXL3,232,-4213,181,32885,"0,00%",620,-249,-1346,-146,-1993,"-244,29%","-101,73%",46,"-5,57%","-4,31%","13.935.400,00","886.819.000,00",133,"0,68%"
46,USIM3,1097,-4100,066,0903,"0,72%",333,192,-6204,-348,-8345,"-1,46%","-1,39%",200,"-0,68%","-1,61%","8.472.380,00","16.842.800.000,00",051,"-4,03%"
47,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-1767,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
48,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
49,USIM5,1029,-3846,062,0847,"0,84%",312,181,-5819,-327,-7960,"-1,46%","-1,39%",200,"-0,68%","-1,61%","108.249.000,00","16.842.800.000,00",051,"-4,03%"
50,UNIP5,057,-3758,123,1426,"0,37%",575,210,1211,-3888,1293,"11,78%","-3,79%",213,"8,22%","-3,26%","1.178,95","388.729.000,00",096,"-52,78%"
51,BDLL4,8069,-3500,031,0274,"7,33%",158,075,-444,-1328,-904,"-6,18%","-0,52%",184,"-3,89%","-0,88%","89.351,90","420.055.000,00",037,"5,38%"
52,CORR4,21001,-3498,057,1171,"2,93%",229,027,6571,74,657,"1,78%","-3,35%",1591,"0,44%","-1,63%",000,"8.527.000,00",001,"62,65%"
53,HBTS5,825,-3381,015,1052,"11,12%",58,095,2646,-12,4624,"3,98%","-3,14%",218,"0,22%","-0,43%","5.803,86","513.871.000,00",012,"3,30%"
54,CALI3,12501,-3326,-663,1897,"0,00%",1826,3115,2017,-400,2431,"9,41%","-5,70%",108,"9,49%","19,93%",000,"-7.016.000,00",-149,"8,01%"
55,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
56,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
57,UNIP3,047,-3098,101,1176,"0,41%",474,173,998,-3206,1080,"11,78%","-3,79%",213,"8,22%","-3,26%","15.736,70","388.729.000,00",096,"-52,78%"
58,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
59,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
60,BSLI3,2700,-2911,113,0000,"2,73%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-3,87%","1.209,52","869.785.000,00",000,"-9,26%"
61,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
62,UNIP6,042,-2769,090,1051,"0,50%",424,155,892,-2865,974,"11,78%","-3,79%",213,"8,22%","-3,26%","616.340,00","388.729.000,00",096,"-52,78%"
63,MAPT3,112,-2701,-235,0000,"0,00%",13314,000,-8300,0,-8300,"0,00%","0,00%",0,"0,00%","8,70%",1333,"-4.381.000,00",000,"0,00%"
64,BSLI4,2487,-2681,104,0000,"3,26%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-3,87%",63791,"869.785.000,00",000,"-9,26%"
65,CALI4,10000,-2661,-530,1518,"0,00%",1461,2492,1613,-320,2028,"9,41%","-5,70%",108,"9,49%","19,93%",000,"-7.016.000,00",-149,"8,01%"
66,CLAN4,330,-2642,053,14166,"0,29%",459,560,-836,594,-1042,"-169,51%","-53,61%",160,"-5,55%","-2,02%",31429,"979.640.000,00",013,"-51,59%"
67,PEAB4,3000,-2631,073,1939,"3,94%",534,137,-1689,183,-251,"-11,48%","-7,42%",336,"-6,29%","-2,76%","5.175,60","531.386.000,00",003,"-6,86%"
68,PEAB3,3000,-2631,073,1939,"3,58%",534,137,-1689,183,-251,"-11,48%","-7,42%",336,"-6,29%","-2,76%","4.920,24","531.386.000,00",003,"-6,86%"
69,PDGR3,349,-2547,077,0762,"3,60%",260,059,5245,294,9776,"1,45%","-3,19%",241,"0,57%","-3,03%","93.442.600,00","6.065.720.000,00",098,"70,64%"
70,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
71,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-96,1801,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
72,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-96,1798,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
73,DTCY3,057,-2037,581,2917,"0,00%",2073,-826,-5903,-391,-6176,"-4,94%","-14,32%",31,"-3,68%","-28,54%","3.831,69","5.505.000,00",029,"-8,15%"
74,SUZA4,1390,-2034,062,0357,"0,00%",74,042,596,-25,2703,"5,99%","-7,48%",285,"1,47%","-3,06%",000,"2.833.410.000,00",336,"16,53%"
75,MGEL3,2500,-2013,253,0631,"0,00%",526,277,5172,-207,8474,"1,22%","-8,78%",154,"1,70%","-12,56%",000,"171.551.000,00",297,"2,28%"
76,LFFE4,400,-1993,251,0461,"1,44%",169,227,407,-34,1251,"11,33%","-2,98%",139,"4,97%","-12,60%",000,"866.102.000,00",691,"24,70%"
77,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
78,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
79,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-78,1620,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
80,LIGT3,2255,-1832,143,1996,"5,55%",424,1892,-2550,-86,-4500,"-7,83%","-10,90%",112,"-1,88%","-7,80%","16.394.200,00","3.219.710.000,00",126,"-12,68%"
81,OGXP3,487,-1828,189,0000,"0,00%",918,000,-5346,0,-6029,"0,00%","0,00%",0,"0,00%","-10,36%","197.089.000,00","8.317.040.000,00",000,"0,00%"
82,INET3,009,-1677,-036,0000,"0,00%",15896,000,-1942,0,-1942,"0,00%","0,00%",0,"0,00%","2,17%","4.596,60","-21.893.000,00",000,"0,00%"
83,PTNT3,149,-1675,061,0239,"0,00%",224,107,-925,-132,-1908,"-2,59%","-1,45%",189,"-3,13%","-3,63%",000,"117.674.000,00",095,"10,42%"
84,FRIO3,449,-1666,071,0269,"0,00%",186,064,-778,-275,-1677,"-3,45%","-1,89%",177,"-4,21%","-4,29%","281.247,00","260.294.000,00",209,"0,97%"
85,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,"5,55%","-3,03%",258,"2,38%","-5,75%","468.690,00","660.347.000,00",193,"29,98%"
86,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
87,ELCA3,2470,-1545,1732,1315,"0,00%",774,-314,1156,-126,1778,"11,38%","-9,97%",50,"7,73%","-112,14%",000,"608.308.000,00",1006,"24,60%"
88,SUZB5,555,-1500,056,1248,"1,65%",261,149,1807,-98,3820,"6,90%","-8,32%",283,"1,67%","-3,76%","30.019.100,00","10.901.000.000,00",088,"6,82%"
89,PMAM4,584,-1488,117,0480,"0,00%",487,605,-38898,1351,-43167,"-0,12%","-3,23%",115,"-0,24%","-7,86%",000,"1.593.220.000,00",049,"3,77%"
90,MPXE3,1146,-1367,283,29400,"0,00%",779,-695,-2143,-145,-3442,"-137,19%","-214,07%",61,"-4,27%","-20,72%","13.448.500,00","2.339.700.000,00",219,"74,17%"
91,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
92,BAHI3,680,-1347,081,0000,"14,71%",663,000,-1096,0,221,"0,00%","0,00%",0,"0,00%","-6,02%",65452,"50.250.000,00",000,"0,00%"
93,VULC4,1800,-1303,3706,3328,"0,00%",3273,5889,-2545,-957,-3054,"-13,08%","-25,54%",111,"-14,37%","-284,48%",000,"135.999.000,00",786,"1,28%"
94,VCPA4,2601,-1297,095,2519,"0,00%",506,375,93624,-194,"1.475,63","0,27%","-19,30%",284,"0,06%","-7,35%",000,"15.108.900.000,00",073,"14,74%"
95,ELCA4,2020,-1263,1417,1076,"0,00%",633,-257,945,-103,1567,"11,38%","-9,97%",50,"7,73%","-112,14%",000,"608.308.000,00",1006,"24,60%"
96,AHEB3,3501,-1256,265,0746,"0,00%",588,-282,-995,-83,-979,"-7,50%","-5,94%",25,"-6,35%","-21,08%",000,"60.469.000,00",000,"19,35%"
97,AHEB6,3501,-1256,265,0746,"0,00%",588,-282,-995,-83,-979,"-7,50%","-5,94%",25,"-6,35%","-21,08%",000,"60.469.000,00",000,"19,35%"
98,AHEB5,3501,-1256,265,0746,"0,00%",588,-282,-995,-83,-979,"-7,50%","-5,94%",25,"-6,35%","-21,08%",000,"60.469.000,00",000,"19,35%"
99,RHDS3,008,-1246,366,0348,"0,00%",397,-558,1280,-97,2257,"2,72%","-3,04%",87,"3,43%","-29,38%","16.483,60","175.306.000,00",307,"4,86%"
100,LFFE3,250,-1246,157,0288,"0,96%",106,142,254,-21,1098,"11,33%","-2,98%",139,"4,97%","-12,60%",000,"866.102.000,00",691,"24,70%"
101,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
102,MAPT4,051,-1230,-107,0000,"0,00%",6063,000,-3779,0,-3779,"0,00%","0,00%",0,"0,00%","8,70%","2.484,74","-4.381.000,00",000,"0,00%"
103,SUZB6,455,-1230,046,1023,"2,02%",214,122,1481,-80,3495,"6,90%","-8,32%",283,"1,67%","-3,76%",3250,"10.901.000.000,00",088,"6,82%"
104,INEP3,195,-1206,035,0122,"0,00%",48,-058,305,-10,2475,"4,00%","-2,94%",81,"1,71%","-2,91%","50.233,30","572.171.000,00",273,"16,29%"
105,LIGH3,1666,-1192,144,1627,"0,00%",401,1468,-1222,-82,-2220,"-13,31%","-13,65%",113,"-3,72%","-12,07%",000,"2.360.800.000,00",132,"-13,57%"
106,INEP4,192,-1187,035,0120,"0,00%",48,-057,301,-10,2470,"4,00%","-2,94%",81,"1,71%","-2,91%","508.964,00","572.171.000,00",273,"16,29%"
107,PTNT4,105,-1181,043,0169,"0,00%",158,075,-652,-93,-1635,"-2,59%","-1,45%",189,"-3,13%","-3,63%","5.250,31","117.674.000,00",095,"10,42%"
108,FBMC3,9577,-1166,276,0631,"2,65%",881,5331,-2223,-404,-3158,"-2,84%","-5,42%",104,"-4,46%","-23,71%",000,"25.193.000,00",118,"-1,59%"
109,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-13,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
110,BTOW3,998,-1052,148,0370,"0,00%",352,091,737,-345,1330,"5,02%","-3,52%",241,"8,52%","-14,05%","12.057.300,00","1.057.030.000,00",245,"10,38%"
111,ECPR3,4500,-998,051,15943,"22,22%",437,2948,-5484,-421,-5475,"-29,07%","-159,69%",151,"-0,81%","-5,14%",000,"166.534.000,00",001,"19,67%"
112,IDNT3,189,-979,168,0138,"0,00%",294,544,1257,-316,2452,"1,10%","-2,22%",108,"3,91%","-17,14%","534.886,00","130.560.000,00",193,"19,49%"
113,PMAM3,360,-917,072,0296,"0,00%",300,373,-23978,833,-28248,"-0,12%","-3,23%",115,"-0,24%","-7,86%","2.838.640,00","1.593.220.000,00",049,"3,77%"
114,WMBY3,2539,-911,179,-1277,"0,00%",181,088,2208,710,4573,"-5,78%","88,43%",177,"0,92%","-19,59%",000,"341.332.000,00",240,"-12,90%"
115,FIBR3,1802,-898,066,1745,"0,00%",350,260,64864,-135,"1.188,03","0,27%","-19,30%",284,"0,06%","-7,35%","29.341.500,00","15.108.900.000,00",073,"14,74%"
116,ECPR4,4046,-898,046,14334,"27,19%",393,2651,-4931,-379,-4922,"-29,07%","-159,69%",151,"-0,81%","-5,14%",86669,"166.534.000,00",001,"19,67%"
117,BPNM4,483,-877,091,0000,"0,65%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-10,39%","3.605.110,00","2.835.810.000,00",000,"-49,00%"
118,PLAS3,082,-834,044,0206,"1,31%",200,-757,1638,-91,4817,"1,26%","-2,47%",93,"1,33%","-5,32%","289.794,00","443.797.000,00",087,"19,50%"
119,JBDU3,003,-827,117,0000,"0,00%",268,000,-1945,0,-2498,"0,00%","0,00%",0,"0,00%","-14,11%","45.431,20","23.906.000,00",000,"0,00%"
120,JBDU4,003,-827,117,0000,"0,00%",268,000,-1945,0,-2498,"0,00%","0,00%",0,"0,00%","-14,11%","154.290,00","23.906.000,00",000,"0,00%"
121,CEED4,329,-821,095,0595,"0,00%",381,335,850,-163,861,"7,00%","-7,24%",145,"5,36%","-11,62%",000,"1.335.480.000,00",028,"9,64%"
122,BISA3,362,-819,061,0466,"5,80%",167,092,1038,-66,2967,"4,49%","-5,69%",163,"1,83%","-7,50%","22.779.500,00","2.622.900.000,00",150,"57,29%"
123,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
124,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
125,ROMI3,522,-763,061,0685,"0,00%",225,095,-494,-217,-1499,"-13,86%","-8,86%",182,"-4,91%","-8,02%","242.296,00","637.418.000,00",138,"-1,06%"
126,BEEF3,1120,-762,241,0286,"2,74%",314,127,322,-92,769,"8,88%","-3,80%",195,"14,22%","-31,63%","8.658.660,00","505.425.000,00",517,"20,57%"
127,HRTP3,604,-761,046,361356,"0,00%",408,128,-297,192,-070,"-12.150,10%","-4.748,37%",2559,"-20,21%","-6,10%","31.732.000,00","3.844.490.000,00",000,"-71,28%"
128,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
129,CIQU4,600,-734,072,0227,"0,00%",283,431,458,-515,1244,"4,97%","-3,10%",113,"6,53%","-9,86%","20.900,00","206.655.000,00",128,"10,41%"
130,CIQU3,600,-734,072,0227,"0,00%",283,431,458,-515,1244,"4,97%","-3,10%",113,"6,53%","-9,86%","1.714,29","206.655.000,00",128,"10,41%"
131,PITI4,128,-717,132,0170,"0,00%",64,113,146,-12,1010,"11,68%","-3,06%",129,"5,16%","-18,46%",000,"929.542.000,00",987,"36,38%"
132,STLB3,400,-683,-3114,61839,"0,00%",6701,000,-3610,0,-3195,"-171,30%","-905,35%",0,"0,00%","455,88%",000,"-10.323.000,00",000,"-93,02%"
133,BEMA3,497,-668,072,0828,"0,68%",547,245,1204,357,1181,"6,88%","-12,39%",235,"5,14%","-10,71%","1.131.630,00","358.180.000,00",007,"1,75%"
134,BIOM4,325,-643,-398,0000,"0,00%",4237,000,-838,0,-951,"0,00%","0,00%",0,"0,00%","61,94%","3.772,14","-14.150.000,00",000,"-12,77%"
135,BIOM3,310,-613,-380,0000,"0,00%",4041,000,-800,0,-913,"0,00%","0,00%",0,"0,00%","61,94%",7381,"-14.150.000,00",000,"-12,77%"
136,NORD3,250,-586,-027,0000,"0,00%",668,000,-468,0,-1278,"0,00%","0,00%",0,"0,00%","4,60%",000,"-61.373.000,00",000,"0,00%"
137,BUET3,2499,-585,-243,2116,"0,00%",566,-098,-881,-50,-1397,"-24,02%","-36,18%",15,"-8,43%","41,48%",000,"-49.923.000,00",-142,"-21,50%"
138,LOGN3,630,-583,110,0886,"0,00%",334,-5671,-1052,-58,-2692,"-8,42%","-15,20%",95,"-3,37%","-18,83%","1.395.140,00","526.031.000,00",180,"17,49%"
139,MWET3,400,-572,-603,0379,"0,00%",439,-1018,-1586,-55,-2813,"-2,39%","-6,85%",87,"-3,03%","105,42%",000,"-13.659.000,00",-504,"4,34%"
140,EMAE4,850,-555,040,1800,"0,00%",269,693,-288,-142,-240,"-62,55%","-32,42%",137,"-9,83%","-7,26%","9.118,21","778.864.000,00",000,"-5,45%"
141,BRKM5,1420,-536,135,0327,"4,26%",281,-3203,1066,-57,2305,"3,07%","-6,10%",97,"3,79%","-25,13%","25.601.600,00","8.453.570.000,00",197,"21,21%"
142,BOBR4,748,-531,-940,0453,"0,00%",572,1842,624,-89,755,"7,27%","-8,59%",108,"11,42%","177,01%","24.610,80","-43.024.000,00",-343,"5,48%"
143,CEED3,211,-526,061,0381,"0,00%",245,215,545,-104,556,"7,00%","-7,24%",145,"5,36%","-11,62%",000,"1.335.480.000,00",028,"9,64%"
144,FBMC4,4199,-511,121,0277,"6,65%",386,2337,-975,-177,-1909,"-2,84%","-5,42%",104,"-4,46%","-23,71%","3.119,88","25.193.000,00",118,"-1,59%"
145,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
146,MMXM3,407,-492,099,2780,"0,00%",385,-1008,3280,-77,5548,"8,48%","-55,19%",74,"1,26%","-20,18%","31.421.500,00","2.562.070.000,00",082,"24,15%"
147,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-25,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
148,BRKM3,1264,-477,120,0291,"4,79%",250,-2851,949,-51,2188,"3,07%","-6,10%",97,"3,79%","-25,13%","107.284,00","8.453.570.000,00",197,"21,21%"
149,GSHP3,1090,-442,210,3583,"0,00%",321,183,661,-55,1182,"54,22%","-81,13%",291,"6,43%","-47,64%","753.183,00","261.500.000,00",323,"20,95%"
150,BUET4,1849,-433,-179,1565,"0,00%",418,-073,-652,-37,-1168,"-24,02%","-36,18%",15,"-8,43%","41,48%",000,"-49.923.000,00",-142,"-21,50%"
151,ESTR3,1200,-406,-093,1744,"0,00%",1293,-094,7723,-65,9469,"2,26%","-43,00%",23,"2,26%","22,98%",000,"-208.147.000,00",-026,"8,78%"
152,RSUL4,4299,-385,166,0194,"0,00%",130,-035,229,-21,967,"8,45%","-5,03%",43,"6,35%","-43,15%",000,"15.068.000,00",555,"5,32%"
153,BRKM6,1001,-378,095,0231,"6,04%",198,-2258,752,-40,1990,"3,07%","-6,10%",97,"3,79%","-25,13%",2383,"8.453.570.000,00",197,"21,21%"
154,TLCP4,3411,-357,125,0586,"0,00%",379,-196,-1891,-95,-3616,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
155,MNDL4,038,-357,240,0314,"0,00%",126,-070,650,-18,1592,"4,83%","-8,75%",58,"2,07%","-67,31%",000,"47.081.000,00",360,"8,37%"
