,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,VNET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","99,81%",000,"2.468.100.000,00",000,"17,65%"
1,LATM11,2865,000,000,0000,"0,00%",0,000,000,000,000,"3,12%","-2,95%",57,"1,99%","-8,03%",000,"10.254.100.000,00",215,"0,00%"
2,ALUP4,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","5,91%",000,"4.083.520.000,00",000,"20,10%"
3,POPR4,1017,000,000,0000,"0,00%",0,000,000,000,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
4,MNSA4,047,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
5,PMET3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","3,50%",000,"-285.560.000,00",000,"24,67%"
6,IVTT3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-0,53%",000,"1.088.720.000,00",000,"74,28%"
7,CLAN3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,02%",000,"979.640.000,00",000,"-51,59%"
8,NAFG3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","0,46%",000,"296.740.000,00",000,"16,63%"
9,CSTB3,15000,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
10,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,000,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
11,DAGB33,35840,000,000,0000,"0,00%",0,000,000,000,000,"8,97%","3,92%",130,"7,23%","6,28%","4.589.480,00","3.018.900.000,00",147,"25,45%"
12,ALUP3,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","5,91%",000,"4.083.520.000,00",000,"20,10%"
13,CLSC6,000,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-19,58%",000,"1.714.480.000,00",000,"7,51%"
14,PORP4,240,000,000,0000,"0,00%",0,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
15,MNSA3,042,000,000,0000,"0,00%",0,000,000,000,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
16,CSTB4,14769,000,000,0000,"0,00%",0,000,000,000,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
17,ROMI4,18500,-64402,2120,19659,"0,00%",9117,3956,"1.952,52",-41179,"2.030,63","1,01%","-2,98%",173,"0,52%","-3,29%",000,"626.327.000,00",102,"6,10%"
18,PLDN4,48600,-55307,108,0919,"0,00%",611,107,-7556,310,-3312,"-1,22%","-0,17%",1081,"-1,27%","-0,20%",000,"289.939.000,00",001,"10,26%"
19,MSPA3,1809,-50819,014,1401,"0,00%",76,2440,-628,-019,-965,"-22,30%","-0,28%",106,"-1,23%","-0,03%",8414,"814.750.000,00",008,"-35,36%"
20,MSPA4,1800,-50566,014,1394,"0,00%",76,2428,-625,-018,-962,"-22,30%","-0,28%",106,"-1,23%","-0,03%",000,"814.750.000,00",008,"-35,36%"
21,LLIS3,667,-45517,642,1648,"0,87%",1145,350,960,-377,1264,"17,18%","-0,36%",271,"18,64%","-1,41%","1.723.130,00","178.874.000,00",356,"32,26%"
22,LCSA4,3509,-33752,-22800,79738,"0,00%",125308,-20227,-50580,-9661,-50656,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
23,RNEW11,4960,-27092,388,18757,"0,00%",1217,-2218,6034,-258,8185,"31,09%","-7,27%",80,"2,67%","-1,43%","271.384,00","984.932.000,00",200,"135,33%"
24,FRIO3,347,-27080,057,0194,"0,00%",123,046,-616,-196,-1913,"-3,16%","0,54%",161,"-3,58%","-0,21%","37.999,00","253.546.000,00",272,"1,36%"
25,RHDS4,100,-26961,5514,4085,"0,00%",5319,-19382,16127,-1197,17123,"2,53%","-1,57%",94,"3,86%","-20,45%",000,"145.541.000,00",362,"9,64%"
