,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
38,ESTC11,2350,-9143,074,0603,"0,00%",251,131,909,-073,2094,644,"6,64%","-0,66%",252,"3,64%","-0,81%",000,"3.257.040.000,00",160,"4,74%"
39,LINX3,3747,-9112,438,7900,"0,00%",2750,1199,5327,4715,5159,2301,"14,83%","-8,67%",214,"6,82%","-4,81%","18.262.500,00","1.619.010.000,00",022,"15,54%"
40,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
41,BRKM5,5891,-8562,10917,0684,"0,00%",499,749,357,-084,553,424,"19,18%","-0,79%",119,"20,57%","-127,49%","237.534.000,00","430.211.000,00",9794,"7,85%"
42,BRKM3,5766,-8381,10685,0670,"0,00%",489,734,349,-082,545,418,"19,18%","-0,79%",119,"20,57%","-127,49%","1.590.810,00","430.211.000,00",9794,"7,85%"
43,DTCY3,1010,-7612,2404,8940,"0,00%",4912,-2253,-8042,-857,-8174,4156,"-11,12%","-11,74%",50,"-6,32%","-31,58%","84.549,40","4.677.000,00",051,"-3,99%"
44,CTSA3,270,-7331,105,0604,"1,13%",420,-1301,2202,-253,3870,2016,"2,74%","-0,82%",93,"2,31%","-1,43%","165.592,00","285.946.000,00",084,"6,44%"
45,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,5013,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
46,CTSA4,269,-7304,105,0601,"1,24%",418,-1296,2194,-252,3862,2012,"2,74%","-0,82%",93,"2,31%","-1,43%","207.755,00","285.946.000,00",084,"6,44%"
47,SUZA4,1390,-7121,190,0074,"0,00%",23,025,025,-003,716,418,"29,72%","-0,21%",208,"10,37%","-2,67%",000,"1.266.370.000,00",5995,"39,83%"
48,OPCT3,828,-6884,180,2599,"0,00%",869,237,10066,27963,9991,1511,"2,58%","-3,78%",335,"1,60%","-2,62%","10.380.900,00","917.748.000,00",088,"0,00%"
49,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
50,IDVL11,14000,-6600,6056,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
51,BRKM6,4295,-6243,7959,0499,"0,00%",364,546,260,-061,456,350,"19,18%","-0,79%",119,"20,57%","-127,49%","9.951,70","430.211.000,00",9794,"7,85%"
52,ARTR3,1001,-5429,091,1615,"0,00%",344,-1082,1562,-065,3621,1002,"10,34%","-2,97%",75,"2,41%","-1,67%",000,"6.338.080.000,00",140,"-2,36%"
53,SBFG3,3490,-5380,430,3113,"0,00%",1355,601,-10427,-818,-12275,5550,"-2,99%","-5,79%",177,"-1,58%","-7,99%","29.339.200,00","1.964.980.000,00",097,"7,54%"
54,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
55,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
56,PRNR3,881,-4966,152,1372,"0,00%",1014,300,-4724,453,-4430,2262,"-2,90%","-2,96%",254,"-2,94%","-3,06%","2.724.920,00","224.975.000,00",025,"-1,18%"
57,BOBR4,239,-4813,-229,0560,"0,00%",961,-276,856,-093,1246,951,"6,53%","-1,16%",53,"14,74%","4,77%","390.078,00","-271.457.000,00",-108,"0,80%"
58,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
59,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-037,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
60,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
61,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
62,ORVR3,2678,-4361,514,4930,"0,00%",1864,680,3790,-1472,3787,1929,"13,01%","-3,29%",224,"7,98%","-11,78%","7.510.900,00","372.441.000,00",094,"0,00%"
63,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-073,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
64,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-071,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
65,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
66,CVCB3,2711,-3955,1569,13853,"0,00%",1129,5291,-866,-328,-935,-1396,"-159,97%","-39,79%",104,"-17,11%","-39,67%","145.205.000,00","347.610.000,00",340,"-16,72%"
67,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
68,GFSA3,465,-3670,089,1423,"0,00%",322,175,2086,-3945,3019,2662,"6,82%","-3,93%",142,"1,98%","-2,42%","21.871.700,00","1.575.410.000,00",084,"2,40%"
69,TELB3,7250,-3618,328,18156,"0,00%",1179,487,-1600,-360,-1378,-5446,"-113,50%","-50,18%",442,"-9,72%","-9,06%","49.906,60","1.501.070.000,00",017,"79,06%"
70,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
71,HBRE3,1607,-3453,093,21549,"0,00%",495,431,2333,-268,2687,2666,"92,38%","-71,98%",225,"2,67%","-2,71%","2.523.820,00","1.775.530.000,00",051,"0,00%"
72,MBLY3,1775,-3443,272,2871,"0,00%",2026,304,-5610,329,-4084,-22254,"-5,12%","-8,34%",425,"-13,56%","-7,90%","3.719.210,00","694.917.000,00",008,"0,00%"
73,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-026,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
74,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
75,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
76,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
77,HBSA3,652,-3063,366,3423,"0,00%",788,441,2568,-149,4401,1919,"13,33%","-11,18%",333,"3,84%","-11,94%","38.721.700,00","1.355.570.000,00",346,"52,34%"
78,ELMD3,1957,-3021,361,12259,"0,00%",1659,578,-3093,-2559,-3051,-15818,"-39,64%","-41,19%",253,"-10,38%","-11,94%","3.857.280,00","749.032.000,00",088,"0,00%"
79,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
80,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
81,BRML3,1175,-2883,095,11902,"0,00%",523,579,2210,-169,2717,2521,"53,84%","-46,61%",470,"2,63%","-3,29%","170.296.000,00","10.802.900.000,00",039,"-7,61%"
82,CTSA8,100,-2715,039,0224,"0,00%",156,-482,815,-094,2483,1294,"2,74%","-0,82%",93,"2,31%","-1,43%",000,"285.946.000,00",084,"6,44%"
83,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
84,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
85,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
86,AALR3,1254,-2261,124,1517,"0,00%",577,2560,6886,-197,9500,1442,"2,20%","-6,12%",111,"0,95%","-5,46%","12.566.300,00","1.201.020.000,00",066,"-1,06%"
87,BOBR3,100,-2014,-096,0234,"0,00%",402,-115,358,-039,748,571,"6,53%","-1,16%",53,"14,74%","4,77%",000,"-271.457.000,00",-108,"0,80%"
88,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
89,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
90,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
91,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
92,CEAB3,1457,-1800,178,1156,"0,00%",661,452,-1203,-344,-1251,3011,"-9,61%","-6,42%",150,"-7,72%","-9,88%","29.588.400,00","2.524.430.000,00",048,"-20,89%"
93,ECOR3,1308,-1677,5069,1811,"0,00%",644,-1131,425,-079,832,624,"42,62%","-10,80%",75,"17,90%","-302,32%","53.769.800,00","144.166.000,00",5975,"9,67%"
94,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
95,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
96,TELB4,3100,-1547,140,7763,"0,00%",504,208,-684,-154,-462,-1827,"-113,50%","-50,18%",442,"-9,72%","-9,06%","242.533,00","1.501.070.000,00",017,"79,06%"
97,BIOM3,1599,-1532,629,17176,"0,00%",2572,911,-1965,-1296,-2136,-2141,"-87,40%","-112,13%",356,"-17,68%","-41,04%","323.250,00","172.231.000,00",108,"648,25%"
98,GBIO33,1040,-1497,132,1518,"0,00%",791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
99,BSEV3,900,-1465,-1929,0883,"0,00%",857,-493,582,-118,981,417,"15,19%","-6,03%",64,"16,72%","131,66%","1.031.610,00","-476.211.000,00",-1452,"7,46%"
100,MDNE3,875,-1462,073,1222,"0,00%",341,159,1092,-304,1123,1050,"11,19%","-8,85%",204,"3,36%","-4,97%","2.850.260,00","1.021.700.000,00",013,"-4,25%"
101,SCLO3,1410,-1451,-8422,64761,"0,00%",719120,-7732,-6442,-7664,-6455,-6455,"-100,52%","-415,39%",2,"-1.148,45%","580,47%",000,"-160.731,00",-017,"-27,94%"
102,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
103,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
104,TECN3,248,-1321,062,0791,"0,00%",323,072,692,312,804,1387,"11,44%","-5,99%",436,"5,98%","-4,71%","7.719.780,00","312.802.000,00",044,"-7,84%"
105,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
106,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
107,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
108,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
109,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
110,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
111,TXRX3,3493,-1099,-048,1520,"0,00%",748,-055,1213,-034,3173,2178,"12,54%","-13,83%",23,"9,33%","4,34%","13.401,00","-311.894.000,00",-077,"4,45%"
112,MYPK4,3179,-1087,127,0505,"0,00%",358,-5741,2786,-142,5099,1180,"1,81%","-3,85%",99,"1,68%","-11,71%",000,"3.838.540.000,00",145,"9,77%"
113,TESA3,4663,-950,147,0753,"0,00%",372,-123,477,-083,980,738,"15,80%","-7,93%",50,"8,87%","-15,52%","1.615.900,00","688.967.000,00",157,"12,55%"
114,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
115,BIOM4,868,-832,341,9324,"0,00%",1396,495,-1067,-704,-1238,-1240,"-87,40%","-112,13%",356,"-17,68%","-41,04%",000,"172.231.000,00",108,"648,25%"
116,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
117,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
118,ALPK3,844,-778,266,2862,"0,00%",599,-328,3300,-087,6231,1006,"8,67%","-36,72%",32,"1,95%","-34,25%","381.333,00","613.948.000,00",254,"0,00%"
119,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
120,PINE4,308,-750,061,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,11%","3.001.160,00","750.054.000,00",000,"24,34%"
121,ECPR3,7700,-700,090,0000,"0,00%",503,"1.008,97",-7193,-115,-7176,-7191,"0,00%","0,00%",112,"-0,70%","-12,88%",000,"162.368.000,00",000,"0,00%"
122,AHEB6,3599,-654,-1228,1672,"0,00%",1092,-545,-866,-126,-821,-1065,"-19,32%","-25,58%",52,"-14,15%","187,86%",62323,"-25.048.000,00",000,"53,45%"
123,MSPA3,4800,-647,037,2868,"0,00%",219,924,-728,-063,-841,-1561,"-39,41%","-44,35%",157,"-3,13%","-5,79%",000,"821.685.000,00",011,"-7,98%"
124,ECPR4,6879,-625,080,0000,"0,00%",450,90139,-6426,-103,-6409,-6422,"0,00%","0,00%",112,"-0,70%","-12,88%",73874,"162.368.000,00",000,"0,00%"
125,MYPK3,1778,-608,071,0283,"0,00%",200,-3211,1558,-079,3871,896,"1,81%","-3,85%",99,"1,68%","-11,71%","32.561.300,00","3.838.540.000,00",145,"9,77%"
126,FRIO3,7099,-592,-466,0191,"0,00%",142,111,586,-055,2254,1017,"3,25%","-1,88%",121,"4,77%","78,80%","23.085,90","-62.519.000,00",-2100,"14,31%"
127,BKBR3,1155,-576,189,1478,"0,00%",864,820,-719,-281,-767,-3345,"-20,55%","-25,67%",180,"-15,13%","-32,90%","26.980.900,00","1.678.940.000,00",049,"5,44%"
128,AMAR3,823,-569,228,1087,"0,00%",657,850,4152,-317,6464,979,"2,62%","-13,69%",118,"2,04%","-40,02%","55.073.500,00","945.580.000,00",156,"-7,08%"
129,MSPA4,4210,-567,033,2515,"0,00%",192,810,-638,-055,-752,-1395,"-39,41%","-44,35%",157,"-3,13%","-5,79%",000,"821.685.000,00",011,"-7,98%"
130,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
131,JBDU3,700,-542,057,0000,"0,00%",184,-105,-11083,-027,-12941,-12941,"0,00%","0,00%",0,"-0,17%","-10,59%","922.000,00","61.173.000,00",010,"0,00%"
132,SJOS3,119,-542,-010,4819,"0,00%",4061,-011,1180,-010,3582,3582,"40,82%","-88,90%",2,"-3,24%","1,87%",000,"-158.235.000,00",-021,"0,00%"
133,BAHI4,8600,-523,117,0942,"0,00%",347,-621,6744,-073,4904,1452,"1,40%","-17,98%",80,"0,63%","-22,36%",000,"177.754.000,00",028,"142,37%"
134,IRBR3,610,-521,176,0906,"3,14%",330,000,-390,000,000,000,"-23,22%","-17,39%",0,"0,00%","-33,77%","155.929.000,00","4.395.840.000,00",000,"-29,30%"
135,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
136,TCSA3,903,-501,089,3927,"0,00%",377,183,-719,-222,-1028,-1123,"-54,65%","-79,48%",214,"-6,23%","-17,72%","11.632.100,00","749.346.000,00",074,"-8,83%"
137,SGPS3,1446,-495,066,0435,"0,00%",226,240,873,-102,1801,831,"4,98%","-8,79%",127,"2,94%","-13,42%","1.823.330,00","1.089.570.000,00",087,"-9,97%"
138,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,000,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
139,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-025,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
140,BAHI3,7460,-454,102,0818,"0,00%",301,-539,5850,-064,4010,1187,"1,40%","-17,98%",80,"0,63%","-22,36%","42.205,70","177.754.000,00",028,"142,37%"
141,EMBR3,1726,-452,083,0571,"0,00%",218,064,2894,-139,5415,1209,"1,97%","-12,58%",245,"1,05%","-18,48%","175.434.000,00","15.306.500.000,00",162,"-2,93%"
142,PRML3,1152,-441,198,18612,"0,00%",581,2300,-3033,-093,-6315,"1.640,31","-61,36%","-424,99%",202,"-1,96%","-44,84%",000,"2.192.720.000,00",218,"32,85%"
143,AHEB3,2383,-433,-813,1107,"0,00%",723,-361,-573,-083,-528,-685,"-19,32%","-25,58%",52,"-14,15%","187,86%","9.827,19","-25.048.000,00",000,"53,45%"
144,ADHM3,156,-409,-129,770924,"0,00%",105126,-143,-569,-127,-569,-581,"-13.548,50%","-18.860,60%",0,"521,70%","31,47%","2.064,00","-19.776.000,00",000,"43,48%"
145,BUET4,1849,-404,-072,1451,"0,00%",423,-050,-972,-029,-1918,-3083,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
146,JBDU4,520,-403,043,0000,"0,00%",137,-078,-8233,-020,-10091,-10091,"0,00%","0,00%",0,"-0,17%","-10,59%","1.383.030,00","61.173.000,00",010,"0,00%"
147,BAHI5,6500,-396,088,0712,"0,00%",262,-469,5097,-055,3257,964,"1,40%","-17,98%",80,"0,63%","-22,36%",000,"177.754.000,00",028,"142,37%"
