,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,MNSA3,042,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
1,PORP4,240,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",000,"13,66%"
2,VNET3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","29,18%",000,"13.750.600.000,00",000,"22,17%"
3,CLSC6,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","3,03%",000,"2.177.500.000,00",000,"8,46%"
4,MNSA4,047,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
5,POPR4,1017,000,000,0000,"0,00%",0,000,000,0,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",082,"30,93%"
6,CLAN3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-1,05%",000,"1.012.240.000,00",000,"-63,96%"
7,CSTB3,15000,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
8,IVTT3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-0,40%",000,"1.083.050.000,00",000,"20,67%"
9,DAGB33,55100,000,000,0000,"0,00%",0,000,000,0,000,"5,11%","0,95%",120,"4,84%","1,08%","623.738,00","9.406.140.000,00",146,"45,80%"
10,CSTB4,14769,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",014,"31,91%"
11,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,0,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",006,"8,14%"
12,PMET3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","4,10%",000,"-290.863.000,00",000,"37,74%"
13,GLOB4,3049,"-5.624,08",1354,1865,"0,00%",2319,-2832,2845,-978,3077,"6,56%","-0,03%",88,"12,86%","-0,24%",000,"2.907.000.000,00",129,"-3,29%"
14,MNDL3,1325,"-1.314,40",-047,0272,"0,00%",35,-010,398,-4,1627,"6,83%","-0,19%",39,"0,92%","0,04%","21.642,40","-69.508.000,00",-151,"-20,10%"
15,ALSC3,1507,"-1.146,43",126,6227,"0,00%",617,762,1188,-208,947,"52,41%","1,23%",171,"5,97%","-0,11%","13.876.200,00","2.416.640.000,00",000,"6,43%"
16,BAHI4,8600,-88014,178,0000,"0,00%",1500,000,-6905,0,-5491,"0,00%","0,00%",0,"0,00%","-0,20%",000,"29.103.000,00",000,"0,00%"
17,VVAR3,402,-74152,179,0246,"0,05%",306,-373,375,-129,608,"6,56%","-0,03%",88,"12,86%","-0,24%","31.730,90","2.907.000.000,00",129,"-3,29%"
18,VVAR11,1088,-66896,161,0222,"0,06%",276,-337,338,-116,571,"6,56%","-0,03%",88,"12,86%","-0,24%","16.248.000,00","2.907.000.000,00",129,"-3,29%"
19,BAHI5,6500,-66522,135,0000,"0,00%",1134,000,-5219,0,-3805,"0,00%","0,00%",0,"0,00%","-0,20%",000,"29.103.000,00",000,"0,00%"
