,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,CSPC4,120,000,000,0000,"0,00%",0,000,000,0,000,"38,62%","18,85%",143,"29,18%","45,33%",000,"2.126.670.000,00",148,"41,15%"
1,ECIS4,14500,000,000,0000,"0,00%",0,000,000,0,000,"34,90%","14,18%",138,"12,48%","7,33%",000,"129.346.000,00",38,"4,66%"
2,TNEP3,301,000,000,0000,"0,00%",0,000,000,0,000,"20,92%","25,42%",239,"20,53%","22,80%",000,"955.105.000,00",6,"8,15%"
3,BRSR3,1000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","27,12%","22.718,10","79.800.000,00",0,"41,08%"
4,CSTB3,15000,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",14,"31,91%"
5,LATS3,2200,000,000,0000,"0,00%",0,000,000,0,000,"11,74%","1,30%",167,"11,63%","1,84%",000,"680.646.000,00",39,"15,37%"
6,ALBA3,215,000,000,0000,"0,00%",0,000,000,0,000,"9,50%","9,62%",183,"20,40%","19,77%",000,"354.860.000,00",3,"14,69%"
7,PORP4,240,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","-2,08%",000,"22.399.000,00",0,"13,66%"
8,SALM3,570,000,000,0000,"0,00%",0,000,000,0,000,"10,22%","4,13%",131,"25,78%","19,53%",000,"475.600.000,00",80,"24,53%"
9,CREM3,1435,000,000,0000,"0,00%",0,000,000,0,000,"11,23%","2,57%",19,"15,20%","-50,95%","2.824.820,00","-7.698.000,00",-877,"10,38%"
10,NAFG3,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","0,00%",000,000,0,"7,74%"
11,TNEP4,395,000,000,0000,"0,00%",0,000,000,0,000,"20,92%","25,42%",239,"20,53%","22,80%",000,"955.105.000,00",6,"8,15%"
12,BRSR4,18110,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","27,12%",000,"79.800.000,00",0,"41,08%"
13,CSTB4,14769,000,000,0000,"0,00%",0,000,000,0,000,"40,85%","28,98%",260,"22,40%","20,11%",000,"8.420.670.000,00",14,"31,91%"
14,ARPS3,030,000,000,0000,"0,00%",0,000,000,0,000,"-4,92%","-11,59%",91,"-6,64%","20,34%",000,"-12.690.000,00",-124,"-17,53%"
15,PTIP3,2200,000,000,0000,"0,00%",0,000,000,0,000,"13,73%","7,55%",70,"23,13%","-121,74%",000,"-155.957.000,00",-902,"62,11%"
16,POPR4,1017,000,000,0000,"0,00%",0,000,000,0,000,"8,66%","5,65%",108,"15,25%","19,93%",000,"545.803.000,00",82,"30,93%"
17,SALM4,590,000,000,0000,"0,00%",0,000,000,0,000,"10,22%","4,13%",131,"25,78%","19,53%",000,"475.600.000,00",80,"24,53%"
18,ILLS4,10001,000,000,0000,"0,00%",0,000,000,0,000,"8,43%","-10,22%",50,"8,14%","36,09%",000,"-18.567.000,00",-22,"9,33%"
19,CREM4,4800,000,000,0000,"0,00%",0,000,000,0,000,"11,23%","2,57%",19,"15,20%","-50,95%",000,"-7.698.000,00",-877,"10,38%"
20,NAFG4,000,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","0,00%",000,000,0,"7,74%"
21,REPA3,100,000,000,0000,"0,00%",0,000,000,0,000,"5,18%","1,22%",199,"4,05%","1,91%",000,"378.378.000,00",42,"1,09%"
22,GALO3,000,000,000,0000,"0,00%",0,000,000,0,000,"13,98%","-184,58%",0,"39,37%","7,62%",000,"-60.607.000,00",0,"-28,97%"
23,MNSA3,042,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
24,BRSR5,962,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","27,12%","15.173,20","79.800.000,00",0,"41,08%"
25,MSAN3,644,000,000,0000,"0,00%",0,000,000,0,000,"6,27%","2,42%",118,"11,78%","11,81%",000,"2.533.030.000,00",39,"101,35%"
26,JFAB4,006,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","2,34%",000,"-10.183.000,00",0,"0,00%"
27,ARPS4,000,000,000,0000,"0,00%",0,000,000,0,000,"-4,92%","-11,59%",91,"-6,64%","20,34%",000,"-12.690.000,00",-124,"-17,53%"
28,PTIP4,2515,000,000,0000,"0,00%",0,000,000,0,000,"13,73%","7,55%",70,"23,13%","-121,74%",000,"-155.957.000,00",-902,"62,11%"
29,BSGR3,"1.091,28",000,000,0000,"0,00%",0,000,000,0,000,"0,00%","-0,00%",0,"0,00%","-50,00%",000,"6.000,00",0,"0,31%"
30,CSPC3,124,000,000,0000,"0,00%",0,000,000,0,000,"38,62%","18,85%",143,"29,18%","45,33%",000,"2.126.670.000,00",148,"41,15%"
31,ECIS3,21165,000,000,0000,"0,00%",0,000,000,0,000,"34,90%","14,18%",138,"12,48%","7,33%",000,"129.346.000,00",38,"4,66%"
32,REPA4,108,000,000,0000,"0,00%",0,000,000,0,000,"5,18%","1,22%",199,"4,05%","1,91%",000,"378.378.000,00",42,"1,09%"
33,GALO4,025,000,000,0000,"0,00%",0,000,000,0,000,"13,98%","-184,58%",0,"39,37%","7,62%",000,"-60.607.000,00",0,"-28,97%"
34,MNSA4,047,000,000,0000,"0,00%",0,000,000,0,000,"-208,15%","-362,66%",363,"-13,50%","145,70%",000,"-9.105.000,00",-652,"-41,11%"
35,BRSR6,917,000,000,0000,"0,00%",0,000,000,0,000,"0,00%","0,00%",0,"0,00%","27,12%","8.082.160,00","79.800.000,00",0,"41,08%"
36,MSAN4,644,000,000,0000,"0,00%",0,000,000,0,000,"6,27%","2,42%",118,"11,78%","11,81%",000,"2.533.030.000,00",39,"101,35%"
37,CFLU4,"1.000,00",000,000,0000,"0,00%",0,000,000,0,000,"8,88%","10,72%",110,"17,68%","32,15%",000,"60.351.000,00",6,"8,14%"
